alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.24,0.80,41,5884,-1,11774,0.5698,5.0570e-05,NaN,2.8771e-04,NaN
0.24,0.80,41,1748,-1,2463,0.5693,1.2124e-04,NaN,1.3588e-04,NaN
0.24,0.80,41,6012,6480,471,0.4924,3.6920e-05,NaN,2.6146e-03,9.2286e-04
0.24,0.80,41,5460,-1,2943,0.4062,2.5962e-05,NaN,1.4735e-04,NaN
0.24,0.80,41,5356,6960,14346,0.5342,3.3217e-05,NaN,9.9752e-04,1.3925e-04
0.24,0.80,41,852,1664,4520,0.6294,1.9553e-03,NaN,2.0613e-03,1.4075e-03
0.24,0.80,41,1248,1452,5425,0.5303,1.5258e-04,NaN,2.9595e-02,1.1229e-03
0.24,0.80,41,396,1532,11732,0.4866,3.6142e-04,NaN,1.0680e-03,2.1456e-04
0.24,0.80,41,1948,7168,612,0.5327,9.0549e-05,NaN,2.5415e-04,1.3652e-04
0.24,0.80,41,1852,3580,1946,0.5308,8.1831e-05,NaN,7.3671e-04,1.1090e-03
0.24,0.80,41,276,3960,12650,0.5098,3.8447e-04,NaN,3.1662e-04,4.1663e-04
0.24,0.80,41,272,2160,2193,0.5107,4.3649e-04,NaN,8.1093e-04,5.0926e-05
0.24,0.80,41,488,-1,18617,0.5405,2.4784e-04,NaN,9.8166e-05,NaN
0.24,0.80,41,484,688,4537,0.6519,4.3580e-04,NaN,6.3573e-02,6.4881e-03
0.24,0.80,41,8460,-1,17028,0.5146,2.9910e-05,NaN,5.4074e-04,NaN
0.24,0.80,41,1208,1988,3801,0.4700,1.0396e-04,NaN,6.1060e-03,7.7615e-04
0.24,0.80,41,2444,2648,6717,0.5249,4.4871e-05,NaN,1.1956e-02,1.4797e-03
0.24,0.80,41,1344,5928,2793,0.5898,1.6981e-04,NaN,3.5073e-04,2.7224e-03
0.24,0.80,41,6476,6680,5969,0.5410,2.7342e-05,NaN,2.7015e-02,1.2963e-03
0.24,0.80,41,1860,7040,1245,0.4631,7.6529e-05,NaN,2.2979e-04,9.3043e-04
0.24,0.80,41,248,2612,5612,0.5698,6.7461e-04,NaN,5.8683e-04,3.7052e-03
0.24,0.80,41,3916,8940,1978,0.5547,5.4704e-05,NaN,8.2861e-04,1.8034e-03
0.24,0.80,41,3240,8444,3009,0.5444,5.6123e-05,NaN,2.5906e-04,2.4675e-04
0.24,0.80,41,1404,1824,16578,0.4824,1.0074e-04,NaN,2.9665e-03,3.8368e-04
0.24,0.80,41,1192,2984,3648,0.6255,1.4283e-04,NaN,1.0436e-03,1.9559e-03
0.24,0.80,41,3932,4856,13716,0.5112,4.5267e-05,NaN,3.7408e-03,1.7507e-03
0.24,0.80,41,7544,-1,15084,0.5659,3.3927e-05,NaN,3.9256e-04,NaN
0.24,0.80,41,4548,-1,4560,0.4607,4.0836e-05,NaN,1.5386e-04,NaN
0.24,0.80,41,616,1132,109,0.5444,2.5025e-04,NaN,4.0015e-03,1.4270e-03
0.24,0.80,41,1144,8920,3281,0.3948,5.4752e-05,NaN,2.9175e-04,2.7911e-04
0.24,0.80,41,7552,-1,5496,0.4309,2.2480e-05,NaN,2.7459e-04,NaN
0.24,0.80,41,932,1136,8900,0.5967,2.2610e-04,NaN,9.4979e-03,6.1398e-05
0.24,0.80,41,2112,7556,2983,0.5322,8.7330e-05,NaN,2.5386e-04,1.9356e-03
0.24,0.80,41,1724,1928,18678,0.5850,1.1059e-04,NaN,1.4192e-02,1.8128e-03
0.24,0.80,41,1692,4536,4773,0.5493,1.0247e-04,NaN,1.4310e-03,1.0061e-03
0.24,0.80,41,364,6588,1108,0.5601,4.5841e-04,NaN,2.2824e-04,1.0982e-04
0.24,0.80,41,2620,2824,6307,0.6357,7.3874e-05,NaN,3.4756e-02,6.5115e-03
0.24,0.80,41,4272,4476,816,0.5063,4.2663e-05,NaN,4.3918e-03,6.9611e-04
0.24,0.80,41,144,348,10156,0.6484,1.1883e-03,NaN,1.0667e-02,1.7608e-03
0.24,0.80,41,516,720,12517,0.5396,3.0258e-04,NaN,1.0598e-03,2.3334e-03
0.24,0.80,41,9520,-1,10533,0.4702,2.7050e-05,NaN,1.7077e-03,NaN
0.24,0.80,41,3736,4464,8875,0.6152,5.8490e-05,NaN,2.1053e-03,2.2240e-03
0.24,0.80,41,3424,3628,6231,0.5234,4.2571e-05,NaN,4.0199e-02,8.8887e-04
0.24,0.80,41,9744,-1,8930,0.5889,3.1193e-05,NaN,7.4962e-03,NaN
0.24,0.80,41,3040,-1,8761,0.5234,6.4975e-05,NaN,1.4357e-04,NaN
0.24,0.80,41,2288,-1,6882,0.4543,5.5137e-05,NaN,1.8617e-04,NaN
0.24,0.80,41,9364,-1,10842,0.4675,2.2806e-05,NaN,3.8961e-03,NaN
0.24,0.80,41,1960,8376,1670,0.5371,9.6261e-05,NaN,1.5136e-04,6.6263e-03
0.24,0.80,41,2508,2712,12953,0.6240,7.1973e-05,NaN,2.9188e-02,1.3148e-03
0.24,0.80,41,1396,4108,14817,0.4832,1.0630e-04,NaN,4.5265e-04,1.7086e-04
0.24,0.80,41,1932,9440,14011,0.5278,8.3375e-05,NaN,3.1151e-04,6.2703e-04
0.24,0.80,41,2776,2980,16372,0.4753,4.5481e-05,NaN,3.1885e-02,7.7647e-04
0.24,0.80,41,3244,-1,6873,0.4285,3.7452e-05,NaN,1.1695e-03,NaN
0.24,0.80,41,1372,6456,13098,0.5898,9.0530e-05,NaN,4.4416e-04,3.2608e-03
0.24,0.80,41,296,3208,15799,0.4839,2.7509e-04,NaN,1.8290e-03,2.5296e-03
0.24,0.80,41,2116,9460,6705,0.4441,6.2184e-05,NaN,1.5226e-04,5.8240e-04
0.24,0.80,41,1464,5512,11768,0.5132,1.2241e-04,NaN,3.4108e-04,1.2736e-03
0.24,0.80,41,2240,2720,14514,0.5815,7.4326e-05,NaN,3.8262e-03,1.4561e-03
0.24,0.80,41,876,8640,3283,0.4390,1.5107e-04,NaN,1.5215e-04,2.4231e-04
0.24,0.80,41,5016,-1,8544,0.5024,3.7649e-05,NaN,3.1550e-04,NaN
0.24,0.80,41,1920,2124,7634,0.6016,8.0566e-05,NaN,4.7767e-02,3.4624e-03
0.24,0.80,41,3376,-1,15251,0.5605,5.8181e-05,NaN,2.8041e-04,NaN
0.24,0.80,41,2284,3684,10833,0.4985,7.2403e-05,NaN,6.1861e-04,3.9323e-04
0.24,0.80,41,152,976,13787,0.6035,1.0264e-03,NaN,1.7624e-03,2.5784e-03
0.24,0.80,41,772,-1,10366,0.5332,1.8483e-04,NaN,2.3088e-04,NaN
0.24,0.80,41,1700,-1,9708,0.4146,3.2562e-05,NaN,1.0405e-03,NaN
0.24,0.80,41,5760,5964,15020,0.6206,4.9379e-05,NaN,9.7135e-03,1.0067e-03
0.24,0.80,41,160,424,15500,0.5820,1.3644e-03,NaN,6.1647e-03,1.2264e-03
0.24,0.80,41,1308,1764,8122,0.5117,1.0359e-04,NaN,1.7763e-03,6.8615e-04
0.24,0.80,41,4148,7048,5916,0.4163,3.7740e-05,NaN,1.5160e-03,2.0722e-04
0.24,0.80,41,1908,2116,9410,0.5483,8.4875e-05,NaN,4.2590e-02,2.0790e-03
0.24,0.80,41,476,820,10254,0.5449,3.2536e-04,NaN,1.0429e-02,4.7295e-05
0.24,0.80,41,984,3976,12602,0.4692,1.5370e-04,NaN,4.0941e-04,1.6446e-04
0.24,0.80,41,5344,5560,931,0.4993,3.6294e-05,NaN,3.4168e-02,1.7983e-03
0.24,0.80,41,1484,1756,3354,0.5322,9.9643e-05,NaN,1.9042e-02,1.3671e-03
0.24,0.80,41,1552,1756,5674,0.5781,1.1040e-04,NaN,1.7082e-02,9.3928e-04
0.24,0.80,41,4584,8744,17532,0.4272,3.2108e-05,NaN,2.4562e-04,1.4214e-02
0.24,0.80,41,6108,6312,18050,0.5776,3.3488e-05,NaN,1.7266e-02,2.7697e-03
0.24,0.80,41,1472,7364,6887,0.4321,9.1308e-05,NaN,1.9157e-04,6.4233e-04
0.24,0.80,41,3440,4352,4331,0.5669,7.3788e-05,NaN,1.6476e-03,2.3847e-03
0.24,0.80,41,2792,3000,11107,0.5288,5.3774e-05,NaN,2.4422e-02,5.0699e-04
0.24,0.80,41,7308,8944,754,0.5059,2.9006e-05,NaN,9.6847e-04,2.5773e-04
0.24,0.80,41,408,612,10654,0.5791,2.0330e-04,NaN,3.0149e-02,2.2252e-03
0.24,0.80,41,6368,-1,14773,0.5557,3.7294e-05,NaN,2.7193e-04,NaN
0.24,0.80,41,5572,6768,18664,0.5181,4.0170e-05,NaN,1.0630e-03,1.1315e-04
0.24,0.80,41,3040,-1,6614,0.5112,6.6375e-05,NaN,1.4152e-04,NaN
0.24,0.80,41,2640,6416,10767,0.5156,6.6129e-05,NaN,3.4205e-04,2.9358e-04
0.24,0.80,41,620,1208,14994,0.5215,3.0309e-04,NaN,4.7291e-03,1.9289e-03
0.24,0.80,41,2332,6108,10901,0.5649,9.4670e-05,NaN,3.9414e-04,5.0445e-04
0.24,0.80,41,968,1172,10642,0.5947,1.8847e-04,NaN,1.1153e-03,2.5479e-04
0.24,0.80,41,1264,4112,18515,0.4839,1.1442e-04,NaN,4.4741e-04,1.1283e-03
0.24,0.80,41,1444,1648,8587,0.6333,1.4525e-04,NaN,3.0043e-02,2.9099e-03
0.24,0.80,41,3704,4880,17034,0.5142,4.4405e-05,NaN,1.0212e-03,3.5160e-04
0.24,0.80,41,760,1204,11821,0.5859,1.9317e-04,NaN,1.0926e-02,1.5401e-03
0.24,0.80,41,2864,3204,3277,0.5737,5.5938e-05,NaN,2.7843e-03,7.9109e-04
0.24,0.80,41,5976,6180,16565,0.4961,2.8425e-05,NaN,7.7081e-03,1.0498e-04
0.24,0.80,41,4328,4896,9287,0.5771,3.9268e-05,NaN,2.3110e-03,1.1765e-03
0.24,0.80,41,2824,-1,1014,0.5298,7.1479e-05,NaN,1.4349e-04,NaN
0.24,0.80,41,896,5208,5758,0.5913,2.3630e-04,NaN,3.6279e-04,1.1649e-03
0.24,0.80,41,228,432,4641,0.6104,7.3443e-04,NaN,2.4590e-02,2.5645e-03
0.24,0.80,41,632,-1,6050,0.5864,2.1515e-04,NaN,2.0320e-03,NaN
0.24,0.80,41,532,2900,224,0.5273,2.7802e-04,NaN,5.4615e-04,3.5423e-04
0.24,0.80,41,200,7640,16526,0.5249,5.3647e-04,NaN,6.6965e-04,4.5261e-04
0.24,0.80,41,256,460,19035,0.5972,4.0021e-04,NaN,4.8045e-02,2.4873e-03
0.24,0.80,41,908,6508,3072,0.5649,1.7245e-04,NaN,2.4981e-04,7.6145e-04
0.24,0.80,41,320,1524,7089,0.6289,4.5053e-04,NaN,1.2223e-03,2.4261e-03
0.24,0.80,41,3188,4996,19427,0.5469,7.2278e-05,NaN,8.0007e-04,1.6278e-03
0.24,0.80,41,1452,1712,3598,0.6069,1.4207e-04,NaN,4.3854e-03,1.0126e-03
0.24,0.80,41,7936,-1,14118,0.5522,3.8735e-05,NaN,5.2189e-04,NaN
0.24,0.80,41,2684,3704,16548,0.5806,7.2729e-05,NaN,4.2218e-03,3.2261e-04
0.24,0.80,41,500,1936,13115,0.5234,1.9234e-04,NaN,5.5187e-03,9.2727e-04
0.24,0.80,41,920,8084,303,0.5024,1.3189e-04,NaN,4.6870e-04,1.8390e-04
0.24,0.80,41,1248,3916,7752,0.5952,1.4570e-04,NaN,7.2004e-04,9.1042e-04
0.24,0.80,41,1776,1980,16229,0.6187,9.3631e-05,NaN,9.8234e-03,1.5890e-03
0.24,0.80,41,9748,-1,13062,0.5112,2.4809e-05,NaN,3.3713e-03,NaN
0.24,0.80,41,8456,-1,17399,0.4980,3.0968e-05,NaN,5.9198e-04,NaN
0.24,0.80,41,132,340,979,0.6738,1.8774e-03,NaN,2.3702e-02,8.7642e-03
0.24,0.80,41,348,1820,1274,0.5884,5.3930e-04,NaN,1.0176e-03,3.6853e-03
0.24,0.80,41,5368,5884,1968,0.4380,3.5151e-05,NaN,2.1725e-03,2.0953e-03
0.24,0.80,41,3280,5504,14914,0.5088,4.8391e-05,NaN,5.4306e-04,8.2152e-05
0.24,0.80,41,1612,5288,7290,0.5596,1.1281e-04,NaN,9.1336e-04,5.9586e-04
0.24,0.80,41,1224,3928,14033,0.5439,1.3679e-04,NaN,4.9702e-04,6.6705e-05
0.24,0.80,41,1104,3320,6004,0.5723,1.5625e-04,NaN,4.2314e-04,4.2977e-04
0.24,0.80,41,1636,7104,10335,0.6289,1.3614e-04,NaN,6.8620e-04,1.9724e-03
0.24,0.80,41,1372,3968,16836,0.5908,1.1809e-04,NaN,5.3848e-04,4.8072e-04
0.24,0.80,41,8832,9252,8534,0.4360,2.6492e-05,NaN,2.5452e-03,2.2148e-03
0.24,0.80,41,5852,8316,10475,0.5122,2.9166e-05,NaN,1.4240e-03,2.4976e-04
0.24,0.80,41,3148,3416,5116,0.5825,6.7689e-05,NaN,8.4201e-03,3.0354e-04
0.24,0.80,41,532,744,11714,0.5244,2.1165e-04,NaN,4.0477e-03,9.1057e-04
0.24,0.80,41,980,1184,10241,0.6172,1.9142e-04,NaN,4.7057e-02,3.2786e-03
0.24,0.80,41,1224,1436,18193,0.5469,1.0217e-04,NaN,1.9371e-02,1.3098e-03
0.24,0.80,41,5592,6912,11592,0.5522,3.3080e-05,NaN,1.0253e-03,5.2513e-03
0.24,0.80,41,608,2972,119,0.5283,2.8286e-04,NaN,2.1535e-03,6.1631e-04
0.24,0.80,41,1388,2912,6990,0.5254,1.3290e-04,NaN,3.6178e-03,5.0058e-04
0.24,0.80,41,144,348,5622,0.6157,1.1810e-03,NaN,2.7202e-02,2.0600e-03
0.24,0.80,41,1616,2192,9094,0.5532,1.0653e-04,NaN,5.2543e-03,8.0786e-04
0.24,0.80,41,1092,1916,16463,0.4944,1.5001e-04,NaN,1.5640e-03,2.2573e-04
0.24,0.80,41,400,804,12769,0.5913,4.0944e-04,NaN,8.1956e-03,1.4160e-03
0.24,0.80,41,376,580,2037,0.6299,4.2840e-04,NaN,2.0629e-02,3.8628e-03
0.24,0.80,41,1252,1456,4401,0.5635,1.2471e-04,NaN,1.4935e-02,3.3445e-03
0.24,0.80,41,8416,-1,2557,0.3979,2.6738e-05,NaN,4.4552e-04,NaN
0.24,0.80,41,7752,-1,19199,0.4421,2.6232e-05,NaN,3.2035e-04,NaN
0.24,0.80,41,296,500,19595,0.6016,6.0468e-04,NaN,8.9849e-03,1.4114e-03
0.24,0.80,41,8900,-1,11371,0.5703,3.0911e-05,NaN,8.7623e-04,NaN
0.24,0.80,41,4024,4228,9163,0.5869,4.0268e-05,NaN,1.5210e-02,1.2212e-03
0.24,0.80,41,4644,5268,1491,0.3359,2.8061e-05,NaN,1.4559e-03,1.9935e-04
0.24,0.80,41,4448,8812,9234,0.5298,4.9464e-05,NaN,2.0500e-03,3.9087e-03
0.24,0.80,41,972,6860,13503,0.5020,1.5694e-04,NaN,2.2148e-04,3.2366e-03
0.24,0.80,41,608,7816,11279,0.5508,2.4112e-04,NaN,1.9318e-04,5.0617e-04
0.24,0.80,41,1040,-1,5486,0.4622,1.2873e-04,NaN,9.6122e-05,NaN
0.24,0.80,41,104,744,14875,0.6309,1.8450e-03,NaN,2.4600e-03,2.5123e-03
0.24,0.80,41,2400,-1,17095,0.5679,7.7833e-05,NaN,1.3965e-04,NaN
0.24,0.80,41,68,3184,2320,0.5112,2.0523e-03,NaN,4.1043e-04,1.0785e-03
0.24,0.80,41,3920,-1,3899,0.4634,4.0254e-05,NaN,1.3247e-04,NaN
0.24,0.80,41,5968,7152,3254,0.5806,3.9453e-05,NaN,1.1658e-03,9.0346e-04
0.24,0.80,41,936,1140,1264,0.6313,2.7471e-04,NaN,3.1316e-02,4.8411e-03
0.24,0.80,41,2656,3332,18455,0.5645,6.1699e-05,NaN,1.9576e-03,1.5845e-03
0.24,0.80,41,2536,6928,20000,0.5835,8.1074e-05,NaN,5.1848e-04,1.3492e-04
0.24,0.80,41,2032,3392,19750,0.5869,6.6307e-05,NaN,1.9510e-03,1.9958e-03
0.24,0.80,41,136,5212,13578,0.4727,1.1044e-03,NaN,2.4641e-04,2.0314e-03
0.24,0.80,41,2308,8132,5699,0.6016,9.1735e-05,NaN,5.5815e-04,1.1171e-03
0.24,0.80,41,8364,-1,12461,0.5737,3.7641e-05,NaN,6.7473e-04,NaN
0.24,0.80,41,6616,7056,9146,0.5757,4.9412e-05,NaN,2.2565e-03,1.4439e-04
0.24,0.80,41,332,2356,5905,0.5356,4.3979e-04,NaN,6.4577e-04,9.6456e-04
0.24,0.80,41,5964,9348,13352,0.5112,4.2326e-05,NaN,4.0047e-04,5.2573e-04
0.24,0.80,41,9204,9836,8081,0.4619,2.6837e-05,NaN,1.7357e-03,1.9533e-03
0.24,0.80,41,1888,2092,8752,0.5415,6.6073e-05,NaN,1.7821e-02,2.1581e-03
0.24,0.80,41,368,724,6744,0.5859,3.9498e-04,NaN,2.5991e-03,7.6193e-04
0.24,0.80,41,860,1700,283,0.6104,2.5175e-04,NaN,1.9194e-03,5.5963e-03
0.24,0.80,41,7492,-1,5809,0.5229,3.3228e-05,NaN,1.6665e-03,NaN
0.24,0.80,41,384,588,15415,0.6865,1.1009e-02,NaN,2.8964e-02,7.3733e-03
0.24,0.80,41,100,2076,10146,0.5322,1.2181e-03,NaN,3.2176e-03,1.4557e-04
0.24,0.80,41,4248,6440,14781,0.4993,4.0303e-05,NaN,5.5262e-04,9.9332e-05
0.24,0.80,41,1032,3336,2390,0.3296,6.9203e-05,NaN,4.0361e-04,3.0975e-04
0.24,0.80,41,9128,9772,15474,0.5513,2.7316e-05,NaN,2.1127e-03,7.4484e-03
0.24,0.80,41,6440,9920,14169,0.5488,3.9129e-05,NaN,3.9751e-04,1.3972e-02
0.24,0.80,41,7284,-1,12785,0.5869,4.0309e-05,NaN,4.1419e-04,NaN
0.24,0.80,41,4636,-1,17069,0.4253,3.8294e-05,NaN,2.0204e-04,NaN
0.24,0.80,41,6244,9220,19523,0.5596,2.4668e-05,NaN,8.0570e-04,4.8014e-04
0.24,0.80,41,1416,4704,7483,0.5200,1.1592e-04,NaN,3.9371e-04,7.8963e-04
0.24,0.80,41,3772,9696,9376,0.5562,4.9593e-05,NaN,2.5509e-04,1.7243e-02
0.24,0.80,41,1616,3416,11228,0.4836,1.0030e-04,NaN,4.5680e-04,1.4627e-03
0.24,0.80,41,2448,3028,5864,0.5444,5.4628e-05,NaN,6.0604e-03,5.3221e-04
0.24,0.80,41,2268,2480,14425,0.5620,6.8324e-05,NaN,8.4710e-03,9.6132e-04
0.24,0.80,41,2988,3360,3472,0.5044,4.9389e-05,NaN,3.2602e-03,3.7260e-04
0.24,0.80,41,4968,7624,18354,0.6157,3.7866e-05,NaN,2.7154e-03,4.2149e-03
0.24,0.80,41,2068,-1,10910,0.4980,7.0971e-05,NaN,1.1242e-04,NaN
0.24,0.80,41,1464,-1,14786,0.5947,1.3970e-04,NaN,3.2985e-04,NaN
0.24,0.80,41,5740,-1,19470,0.4573,2.9957e-05,NaN,1.8468e-04,NaN
0.24,0.80,41,256,1396,19203,0.5181,5.3052e-04,NaN,1.1061e-03,1.2928e-04
0.24,0.80,41,1872,5516,14398,0.4680,9.2212e-05,NaN,3.4331e-04,8.6363e-04
0.24,0.80,41,340,704,5784,0.4214,2.3459e-04,NaN,2.8446e-03,4.4607e-03
0.24,0.80,41,84,1676,17590,0.5308,2.0353e-03,NaN,8.6000e-04,3.8668e-03
0.24,0.80,41,7896,9344,7214,0.5806,2.8566e-05,NaN,1.1689e-03,6.0613e-04
0.24,0.80,41,236,2496,4803,0.4844,4.6809e-04,NaN,5.0974e-04,1.0821e-03
0.24,0.80,41,912,-1,15728,0.5439,2.0642e-04,NaN,1.1856e-04,NaN
0.24,0.80,41,200,3524,12196,0.4580,6.2421e-04,NaN,3.5918e-04,3.0968e-03
0.24,0.80,41,4660,4864,13776,0.5938,5.0485e-05,NaN,2.9783e-02,1.7418e-03
0.24,0.80,41,236,780,17036,0.4944,5.6225e-04,NaN,2.2655e-03,4.2925e-04
0.24,0.80,41,268,1008,3824,0.5552,6.0958e-04,NaN,2.3083e-03,9.6929e-04
0.24,0.80,41,316,520,7878,0.5122,2.3137e-04,NaN,2.6202e-02,1.5979e-03
0.24,0.80,41,180,384,18787,0.5527,8.8490e-04,NaN,1.4679e-02,2.2997e-03
0.24,0.80,41,1628,6596,4858,0.5938,1.1563e-04,NaN,3.0047e-04,2.2348e-03
0.24,0.80,41,1688,2368,1005,0.5312,1.0549e-04,NaN,1.9696e-03,2.9244e-03
0.24,0.80,41,1524,1728,12054,0.6289,1.6349e-04,NaN,3.0387e-02,3.9315e-03
0.24,0.80,41,1556,1760,15755,0.5356,1.0732e-04,NaN,1.9680e-02,1.5060e-04
0.24,0.80,41,1396,1604,10035,0.5703,1.2533e-04,NaN,1.4027e-02,1.4240e-04
0.24,0.80,41,4072,-1,3327,0.4585,4.1457e-05,NaN,1.3712e-04,NaN
0.24,0.80,41,2628,-1,5533,0.4451,5.0162e-05,NaN,1.0269e-04,NaN
0.24,0.80,41,2840,4368,12572,0.5312,4.7235e-05,NaN,7.7759e-04,7.2126e-05
0.24,0.80,41,2096,9124,9865,0.4258,4.2389e-05,NaN,1.4224e-04,2.8046e-03
0.24,0.80,41,480,1896,12058,0.5410,3.1803e-04,NaN,9.2778e-04,1.3091e-03
0.24,0.80,41,1136,1340,19254,0.5620,1.4437e-04,NaN,1.9496e-02,9.3196e-04
0.24,0.80,41,1292,1692,15745,0.6401,1.5371e-04,NaN,2.0037e-02,1.2003e-03
0.24,0.80,41,404,608,4878,0.5020,3.0422e-04,NaN,1.9166e-02,1.1837e-04
0.24,0.80,41,1384,1812,8532,0.5347,1.0674e-04,NaN,7.5682e-03,1.2546e-03
0.24,0.80,41,1120,5896,16508,0.5659,1.2837e-04,NaN,5.1808e-04,2.9053e-04
0.24,0.80,41,276,672,15534,0.4885,3.9355e-04,NaN,2.9328e-03,1.1224e-04
0.24,0.80,41,1684,4872,9501,0.6138,8.8425e-05,NaN,5.6449e-04,2.2046e-03
0.24,0.80,41,5188,5568,18928,0.4009,3.0998e-05,NaN,2.6877e-03,2.0694e-04
0.24,0.80,41,8140,8608,12353,0.5132,3.1156e-05,NaN,2.7187e-03,2.6105e-04
0.24,0.80,41,4932,6268,16136,0.4580,3.3725e-05,NaN,1.6140e-03,2.7532e-04
0.24,0.80,41,100,448,12996,0.5947,1.4817e-03,NaN,1.1062e-02,4.7749e-03
0.24,0.80,41,1836,-1,12406,0.4680,7.8569e-05,NaN,1.0336e-04,NaN
0.24,0.80,41,5084,5288,15469,0.5254,3.8594e-05,NaN,2.6738e-02,2.4496e-04
0.24,0.80,41,1916,4424,6535,0.5601,7.3831e-05,NaN,1.5094e-03,3.0493e-03
0.24,0.80,41,1500,1704,17065,0.6206,1.5243e-04,NaN,2.5588e-02,5.7014e-03
0.24,0.80,41,640,2868,12487,0.5298,2.1538e-04,NaN,6.2207e-04,1.2940e-03
0.24,0.80,41,6540,9492,5643,0.5601,3.8298e-05,NaN,4.6389e-04,7.4215e-03
0.24,0.80,41,2356,3216,11044,0.5137,5.9946e-05,NaN,1.4508e-03,6.9066e-04
0.24,0.80,41,2732,-1,3932,0.5737,7.2316e-05,NaN,1.5515e-04,NaN
0.24,0.80,41,7064,7272,7211,0.5913,2.2829e-05,NaN,3.3470e-02,5.2571e-03
0.24,0.80,41,3208,-1,15499,0.4890,4.9010e-05,NaN,1.3132e-04,NaN
0.24,0.80,41,8548,-1,12729,0.5444,3.3563e-05,NaN,6.9449e-04,NaN
0.24,0.80,41,2660,2868,14013,0.5430,4.7157e-05,NaN,6.2289e-04,1.5704e-03
0.24,0.80,41,684,9208,18545,0.4631,1.8902e-04,NaN,1.4377e-04,4.3123e-04
0.24,0.80,41,7384,8984,2169,0.5537,3.8661e-05,NaN,9.4028e-04,1.1403e-02
0.24,0.80,41,1648,1852,11833,0.5605,8.3935e-05,NaN,8.9350e-03,3.6100e-04
0.24,0.80,41,268,1140,4491,0.6914,1.0321e-03,NaN,2.2481e-03,8.4024e-03
0.24,0.80,41,8096,-1,18497,0.5376,3.7136e-05,NaN,5.4836e-04,NaN
0.24,0.80,41,500,2908,11024,0.4954,2.7351e-04,NaN,5.2058e-04,1.9289e-03
0.24,0.80,41,6988,-1,15442,0.5811,3.5259e-05,NaN,4.5229e-04,NaN
0.24,0.80,41,5764,-1,13485,0.5044,3.9434e-05,NaN,3.9355e-04,NaN
0.24,0.80,41,3164,6460,5921,0.4946,5.3778e-05,NaN,3.8137e-04,3.9200e-03
0.24,0.80,41,452,3812,14745,0.4668,2.5113e-04,NaN,3.3704e-04,4.8785e-04
0.24,0.80,41,8772,-1,6524,0.5723,2.5621e-05,NaN,1.0686e-03,NaN
0.24,0.80,41,5484,-1,10417,0.5039,4.0460e-05,NaN,3.5910e-04,NaN
0.24,0.80,41,7828,-1,4541,0.5264,2.5884e-05,NaN,1.4426e-03,NaN
0.24,0.80,41,140,344,17473,0.6685,1.0489e-03,NaN,1.0921e-02,1.6076e-03
0.24,0.80,41,3636,3884,18274,0.5352,5.8329e-05,NaN,5.3746e-03,6.5657e-05
0.24,0.80,41,5408,8552,3736,0.5830,4.9686e-05,NaN,4.8635e-04,1.9300e-03
0.24,0.80,41,400,2040,3284,0.6436,3.4765e-04,NaN,1.1946e-03,3.7253e-03
0.24,0.80,41,7480,8736,13524,0.5317,3.2342e-05,NaN,9.7818e-04,5.4669e-03
0.24,0.80,41,544,748,5313,0.5332,2.4388e-04,NaN,4.0382e-02,1.0469e-03
0.24,0.80,41,2152,2356,3883,0.5708,8.3806e-05,NaN,2.3372e-02,1.2137e-03
0.24,0.80,41,6996,-1,19286,0.5361,3.2056e-05,NaN,3.0214e-04,NaN
0.24,0.80,41,3628,4076,17148,0.4565,4.1598e-05,NaN,2.4429e-03,2.1671e-03
0.24,0.80,41,7776,7980,4567,0.6182,4.7434e-03,NaN,1.3402e-02,1.1064e-02
0.24,0.80,41,3424,3628,19494,0.6104,6.8550e-05,NaN,1.7006e-02,1.1151e-03
0.24,0.80,41,6300,6508,18027,0.5703,3.1531e-05,NaN,1.3231e-02,2.0420e-03
0.24,0.80,41,436,8720,15010,0.5684,2.4216e-04,NaN,4.7458e-04,5.4176e-03
0.24,0.80,41,708,6556,9081,0.5601,1.5221e-04,NaN,3.6738e-04,1.2534e-03
0.24,0.80,41,2020,3144,15632,0.5566,7.1995e-05,NaN,1.1736e-03,1.4938e-03
0.24,0.80,41,4492,-1,13807,0.5308,4.6303e-05,NaN,9.7574e-05,NaN
0.24,0.80,41,5260,5792,11029,0.6226,5.0152e-05,NaN,4.3972e-03,1.2267e-03
0.24,0.80,41,572,6296,14720,0.6099,3.1536e-04,NaN,4.1490e-04,4.4016e-03
0.24,0.80,41,2092,3780,7906,0.5986,9.3262e-05,NaN,1.3710e-03,1.0112e-03
0.24,0.80,41,1164,7908,17212,0.5361,1.5762e-04,NaN,2.1596e-04,1.6898e-03
0.24,0.80,41,5372,5960,16787,0.5161,3.7712e-05,NaN,2.1083e-03,3.1998e-03
0.24,0.80,41,3040,5372,18748,0.5615,7.7819e-05,NaN,4.2513e-04,1.0192e-03
0.24,0.80,41,100,2496,19153,0.5181,1.6239e-03,NaN,1.1315e-03,1.2549e-03
0.24,0.80,41,352,556,3338,0.6421,5.4020e-04,NaN,1.8950e-02,2.1618e-03
0.24,0.80,41,4224,-1,68,0.4207,3.3031e-05,NaN,1.2609e-04,NaN
0.24,0.80,41,7540,8316,13093,0.5244,3.1710e-05,NaN,2.5678e-03,3.4730e-03
