# N=500  K=10000  betanet=1.0  generated=2026-05-30T22:57:02.395
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.400,0.06504,57,0.967465,0.968238,0.935893,0.734050
0.400,0.06504,58,0.967128,0.968141,0.935407,0.733861
0.400,0.06504,59,0.967961,0.968776,0.939097,0.734715
0.400,0.06504,60,0.969049,0.966478,0.939024,0.734729
0.400,0.06504,61,0.968209,0.967358,0.936616,0.732919
0.400,0.06504,62,0.969779,0.967292,0.938650,0.733118
0.400,0.06504,63,0.966199,0.967408,0.935676,0.735351
0.400,0.06504,64,0.967382,0.969455,0.937184,0.734761
0.400,0.06504,65,0.968088,0.968920,0.936015,0.733725
0.400,0.06504,66,0.968949,0.970619,0.940466,0.735595
0.400,0.06504,67,0.967733,0.968007,0.936440,0.733845
0.400,0.06504,68,0.969713,0.967866,0.936336,0.733924
0.400,0.06504,69,0.966808,0.968370,0.938249,0.733828
0.400,0.06504,70,0.968321,0.966066,0.934192,0.733981
0.400,0.06504,71,0.965643,0.967513,0.931581,0.733632
0.400,0.06504,72,0.967316,0.969142,0.937716,0.733974
0.400,0.06504,73,0.967278,0.966664,0.936381,0.733265
0.400,0.06504,74,0.969690,0.964710,0.934258,0.734475
0.400,0.06504,75,0.968613,0.968516,0.940076,0.735628
0.400,0.06504,76,0.969338,0.969725,0.938998,0.734971
0.400,0.06504,77,0.967141,0.967432,0.934501,0.733648
0.400,0.06504,78,0.965743,0.966193,0.933410,0.733111
0.400,0.06504,79,0.968805,0.968113,0.938084,0.734200
0.400,0.06504,80,0.968262,0.969092,0.937340,0.733894
0.400,0.06504,81,0.968492,0.969475,0.940043,0.735388
0.400,0.06504,82,0.968588,0.968997,0.936691,0.735871
0.400,0.06504,83,0.969326,0.968525,0.938720,0.733446
0.400,0.06504,84,0.969082,0.968296,0.938137,0.735402
0.400,0.06504,85,0.967812,0.968045,0.935436,0.734381
0.400,0.06504,86,0.969631,0.970440,0.943562,0.735896
0.400,0.06504,87,0.966797,0.966428,0.933545,0.734403
0.400,0.06504,88,0.968032,0.968993,0.936560,0.734457
0.400,0.06504,89,0.967948,0.966974,0.933910,0.733780
0.400,0.06504,90,0.968021,0.969660,0.937016,0.734442
0.400,0.06504,91,0.968454,0.969207,0.938268,0.733273
0.400,0.06504,92,0.969405,0.968960,0.937671,0.735290
0.400,0.06504,93,0.969235,0.969221,0.938347,0.734522
0.400,0.06504,94,0.966927,0.969069,0.937980,0.734306
0.400,0.06504,95,0.970218,0.967662,0.937846,0.735470
0.400,0.06504,96,0.969342,0.967951,0.942002,0.735484
0.400,0.06504,97,0.971549,0.967083,0.937115,0.735773
0.400,0.06504,98,0.966787,0.969487,0.935895,0.734814
0.400,0.06504,99,0.967774,0.966096,0.934171,0.735093
0.400,0.06504,100,0.968168,0.969421,0.939032,0.735085
0.400,0.06504,101,0.966435,0.968348,0.935745,0.733657
0.400,0.06504,102,0.966966,0.968918,0.937814,0.732841
0.400,0.06504,103,0.967024,0.965190,0.935315,0.732326
0.400,0.06504,104,0.967169,0.969787,0.939386,0.734047
0.400,0.06504,105,0.966465,0.968227,0.933883,0.733119
0.400,0.06504,106,0.969333,0.967782,0.937354,0.735556
0.400,0.06504,107,0.968473,0.966259,0.937460,0.733370
0.400,0.06504,108,0.967537,0.966287,0.934116,0.734819
0.400,0.06504,109,0.968189,0.967956,0.938163,0.733978
0.400,0.06504,110,0.968560,0.969520,0.937762,0.735020
0.400,0.06504,111,0.968437,0.969050,0.939109,0.735026
0.400,0.06504,112,0.967923,0.968681,0.940361,0.733603
0.400,0.06504,113,0.968547,0.969396,0.940197,0.735019
0.400,0.06504,114,0.969316,0.968071,0.938590,0.733372
0.400,0.06504,115,0.967603,0.968970,0.938719,0.733942
0.400,0.06504,116,0.969236,0.968090,0.937559,0.734619
0.400,0.06504,117,0.969545,0.966827,0.938257,0.735679
0.400,0.06504,118,0.970602,0.970088,0.940070,0.735205
0.400,0.06504,119,0.968418,0.966958,0.934309,0.734151
0.400,0.06504,120,0.969120,0.970593,0.940795,0.734743
0.400,0.06504,121,0.967272,0.966898,0.933533,0.733563
0.400,0.06504,122,0.969592,0.967735,0.939131,0.733657
0.400,0.06504,123,0.967980,0.967174,0.936772,0.734963
0.400,0.06504,124,0.970235,0.968686,0.937196,0.734945
0.400,0.06504,125,0.968552,0.970015,0.939291,0.734544
0.400,0.06504,126,0.966698,0.967734,0.934286,0.734546
0.400,0.06504,127,0.968448,0.967797,0.938019,0.734676
0.400,0.06504,128,0.969265,0.969188,0.941266,0.734322
0.400,0.08506,1,0.958343,0.957175,0.916051,0.730550
0.400,0.08506,2,0.959083,0.957295,0.914652,0.730977
0.400,0.08506,3,0.957502,0.958083,0.915191,0.732802
0.400,0.08506,4,0.956520,0.960094,0.917195,0.731885
0.400,0.08506,5,0.958467,0.954515,0.914699,0.731759
0.400,0.08506,6,0.959760,0.956916,0.920269,0.732132
0.400,0.08506,7,0.957075,0.957404,0.916023,0.730764
0.400,0.08506,8,0.958143,0.954890,0.919866,0.731139
0.400,0.08506,9,0.958154,0.959777,0.918621,0.731063
0.400,0.08506,10,0.959903,0.961412,0.920694,0.734029
0.400,0.08506,11,0.959560,0.959431,0.917781,0.730892
0.400,0.08506,12,0.960121,0.959147,0.922902,0.732536
0.400,0.08506,13,0.957652,0.958090,0.916088,0.731156
0.400,0.08506,14,0.960339,0.960111,0.923800,0.733028
0.400,0.08506,15,0.958741,0.958837,0.919621,0.731180
0.400,0.08506,16,0.956234,0.958397,0.915901,0.729889
0.400,0.08506,17,0.959662,0.959163,0.922006,0.731771
0.400,0.08506,18,0.960344,0.957592,0.920358,0.732132
0.400,0.08506,19,0.957491,0.958642,0.919848,0.730602
0.400,0.08506,20,0.962522,0.957338,0.920136,0.732661
0.400,0.08506,21,0.958127,0.957802,0.918777,0.730537
0.400,0.08506,22,0.957207,0.956737,0.914489,0.731642
0.400,0.08506,23,0.956398,0.960308,0.917485,0.730402
0.400,0.08506,24,0.960548,0.959969,0.921020,0.732835
0.400,0.08506,25,0.959015,0.958487,0.920525,0.730364
0.400,0.08506,26,0.959366,0.957806,0.918763,0.732009
0.400,0.08506,27,0.958814,0.958997,0.919490,0.731985
0.400,0.08506,28,0.960379,0.957236,0.918768,0.733300
0.400,0.08506,29,0.961397,0.960034,0.921714,0.731594
0.400,0.08506,30,0.956566,0.958844,0.917419,0.730664
0.400,0.08506,31,0.958446,0.958348,0.916999,0.730576
0.400,0.08506,32,0.959317,0.959037,0.917587,0.731770
0.400,0.08506,33,0.957159,0.958455,0.917103,0.730753
0.400,0.08506,34,0.958882,0.958756,0.921685,0.731573
0.400,0.08506,35,0.960660,0.958369,0.920391,0.731117
0.400,0.08506,36,0.957707,0.958527,0.916890,0.729676
0.400,0.08506,37,0.958603,0.959762,0.922866,0.730631
0.400,0.08506,38,0.960006,0.959774,0.922419,0.731377
0.400,0.08506,39,0.959171,0.959386,0.920779,0.732358
0.400,0.08506,40,0.957027,0.957323,0.915109,0.731888
0.400,0.08506,41,0.958717,0.957067,0.919329,0.733042
0.400,0.08506,42,0.958170,0.959649,0.917288,0.729680
0.400,0.08506,43,0.958011,0.954771,0.915517,0.731286
0.400,0.08506,44,0.959434,0.957904,0.922772,0.730539
0.400,0.08506,45,0.957871,0.957516,0.918367,0.735295
0.400,0.08506,46,0.956255,0.957405,0.915545,0.730763
0.400,0.08506,47,0.960680,0.955900,0.917811,0.732553
0.400,0.08506,48,0.957614,0.961487,0.922648,0.730621
0.400,0.08506,49,0.959912,0.958359,0.921912,0.731569
0.400,0.08506,50,0.959594,0.957114,0.918079,0.731635
0.400,0.08506,51,0.958580,0.956979,0.915583,0.730609
0.400,0.08506,52,0.958570,0.958150,0.917377,0.731346
0.400,0.08506,53,0.958841,0.958843,0.917256,0.732368
0.400,0.08506,54,0.959866,0.959545,0.922575,0.732673
0.400,0.08506,55,0.959686,0.959236,0.922532,0.732409
0.400,0.08506,56,0.956981,0.961018,0.918997,0.730349
0.400,0.08506,57,0.959726,0.956242,0.916754,0.731462
0.400,0.08506,58,0.957070,0.956309,0.913672,0.731269
0.400,0.08506,59,0.957630,0.960203,0.918150,0.731282
0.400,0.08506,60,0.954286,0.958119,0.916513,0.729507
0.400,0.08506,61,0.960279,0.957366,0.918130,0.731302
0.400,0.08506,62,0.960217,0.958960,0.920641,0.730732
0.400,0.08506,63,0.960292,0.960286,0.924049,0.732194
0.400,0.08506,64,0.956731,0.957035,0.916566,0.730891
0.400,0.08506,65,0.957596,0.958077,0.919156,0.729907
0.400,0.08506,66,0.960408,0.959810,0.924582,0.732898
0.400,0.08506,67,0.959133,0.956674,0.917522,0.730678
0.400,0.08506,68,0.956901,0.961794,0.918206,0.730197
0.400,0.08506,69,0.958285,0.960950,0.921865,0.729894
0.400,0.08506,70,0.959362,0.957118,0.919751,0.731649
0.400,0.08506,71,0.957377,0.959258,0.920997,0.732521
0.400,0.08506,72,0.958388,0.956622,0.916056,0.730123
0.400,0.08506,73,0.957280,0.960621,0.920140,0.730212
0.400,0.08506,74,0.957988,0.959006,0.922140,0.731398
0.400,0.08506,75,0.955390,0.958624,0.915967,0.731871
0.400,0.08506,76,0.957176,0.958874,0.915705,0.730884
0.400,0.08506,77,0.958897,0.957085,0.919394,0.732518
0.400,0.08506,78,0.959149,0.959053,0.919667,0.731414
0.400,0.08506,79,0.960434,0.955775,0.914546,0.731117
0.400,0.08506,80,0.957879,0.959782,0.922411,0.730903
0.400,0.08506,81,0.956697,0.960363,0.916828,0.730346
0.400,0.08506,82,0.955637,0.958594,0.916338,0.730729
0.400,0.08506,83,0.955175,0.958333,0.912658,0.729799
0.400,0.08506,84,0.959088,0.956564,0.918224,0.732817
0.400,0.08506,85,0.957336,0.956861,0.915465,0.732679
0.400,0.08506,86,0.960145,0.958134,0.918430,0.731650
0.400,0.08506,87,0.958235,0.961365,0.921960,0.731810
0.400,0.08506,88,0.960746,0.956038,0.918195,0.731936
0.400,0.08506,89,0.955318,0.956402,0.913219,0.730825
0.400,0.08506,90,0.957961,0.959822,0.919300,0.729190
0.400,0.08506,91,0.954596,0.958655,0.915417,0.729963
0.400,0.08506,92,0.959174,0.957406,0.917187,0.733109
0.400,0.08506,93,0.958652,0.961173,0.923744,0.731052
0.400,0.08506,94,0.956609,0.959709,0.917487,0.732023
0.400,0.08506,95,0.960698,0.959237,0.920796,0.731279
0.400,0.08506,96,0.960506,0.957028,0.921758,0.731749
0.400,0.08506,97,0.958531,0.957993,0.918096,0.731821
0.400,0.08506,98,0.959843,0.958387,0.918898,0.730794
0.400,0.08506,99,0.958376,0.957445,0.917279,0.731818
0.400,0.08506,100,0.961177,0.957254,0.920006,0.731510
0.400,0.08506,101,0.956263,0.957515,0.918092,0.731389
0.400,0.08506,102,0.958236,0.959072,0.920881,0.731185
0.400,0.08506,103,0.958893,0.957035,0.914620,0.731754
0.400,0.08506,104,0.961687,0.960467,0.924781,0.732363
0.400,0.08506,105,0.955492,0.958909,0.913955,0.729861
0.400,0.08506,106,0.959037,0.957850,0.920755,0.732014
0.400,0.08506,107,0.957055,0.958801,0.917262,0.730776
0.400,0.08506,108,0.958652,0.959231,0.919816,0.731373
0.400,0.08506,109,0.955970,0.959737,0.917809,0.730893
0.400,0.08506,110,0.959587,0.959408,0.922532,0.730641
0.400,0.08506,111,0.960439,0.958868,0.920500,0.731213
0.400,0.08506,112,0.958192,0.959084,0.918970,0.731073
0.400,0.08506,113,0.956966,0.961252,0.921582,0.730523
0.400,0.08506,114,0.957755,0.960943,0.921980,0.730936
0.400,0.08506,115,0.956049,0.957434,0.916712,0.729586
0.400,0.08506,116,0.959247,0.961006,0.922382,0.731799
0.400,0.08506,117,0.955714,0.960835,0.916482,0.731450
0.400,0.08506,118,0.957008,0.958061,0.913324,0.731508
0.400,0.08506,119,0.958440,0.957481,0.921411,0.731468
0.400,0.08506,120,0.956174,0.958502,0.914150,0.731801
0.400,0.08506,121,0.958701,0.954927,0.917029,0.731821
0.400,0.08506,122,0.956920,0.957911,0.916957,0.731035
0.400,0.08506,123,0.959865,0.956327,0.914477,0.732985
0.400,0.08506,124,0.958399,0.956284,0.919120,0.731024
0.400,0.08506,125,0.958324,0.956413,0.917002,0.731762
0.400,0.08506,126,0.957959,0.958908,0.918776,0.730901
0.400,0.08506,127,0.956453,0.960284,0.919169,0.730378
0.400,0.08506,128,0.957556,0.955543,0.911039,0.730207
0.400,0.10507,1,0.945829,0.950191,0.899456,0.727710
0.400,0.10507,2,0.945793,0.946578,0.894683,0.727125
0.400,0.10507,3,0.948426,0.948694,0.898360,0.727622
0.400,0.10507,4,0.949511,0.949213,0.901513,0.728163
0.400,0.10507,5,0.951524,0.949407,0.905206,0.728463
0.400,0.10507,6,0.948040,0.948480,0.898312,0.728328
0.400,0.10507,7,0.947034,0.951216,0.904885,0.725802
0.400,0.10507,8,0.950118,0.948795,0.903641,0.729094
0.400,0.10507,9,0.949698,0.949859,0.901097,0.727774
0.400,0.10507,10,0.948896,0.948754,0.903916,0.728165
0.400,0.10507,11,0.945873,0.946915,0.897180,0.726537
0.400,0.10507,12,0.953165,0.947696,0.907827,0.728941
0.400,0.10507,13,0.944373,0.949270,0.896883,0.728215
0.400,0.10507,14,0.946713,0.946063,0.894742,0.726947
0.400,0.10507,15,0.950647,0.947048,0.901509,0.728366
0.400,0.10507,16,0.948464,0.948738,0.898973,0.726887
0.400,0.10507,17,0.948998,0.950656,0.902073,0.729248
0.400,0.10507,18,0.948089,0.949051,0.902972,0.730834
0.400,0.10507,19,0.948873,0.947757,0.899648,0.727406
0.400,0.10507,20,0.950019,0.947772,0.896993,0.727900
0.400,0.10507,21,0.948708,0.952797,0.907967,0.727451
0.400,0.10507,22,0.950977,0.946919,0.900783,0.730059
0.400,0.10507,23,0.950610,0.948955,0.904240,0.727717
0.400,0.10507,24,0.950514,0.949085,0.899518,0.728931
0.400,0.10507,25,0.950237,0.949056,0.900678,0.728217
0.400,0.10507,26,0.949153,0.948257,0.899927,0.729084
0.400,0.10507,27,0.947141,0.947313,0.893972,0.727630
0.400,0.10507,28,0.948788,0.949137,0.900826,0.728456
0.400,0.10507,29,0.950192,0.948435,0.894379,0.729884
0.400,0.10507,30,0.952150,0.946434,0.906287,0.730321
0.400,0.10507,31,0.950671,0.946997,0.902416,0.728827
0.400,0.10507,32,0.949932,0.945157,0.896027,0.728999
0.400,0.10507,33,0.947159,0.946459,0.894595,0.726685
0.400,0.10507,34,0.948125,0.950186,0.900188,0.726897
0.400,0.10507,35,0.949597,0.948837,0.901543,0.727525
0.400,0.10507,36,0.946669,0.949367,0.899697,0.726420
0.400,0.10507,37,0.947876,0.950968,0.906084,0.726559
0.400,0.10507,38,0.949073,0.948105,0.899607,0.727549
0.400,0.10507,39,0.949775,0.950016,0.901431,0.727513
0.400,0.10507,40,0.948365,0.948216,0.901300,0.728140
0.400,0.10507,41,0.949412,0.950924,0.906025,0.727063
0.400,0.10507,42,0.949183,0.948488,0.899172,0.727296
0.400,0.10507,43,0.949148,0.950867,0.903220,0.728703
0.400,0.10507,44,0.949859,0.947275,0.900843,0.727381
0.400,0.10507,45,0.950344,0.948820,0.901180,0.728534
0.400,0.10507,46,0.948469,0.948339,0.900062,0.726662
0.400,0.10507,47,0.950640,0.954093,0.905672,0.728284
0.400,0.10507,48,0.945563,0.947866,0.898970,0.727553
0.400,0.10507,49,0.951349,0.948049,0.904754,0.727570
0.400,0.10507,50,0.949620,0.949408,0.899009,0.728339
0.400,0.10507,51,0.950472,0.948160,0.903009,0.728812
0.400,0.10507,52,0.947305,0.949971,0.901593,0.726923
0.400,0.10507,53,0.946063,0.947763,0.892056,0.726585
0.400,0.10507,54,0.950424,0.944924,0.897238,0.728338
0.400,0.10507,55,0.947214,0.947624,0.897692,0.726798
0.400,0.10507,56,0.946586,0.949945,0.893934,0.727763
0.400,0.10507,57,0.948619,0.951020,0.908770,0.729175
0.400,0.10507,58,0.950382,0.948755,0.904385,0.728651
0.400,0.10507,59,0.949580,0.945886,0.898954,0.728136
0.400,0.10507,60,0.945765,0.947948,0.896286,0.726411
0.400,0.10507,61,0.946747,0.948780,0.900827,0.726455
0.400,0.10507,62,0.948593,0.947283,0.900636,0.727587
0.400,0.10507,63,0.949670,0.946206,0.898091,0.728240
0.400,0.10507,64,0.948664,0.949612,0.899558,0.727724
0.400,0.10507,65,0.950004,0.946714,0.899508,0.728241
0.400,0.10507,66,0.944835,0.946191,0.894027,0.726254
0.400,0.10507,67,0.947796,0.950031,0.899966,0.728335
0.400,0.10507,68,0.950487,0.949499,0.898261,0.728264
0.400,0.10507,69,0.951070,0.949944,0.903359,0.729685
0.400,0.10507,70,0.947040,0.948156,0.896030,0.727559
0.400,0.10507,71,0.947635,0.947301,0.895520,0.727295
0.400,0.10507,72,0.946828,0.951184,0.900979,0.728035
0.400,0.10507,73,0.950467,0.950457,0.900187,0.728389
0.400,0.10507,74,0.948850,0.947351,0.903655,0.727590
0.400,0.10507,75,0.949123,0.949071,0.898393,0.727819
0.400,0.10507,76,0.948303,0.950849,0.905427,0.727436
0.400,0.10507,77,0.950394,0.950535,0.901166,0.729241
0.400,0.10507,78,0.948242,0.947027,0.899731,0.727385
0.400,0.10507,79,0.949104,0.946198,0.892171,0.727763
0.400,0.10507,80,0.948868,0.952186,0.901199,0.728923
0.400,0.10507,81,0.947939,0.949238,0.901307,0.727760
0.400,0.10507,82,0.947419,0.948573,0.894370,0.727066
0.400,0.10507,83,0.951064,0.949111,0.904146,0.728357
0.400,0.10507,84,0.951082,0.949363,0.903431,0.728469
0.400,0.10507,85,0.952619,0.948161,0.903951,0.729545
0.400,0.10507,86,0.949545,0.949414,0.898379,0.728930
0.400,0.10507,87,0.949976,0.950854,0.904093,0.727844
0.400,0.10507,88,0.951323,0.947578,0.899613,0.730537
0.400,0.10507,89,0.950253,0.947659,0.901759,0.728292
0.400,0.10507,90,0.949499,0.947560,0.900066,0.727712
0.400,0.10507,91,0.947466,0.949627,0.900488,0.728225
0.400,0.10507,92,0.946938,0.948014,0.895348,0.728829
0.400,0.10507,93,0.946938,0.951293,0.900548,0.725966
0.400,0.10507,94,0.950580,0.947995,0.903243,0.727872
0.400,0.10507,95,0.948508,0.948312,0.899035,0.726795
0.400,0.10507,96,0.949244,0.948632,0.898480,0.726580
0.400,0.10507,97,0.947275,0.951772,0.898232,0.726337
0.400,0.10507,98,0.949923,0.947901,0.900724,0.729349
0.400,0.10507,99,0.949823,0.950151,0.898151,0.727445
0.400,0.10507,100,0.951186,0.948656,0.901562,0.727368
0.400,0.10507,101,0.948073,0.948317,0.899144,0.726652
0.400,0.10507,102,0.950365,0.949022,0.898686,0.727309
0.400,0.10507,103,0.951045,0.949226,0.906350,0.728459
0.400,0.10507,104,0.951366,0.948504,0.899573,0.728600
0.400,0.10507,105,0.945586,0.949726,0.899740,0.726088
0.400,0.10507,106,0.949410,0.947434,0.900652,0.727718
0.400,0.10507,107,0.950183,0.949246,0.903007,0.727405
0.400,0.10507,108,0.949992,0.948601,0.898629,0.726727
0.400,0.10507,109,0.949790,0.946928,0.895131,0.728232
0.400,0.10507,110,0.950548,0.947987,0.902485,0.728089
0.400,0.10507,111,0.949962,0.948037,0.901142,0.729334
0.400,0.10507,112,0.949460,0.948061,0.898198,0.727416
0.400,0.10507,113,0.948159,0.945973,0.898627,0.727156
0.400,0.10507,114,0.948570,0.945985,0.897315,0.728671
0.400,0.10507,115,0.947179,0.949969,0.897027,0.727064
0.400,0.10507,116,0.952499,0.945909,0.902871,0.728800
0.400,0.10507,117,0.949081,0.945364,0.899045,0.729553
0.400,0.10507,118,0.948742,0.952578,0.902448,0.727773
0.400,0.10507,119,0.950337,0.948640,0.904893,0.728744
0.400,0.10507,120,0.947866,0.949362,0.900061,0.726386
0.400,0.10507,121,0.947451,0.951668,0.899197,0.729056
0.400,0.10507,122,0.943950,0.949112,0.899110,0.725199
0.400,0.10507,123,0.948312,0.949804,0.899918,0.727383
0.400,0.10507,124,0.949881,0.950179,0.905894,0.729780
0.400,0.10507,125,0.949050,0.950067,0.900499,0.726505
0.400,0.10507,126,0.951377,0.948706,0.904185,0.728293
0.400,0.10507,127,0.948474,0.949370,0.902313,0.727687
0.400,0.10507,128,0.949343,0.948076,0.898630,0.728461
0.400,0.12509,1,0.936703,0.937621,0.879383,0.723088
0.400,0.12509,2,0.940032,0.938496,0.881590,0.726294
0.400,0.12509,3,0.938904,0.940713,0.881061,0.724538
0.400,0.12509,4,0.938768,0.942962,0.884886,0.723344
0.400,0.12509,5,0.940729,0.937886,0.882670,0.725696
0.400,0.12509,6,0.937412,0.936384,0.881714,0.723286
0.400,0.12509,7,0.938581,0.939510,0.879632,0.723610
0.400,0.12509,8,0.936623,0.944802,0.890876,0.723598
0.400,0.12509,9,0.937960,0.935588,0.878575,0.721864
0.400,0.12509,10,0.940215,0.937885,0.879108,0.724786
0.400,0.12509,11,0.938357,0.942766,0.882722,0.723234
0.400,0.12509,12,0.938710,0.940746,0.883807,0.723478
0.400,0.12509,13,0.939322,0.941139,0.882930,0.723492
0.400,0.12509,14,0.940434,0.941355,0.885549,0.724318
0.400,0.12509,15,0.940302,0.936432,0.883726,0.723911
0.400,0.12509,16,0.938969,0.939639,0.886681,0.723469
0.400,0.12509,17,0.943218,0.941420,0.888657,0.724884
0.400,0.12509,18,0.940790,0.936735,0.879152,0.725119
0.400,0.12509,19,0.939188,0.939648,0.881846,0.723831
0.400,0.12509,20,0.942400,0.940480,0.890017,0.724695
0.400,0.12509,21,0.938888,0.942075,0.886369,0.722463
0.400,0.12509,22,0.938351,0.936548,0.880046,0.722983
0.400,0.12509,23,0.938645,0.939889,0.879940,0.723244
0.400,0.12509,24,0.938921,0.940894,0.882451,0.724667
0.400,0.12509,25,0.943855,0.939005,0.883580,0.725902
0.400,0.12509,26,0.941135,0.938920,0.882460,0.724618
0.400,0.12509,27,0.938883,0.936848,0.876018,0.723875
0.400,0.12509,28,0.935829,0.941566,0.882593,0.724476
0.400,0.12509,29,0.939559,0.940871,0.886211,0.724965
0.400,0.12509,30,0.942028,0.938304,0.880414,0.724113
0.400,0.12509,31,0.936176,0.937177,0.877379,0.721489
0.400,0.12509,32,0.935000,0.940455,0.878372,0.723343
0.400,0.12509,33,0.940960,0.938276,0.881425,0.725097
0.400,0.12509,34,0.942493,0.941275,0.891125,0.725712
0.400,0.12509,35,0.941091,0.937128,0.886611,0.724208
0.400,0.12509,36,0.939496,0.938916,0.884456,0.723514
0.400,0.12509,37,0.938084,0.941823,0.887101,0.723813
0.400,0.12509,38,0.939728,0.940830,0.883424,0.724872
0.400,0.12509,39,0.940473,0.936314,0.878757,0.723999
0.400,0.12509,40,0.941762,0.935142,0.880562,0.724690
0.400,0.12509,41,0.941830,0.938278,0.887748,0.725127
0.400,0.12509,42,0.936304,0.939490,0.880502,0.723895
0.400,0.12509,43,0.941031,0.941155,0.882374,0.725731
0.400,0.12509,44,0.937997,0.940816,0.885168,0.722893
0.400,0.12509,45,0.938272,0.939328,0.881733,0.723994
0.400,0.12509,46,0.937403,0.939465,0.879814,0.722867
0.400,0.12509,47,0.940256,0.934060,0.874413,0.723575
0.400,0.12509,48,0.941485,0.938942,0.885573,0.724830
0.400,0.12509,49,0.938426,0.940269,0.883590,0.723405
0.400,0.12509,50,0.938355,0.942308,0.883612,0.725670
0.400,0.12509,51,0.940114,0.940857,0.883512,0.725571
0.400,0.12509,52,0.935837,0.939758,0.878087,0.722047
0.400,0.12509,53,0.937681,0.942922,0.881974,0.722908
0.400,0.12509,54,0.936170,0.938670,0.880921,0.723159
0.400,0.12509,55,0.935863,0.940192,0.879096,0.721678
0.400,0.12509,56,0.940202,0.939285,0.883724,0.723895
0.400,0.12509,57,0.941128,0.939220,0.883000,0.723568
0.400,0.12509,58,0.939664,0.944213,0.892456,0.724697
0.400,0.12509,59,0.940371,0.938966,0.887019,0.724610
0.400,0.12509,60,0.938577,0.936853,0.881608,0.722758
0.400,0.12509,61,0.938809,0.939867,0.887325,0.723915
0.400,0.12509,62,0.939268,0.938979,0.881771,0.725658
0.400,0.12509,63,0.940070,0.937855,0.878807,0.722916
0.400,0.12509,64,0.941025,0.936199,0.881276,0.725242
0.400,0.12509,65,0.940820,0.935934,0.881934,0.723826
0.400,0.12509,66,0.939910,0.937583,0.882460,0.724867
0.400,0.12509,67,0.940793,0.936951,0.879164,0.724671
0.400,0.12509,68,0.942712,0.938123,0.879404,0.725907
0.400,0.12509,69,0.940935,0.940007,0.883207,0.724645
0.400,0.12509,70,0.940907,0.939857,0.885356,0.724820
0.400,0.12509,71,0.941381,0.943319,0.885372,0.724136
0.400,0.12509,72,0.938123,0.940845,0.878706,0.722794
0.400,0.12509,73,0.940693,0.934702,0.877300,0.724349
0.400,0.12509,74,0.940751,0.939064,0.881311,0.724367
0.400,0.12509,75,0.938603,0.941915,0.880054,0.724155
0.400,0.12509,76,0.938651,0.941782,0.885763,0.723219
0.400,0.12509,77,0.940278,0.942150,0.885357,0.723918
0.400,0.12509,78,0.938788,0.939784,0.886683,0.724412
0.400,0.12509,79,0.938242,0.940794,0.882033,0.723365
