# N=500  K=10000  N_REFRESH=100  betanet=1.0  generated=2026-06-01T11:33:01.514
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.800,0.04923,2,0.583104,0.614659,0.373650,0.892305
0.800,0.04923,3,0.618525,0.598147,0.372240,0.892169
0.800,0.04923,4,0.581322,0.547542,0.275013,0.892194
0.800,0.04923,5,0.597136,0.634782,0.387341,0.892257
0.800,0.04923,6,0.610823,0.611023,0.388606,0.892144
0.800,0.04923,7,0.597216,0.583588,0.364136,0.892154
0.800,0.04923,8,0.593757,0.579271,0.297906,0.892173
0.800,0.04923,9,0.626605,0.599080,0.379519,0.892170
0.800,0.04923,10,0.637206,0.572440,0.352313,0.892236
0.800,0.06028,1,0.439016,0.456275,0.207514,0.892270
0.800,0.06028,2,0.475728,0.500182,0.188859,0.892154
0.800,0.06028,3,0.441099,0.474683,0.200474,0.892114
0.800,0.06028,4,0.412780,0.501233,0.215525,0.892159
0.800,0.06028,5,0.459637,0.454154,0.197097,0.892173
0.800,0.06028,6,0.474281,0.458322,0.190282,0.892161
0.800,0.06028,7,0.504619,0.505423,0.219591,0.892162
0.800,0.06028,8,0.436687,0.484947,0.166989,0.892170
0.800,0.06028,9,0.421901,0.459366,0.217582,0.892235
0.800,0.06028,10,0.445265,0.465878,0.225041,0.892247
0.800,0.07134,1,0.341255,0.360390,0.106923,0.892119
0.800,0.07134,2,0.294837,0.327543,0.073617,0.892229
0.800,0.07134,3,0.308359,0.396715,0.161494,0.892225
0.800,0.07134,4,0.317171,0.377471,0.075357,0.892331
0.800,0.07134,5,0.327779,0.355791,0.078325,0.892165
0.800,0.07134,6,0.326934,0.350249,0.163145,0.892176
0.800,0.07134,7,0.333717,0.348961,0.153288,0.892231
0.800,0.07134,8,0.329770,0.357341,0.097137,0.892262
0.800,0.07134,9,0.350778,0.292652,0.118788,0.892163
0.800,0.07134,10,0.346235,0.302443,0.175217,0.892135
0.800,0.08239,1,0.213443,0.268589,0.099682,0.892215
0.800,0.08239,2,0.203368,0.183165,0.019850,0.892218
0.800,0.08239,3,0.230643,0.218243,0.071044,0.892222
0.800,0.08239,4,0.226961,0.216738,0.024489,0.892222
0.800,0.08239,5,0.219538,0.245798,0.066907,0.892204
0.800,0.08239,6,0.219733,0.227925,0.037186,0.892210
0.800,0.08239,7,0.236715,0.189326,0.110097,0.892231
0.800,0.08239,8,0.242172,0.201827,0.040729,0.892247
0.800,0.08239,9,0.275867,0.257600,0.080639,0.892208
0.800,0.08239,10,0.211098,0.274768,-0.000001,0.892222
0.800,0.09345,1,0.210589,0.106996,0.069753,0.892094
0.800,0.09345,2,0.124929,0.183399,0.074181,0.892203
0.800,0.09345,3,0.185065,0.194567,0.071796,0.892173
0.800,0.09345,4,0.187552,0.145434,0.072952,0.892112
0.800,0.09345,5,0.086475,0.139609,0.018020,0.892060
0.800,0.09345,6,0.131828,0.164259,0.025891,0.892177
0.800,0.09345,7,0.170177,0.168261,0.077260,0.892138
0.800,0.09345,8,0.127951,0.123130,-0.013472,0.892091
0.800,0.09345,9,0.147122,0.212246,0.075082,0.892168
0.800,0.09345,10,0.171363,0.129394,-0.031232,0.892107
0.800,0.10451,1,0.060874,0.165512,0.026703,0.892099
0.800,0.10451,2,0.111763,0.086691,0.040729,0.892056
0.800,0.10451,3,0.129397,0.129308,0.011421,0.892026
0.800,0.10451,4,0.093559,0.150517,0.039529,0.892130
0.800,0.10451,5,0.145619,0.108459,-0.028678,0.892115
0.800,0.10451,6,0.111254,0.038380,0.010767,0.892002
0.800,0.10451,7,0.051905,0.070725,0.070621,0.892044
0.800,0.10451,8,0.087096,0.141473,0.010173,0.891983
0.800,0.10451,9,0.094631,0.138828,0.053577,0.892083
0.800,0.10451,10,0.112081,0.114562,0.043894,0.892033
0.800,0.11556,1,0.090000,0.054712,-0.037689,0.891974
0.800,0.11556,2,0.066740,0.159795,-0.009671,0.891971
0.800,0.11556,3,0.099540,0.039578,-0.007133,0.891966
0.800,0.11556,4,0.105707,0.121555,0.085127,0.891951
0.800,0.11556,5,0.080591,0.127382,0.041255,0.891859
0.800,0.11556,6,0.055428,0.085674,-0.017783,0.892056
0.800,0.11556,7,0.125406,0.024055,0.038565,0.891959
0.800,0.11556,8,0.066298,0.084432,0.001773,0.892000
0.800,0.11556,9,0.125673,0.037392,0.014864,0.891933
0.800,0.11556,10,0.037024,0.085548,-0.025194,0.891910
0.800,0.12662,1,0.014973,0.049644,-0.005664,0.891816
0.800,0.12662,2,0.059007,-0.035981,0.007904,0.891789
0.800,0.12662,3,-0.003133,-0.037743,-0.029219,0.891767
0.800,0.12662,4,0.047545,0.038827,-0.023869,0.891805
0.800,0.12662,5,-0.012020,0.034821,0.001685,0.891710
0.800,0.12662,6,-0.021356,-0.068698,0.001343,0.891854
0.800,0.12662,7,0.061337,0.037882,0.024336,0.891856
0.800,0.12662,8,0.057408,0.017695,-0.005303,0.891787
0.800,0.12662,9,-0.042096,0.071512,0.012411,0.891800
0.800,0.12662,10,0.079131,0.073775,-0.048616,0.891800
0.800,0.13768,1,0.046303,-0.001152,0.004490,0.891515
0.800,0.13768,2,0.022130,0.014121,0.006420,0.891675
0.800,0.13768,3,-0.002100,0.051089,0.052560,0.891643
0.800,0.13768,4,0.034448,0.052793,-0.029865,0.891597
0.800,0.13768,5,-0.006506,0.070890,0.003408,0.891617
0.800,0.13768,6,0.006887,-0.025264,-0.009787,0.891521
0.800,0.13768,7,0.076895,0.042254,0.007416,0.891506
0.800,0.13768,8,-0.020689,0.012989,0.044662,0.891625
0.800,0.13768,9,0.064039,0.017947,-0.007392,0.891556
0.800,0.13768,10,0.059181,0.088550,0.022325,0.891550
0.800,0.14873,1,-0.007652,0.005709,-0.030625,0.891314
0.800,0.14873,2,0.083772,-0.002148,0.048973,0.891338
0.800,0.14873,3,0.031297,0.018714,0.076506,0.891379
0.800,0.14873,4,0.060919,-0.017055,-0.003408,0.891293
0.800,0.14873,5,-0.008091,0.046133,0.040070,0.891276
0.800,0.14873,6,0.047360,-0.017631,-0.046690,0.891317
0.800,0.14873,7,-0.094281,0.036781,0.032797,0.891333
0.800,0.14873,8,-0.045738,0.008981,-0.032520,0.891347
0.800,0.14873,9,0.042594,0.049525,0.033309,0.891351
0.800,0.14873,10,-0.003477,0.046427,-0.006829,0.891374
0.800,0.15979,1,0.049620,0.007294,-0.031530,0.890959
0.800,0.15979,2,0.031094,0.017721,-0.016032,0.891049
0.800,0.15979,3,0.007711,0.024005,0.070420,0.891040
0.800,0.15979,4,0.091615,0.019883,0.050085,0.891008
0.800,0.15979,5,0.101475,0.036691,0.024133,0.891066
0.800,0.15979,6,0.010565,0.011934,0.007457,0.890969
0.800,0.15979,7,-0.019906,0.008150,-0.037594,0.891085
0.800,0.15979,8,0.028573,-0.021767,0.010690,0.891042
0.800,0.15979,9,-0.011175,-0.044750,0.023565,0.891060
0.800,0.15979,10,-0.005877,0.033735,0.063855,0.891033
0.800,0.17084,1,0.023554,-0.053745,-0.059424,0.890689
0.800,0.17084,2,-0.031908,0.044812,-0.029316,0.890660
0.800,0.17084,3,-0.000197,-0.060882,-0.027899,0.890722
0.800,0.17084,4,0.042877,-0.019807,0.030189,0.890688
0.800,0.17084,5,-0.028053,0.009905,-0.010130,0.890621
0.800,0.17084,6,-0.015005,-0.037083,0.036872,0.890639
0.800,0.17084,7,0.028849,-0.002032,-0.019262,0.890614
0.800,0.17084,8,-0.011635,-0.015541,-0.008992,0.890664
0.800,0.17084,9,0.057395,-0.044058,0.037307,0.890646
0.800,0.17084,10,-0.004686,-0.021799,-0.026450,0.890712
0.800,0.18190,1,-0.046805,0.018043,0.035827,0.890204
0.800,0.18190,2,0.052893,0.009802,-0.045893,0.890166
0.800,0.18190,3,0.041745,-0.007452,-0.046460,0.890158
0.800,0.18190,4,0.045458,-0.008602,-0.019533,0.890121
0.800,0.18190,5,-0.028120,-0.038672,-0.004208,0.890262
0.800,0.18190,6,0.042782,-0.023570,-0.034913,0.890158
0.800,0.18190,7,0.030308,-0.010616,0.051833,0.890280
0.800,0.18190,8,-0.081001,-0.026685,-0.016107,0.890331
0.800,0.18190,9,-0.060275,-0.008055,-0.027602,0.890310
0.800,0.18190,10,0.003991,-0.032587,-0.016674,0.890293
0.800,0.19296,1,0.032541,0.066028,-0.039698,0.889803
0.800,0.19296,2,0.055797,-0.009302,0.029681,0.889718
0.800,0.19296,3,-0.003085,0.006261,-0.025686,0.889746
0.800,0.19296,4,0.001893,0.001195,0.003766,0.889611
0.800,0.19296,5,-0.032837,0.011294,-0.028007,0.889794
0.800,0.19296,6,-0.042342,-0.040570,-0.005273,0.889685
0.800,0.19296,7,0.072306,0.030842,-0.024323,0.889800
0.800,0.19296,8,-0.022398,-0.003030,-0.016496,0.889682
0.800,0.19296,9,0.036335,-0.024428,-0.055555,0.889669
0.800,0.19296,10,0.007131,-0.023091,0.015271,0.889607
0.800,0.20401,1,-0.019441,-0.024260,0.006261,0.889156
0.800,0.20401,2,0.053071,-0.031840,0.008191,0.889116
0.800,0.20401,3,0.003673,0.042263,0.068133,0.889101
0.800,0.20401,4,-0.015007,0.013286,-0.018378,0.889325
0.800,0.20401,5,-0.001811,0.000328,0.000820,0.889261
0.800,0.20401,6,-0.046895,-0.038195,-0.012970,0.889289
0.800,0.20401,7,-0.013837,0.042168,0.017213,0.889153
0.800,0.20401,8,0.000894,0.000491,0.035281,0.889215
0.800,0.20401,9,-0.019994,-0.008008,0.005387,0.889240
0.800,0.20401,10,0.029396,-0.003102,-0.003684,0.889163
0.800,0.21507,1,-0.006291,0.025650,0.041178,0.888626
0.800,0.21507,2,0.017916,-0.021499,-0.008620,0.888613
0.800,0.21507,3,-0.003778,-0.054427,0.015362,0.888596
0.800,0.21507,4,-0.015442,-0.035402,0.007556,0.888642
0.800,0.21507,5,0.023130,0.008408,0.035907,0.888605
0.800,0.21507,6,-0.051430,0.017281,0.014030,0.888625
0.800,0.21507,7,0.051179,-0.024681,-0.015536,0.888597
0.800,0.21507,8,-0.049351,0.056807,0.013100,0.888655
0.800,0.21507,9,-0.021868,0.008632,-0.010011,0.888461
0.800,0.21507,10,0.017764,-0.080709,0.038069,0.888503
0.850,0.00500,1,0.994387,0.994502,0.988137,0.902964
0.850,0.00500,2,0.994554,0.994541,0.988535,0.903030
0.850,0.00500,3,0.994650,0.994407,0.989172,0.902918
0.850,0.00500,4,0.994427,0.994292,0.989080,0.903107
0.850,0.00500,5,0.995070,0.994777,0.989729,0.903027
0.850,0.00500,6,0.994695,0.994660,0.988590,0.903133
0.850,0.00500,7,0.994404,0.994807,0.989182,0.902992
0.850,0.00500,8,0.994736,0.994787,0.989729,0.903057
0.850,0.00500,9,0.994815,0.994925,0.990144,0.903100
0.850,0.00500,10,0.994184,0.994802,0.988873,0.902964
0.850,0.01485,1,0.956221,0.953203,0.907091,0.902987
0.850,0.01485,2,0.956747,0.955179,0.918629,0.903021
0.850,0.01485,3,0.956482,0.951433,0.909181,0.903107
0.850,0.01485,4,0.953196,0.951676,0.899644,0.903049
0.850,0.01485,5,0.951545,0.957209,0.912898,0.903069
0.850,0.01485,6,0.951020,0.960912,0.920225,0.903061
0.850,0.01485,7,0.956475,0.956460,0.911671,0.903189
0.850,0.01485,8,0.955131,0.955770,0.913655,0.903038
0.850,0.01485,9,0.952894,0.955869,0.908406,0.902987
0.850,0.01485,10,0.954726,0.959260,0.917310,0.903006
0.850,0.02470,1,0.874621,0.886631,0.789939,0.902999
0.850,0.02470,2,0.868844,0.878344,0.760570,0.903112
0.850,0.02470,3,0.885794,0.890877,0.806000,0.902930
0.850,0.02470,4,0.873542,0.868308,0.754787,0.903019
0.850,0.02470,5,0.874335,0.890942,0.790616,0.903126
0.850,0.02470,6,0.860283,0.882320,0.767000,0.903000
0.850,0.02470,7,0.882390,0.872357,0.742108,0.902978
0.850,0.02470,8,0.884955,0.877309,0.773522,0.903101
0.850,0.02470,9,0.878537,0.873266,0.753056,0.902968
0.850,0.02470,10,0.881559,0.882221,0.775095,0.903005
0.850,0.03455,1,0.764420,0.779258,0.577095,0.903158
0.850,0.03455,2,0.748227,0.771003,0.577839,0.903042
0.850,0.03455,3,0.777126,0.778215,0.581941,0.903010
0.850,0.03455,4,0.775480,0.775858,0.610199,0.903036
0.850,0.03455,5,0.788440,0.774889,0.591817,0.903083
0.850,0.03455,6,0.797223,0.778954,0.613111,0.902961
0.850,0.03455,7,0.796799,0.787539,0.630396,0.902946
0.850,0.03455,8,0.786339,0.810351,0.618988,0.903045
0.850,0.03455,9,0.763110,0.773793,0.575048,0.903038
0.850,0.03455,10,0.778795,0.770773,0.628372,0.903033
0.850,0.04439,1,0.645691,0.643923,0.435442,0.903056
0.850,0.04439,2,0.639523,0.700592,0.472146,0.903039
0.850,0.04439,3,0.659406,0.652587,0.440626,0.903017
0.850,0.04439,4,0.630284,0.655693,0.451903,0.903054
0.850,0.04439,5,0.690891,0.668259,0.468834,0.903145
0.850,0.04439,6,0.644434,0.678249,0.450840,0.903062
0.850,0.04439,7,0.710716,0.665484,0.482779,0.903056
0.850,0.04439,8,0.643842,0.658571,0.434193,0.903033
0.850,0.04439,9,0.662308,0.636265,0.396376,0.903036
0.850,0.04439,10,0.684666,0.696546,0.489811,0.903084
0.850,0.05424,1,0.508507,0.518882,0.294312,0.902997
0.850,0.05424,2,0.534639,0.521697,0.307262,0.903001
0.850,0.05424,3,0.559853,0.562273,0.347227,0.903084
0.850,0.05424,4,0.556844,0.552405,0.347377,0.902929
0.850,0.05424,5,0.557403,0.569349,0.326976,0.903006
0.850,0.05424,6,0.507414,0.593804,0.322956,0.903003
0.850,0.05424,7,0.544746,0.542426,0.316174,0.902974
0.850,0.05424,8,0.470816,0.544914,0.288101,0.903031
0.850,0.05424,9,0.534326,0.528158,0.224926,0.903040
0.850,0.05424,10,0.559683,0.550869,0.271897,0.903058
0.850,0.06409,1,0.427098,0.441010,0.219989,0.903073
0.850,0.06409,2,0.415741,0.376349,0.151745,0.903040
0.850,0.06409,3,0.356267,0.431899,0.158436,0.902922
0.850,0.06409,4,0.424233,0.450015,0.168340,0.903039
0.850,0.06409,5,0.455542,0.438476,0.156860,0.902996
0.850,0.06409,6,0.480128,0.425399,0.231638,0.903059
0.850,0.06409,7,0.438922,0.360261,0.159597,0.903015
0.850,0.06409,8,0.440501,0.401226,0.153046,0.902980
0.850,0.06409,9,0.467628,0.458859,0.191397,0.903074
0.850,0.06409,10,0.422297,0.444747,0.161031,0.903055
0.850,0.07394,1,0.323417,0.354186,0.123727,0.903026
0.850,0.07394,2,0.297655,0.342508,0.042782,0.902992
0.850,0.07394,3,0.287001,0.340749,0.153471,0.903009
0.850,0.07394,4,0.285793,0.368817,0.073419,0.903036
0.850,0.07394,5,0.293120,0.212710,0.071350,0.903048
0.850,0.07394,6,0.331048,0.302114,0.126951,0.903030
0.850,0.07394,7,0.265972,0.329498,0.085696,0.902977
0.850,0.07394,8,0.321532,0.369793,0.166624,0.903001
0.850,0.07394,9,0.285594,0.291087,0.084044,0.903054
0.850,0.07394,10,0.338238,0.307667,0.095148,0.902992
0.850,0.08379,1,0.224696,0.212529,0.029402,0.902976
0.850,0.08379,2,0.245466,0.241000,0.074986,0.902986
0.850,0.08379,3,0.284496,0.237164,0.113091,0.902994
0.850,0.08379,4,0.276054,0.246362,0.073311,0.902956
0.850,0.08379,5,0.302769,0.252339,0.080676,0.902961
0.850,0.08379,6,0.160422,0.246817,0.016378,0.902914
0.850,0.08379,7,0.298503,0.230488,0.024813,0.902973
0.850,0.08379,8,0.213776,0.237858,0.063359,0.902940
0.850,0.08379,9,0.207076,0.224628,0.036959,0.902998
0.850,0.08379,10,0.175891,0.159123,-0.031368,0.902996
0.850,0.09364,1,0.114487,0.153813,0.041162,0.902946
0.850,0.09364,2,0.226550,0.156524,0.042929,0.902916
0.850,0.09364,3,0.151129,0.148751,-0.015725,0.902872
0.850,0.09364,4,0.122509,0.122871,-0.105055,0.902911
0.850,0.09364,5,0.210459,0.226230,0.031739,0.903002
0.850,0.09364,6,0.148446,0.147072,0.065106,0.902928
0.850,0.09364,7,0.129057,0.123953,-0.032794,0.902943
0.850,0.09364,8,0.133220,0.186075,-0.023588,0.902944
0.850,0.09364,9,0.245851,0.224964,0.089447,0.902944
0.850,0.09364,10,0.128004,0.152841,0.029872,0.902958
0.850,0.10349,1,0.063559,0.045905,0.049987,0.902857
0.850,0.10349,2,0.163298,0.171379,0.002283,0.902871
0.850,0.10349,3,0.139390,0.079198,-0.003348,0.902892
0.850,0.10349,4,0.148179,0.133452,-0.008888,0.902896
0.850,0.10349,5,0.132755,0.126690,0.011862,0.902877
0.850,0.10349,6,0.085466,0.089854,0.025895,0.902822
0.850,0.10349,7,0.045545,0.152518,0.096348,0.902836
0.850,0.10349,8,0.053537,0.028730,0.005654,0.902870
0.850,0.10349,9,0.132277,0.064590,0.047202,0.902880
0.850,0.10349,10,0.014093,0.056581,-0.086808,0.902830
0.850,0.11334,1,0.044164,0.075174,0.008447,0.902793
0.850,0.11334,2,0.098859,0.121186,0.019596,0.902760
0.850,0.11334,3,0.114443,0.081211,-0.015087,0.902753
0.850,0.11334,4,0.021580,0.055814,-0.015292,0.902700
0.850,0.11334,5,0.053019,0.140470,0.065492,0.902852
0.850,0.11334,6,0.126843,0.097292,0.014511,0.902781
0.850,0.11334,7,0.086454,0.109484,-0.043755,0.902788
0.850,0.11334,8,0.122926,0.038545,0.017575,0.902714
0.850,0.11334,9,0.064568,0.091644,0.051721,0.902755
0.850,0.11334,10,0.103838,0.081705,0.021914,0.902788
0.850,0.12318,1,-0.005691,0.083723,-0.012633,0.902556
0.850,0.12318,2,0.072614,0.042329,-0.047633,0.902625
0.850,0.12318,3,0.015040,0.076366,0.003891,0.902602
0.850,0.12318,4,0.104433,0.027524,-0.011539,0.902565
0.850,0.12318,5,0.062619,0.042689,-0.013605,0.902594
0.850,0.12318,6,0.007940,0.022369,-0.005316,0.902583
0.850,0.12318,7,0.048610,0.034918,-0.000476,0.902603
0.850,0.12318,8,-0.040686,0.040812,-0.043267,0.902620
0.850,0.12318,9,0.044835,0.040945,0.035271,0.902672
0.850,0.12318,10,0.045350,0.025536,0.029234,0.902570
0.850,0.13303,1,0.063911,-0.000811,-0.043328,0.902353
0.850,0.13303,2,0.035244,0.017790,-0.023314,0.902342
0.850,0.13303,3,0.015466,0.016568,0.045371,0.902433
0.850,0.13303,4,0.055588,-0.012286,-0.067827,0.902348
0.850,0.13303,5,0.066361,0.022419,-0.011304,0.902395
0.850,0.13303,6,-0.030738,0.015447,0.005132,0.902457
0.850,0.13303,7,-0.000122,0.026321,0.049832,0.902365
0.850,0.13303,8,0.040088,0.050945,0.017962,0.902374
0.850,0.13303,9,0.021213,0.005528,0.014577,0.902402
0.850,0.13303,10,-0.003334,0.006545,-0.015528,0.902366
0.850,0.14288,1,0.033172,0.020452,-0.020273,0.902245
0.850,0.14288,2,0.042280,0.021537,-0.036036,0.902214
0.850,0.14288,3,0.072319,0.017690,0.017365,0.902177
0.850,0.14288,4,0.052906,0.090839,0.028198,0.902195
0.850,0.14288,5,-0.028597,-0.016942,0.027532,0.902027
0.850,0.14288,6,-0.007224,0.036988,0.013024,0.902237
0.850,0.14288,7,0.045493,0.015094,-0.002195,0.902222
0.850,0.14288,8,-0.037666,0.013990,-0.009618,0.902184
0.850,0.14288,9,-0.013833,0.009114,-0.044491,0.902137
0.850,0.14288,10,0.018872,0.022443,-0.029725,0.902236
0.850,0.15273,1,0.000413,-0.033135,0.014313,0.901893
0.850,0.15273,2,-0.044623,-0.067400,-0.002034,0.901982
0.850,0.15273,3,0.055920,-0.023784,0.030930,0.902013
0.850,0.15273,4,-0.033854,0.004691,-0.009836,0.901867
0.850,0.15273,5,0.075389,0.032928,-0.015973,0.901841
0.850,0.15273,6,-0.052213,0.045985,-0.052418,0.901870
0.850,0.15273,7,-0.057698,-0.028199,-0.011419,0.901854
0.850,0.15273,8,0.007493,-0.009682,-0.018751,0.901887
0.850,0.15273,9,-0.041435,0.007847,-0.034040,0.901871
0.850,0.15273,10,0.037750,0.035794,0.008237,0.901931
0.850,0.16258,1,0.013818,0.000599,0.011877,0.901587
0.850,0.16258,2,0.051131,-0.016600,0.004244,0.901561
0.850,0.16258,3,-0.052821,0.028295,-0.042712,0.901623
0.850,0.16258,4,-0.013645,0.052829,-0.049559,0.901575
0.850,0.16258,5,-0.042239,0.026638,0.045990,0.901562
0.850,0.16258,6,0.091424,-0.090089,-0.001084,0.901540
0.850,0.16258,7,-0.041892,0.033760,-0.041415,0.901565
0.850,0.16258,8,0.045205,0.034104,-0.021916,0.901624
0.850,0.16258,9,-0.006538,-0.055898,0.030143,0.901500
0.850,0.16258,10,-0.037686,-0.017895,-0.030750,0.901549
0.850,0.17243,1,0.016440,-0.026399,-0.050920,0.901131
0.850,0.17243,2,-0.050730,0.041760,0.029791,0.901198
0.850,0.17243,3,0.004905,-0.004302,0.020476,0.901205
0.850,0.17243,4,-0.033409,0.036291,-0.057655,0.901229
0.850,0.17243,5,0.002133,0.059983,-0.026496,0.901165
0.850,0.17243,6,0.001259,0.019533,0.013140,0.901202
0.850,0.17243,7,0.000415,-0.019917,0.013778,0.901118
0.850,0.17243,8,-0.020946,0.045025,-0.018668,0.901216
0.850,0.17243,9,0.029041,0.007422,-0.020832,0.901148
0.850,0.17243,10,-0.003002,-0.015895,0.025030,0.901254
0.850,0.18228,1,0.032418,0.032577,0.000531,0.900766
0.850,0.18228,2,-0.041139,-0.038797,-0.008923,0.900690
0.850,0.18228,3,0.037447,0.029607,0.002890,0.900827
0.850,0.18228,4,-0.030484,0.024734,-0.020235,0.900931
0.850,0.18228,5,-0.019184,0.058271,0.027994,0.900770
0.850,0.18228,6,-0.036903,0.053271,-0.010810,0.900753
0.850,0.18228,7,-0.015155,0.025503,0.010328,0.900923
0.850,0.18228,8,0.022101,0.002555,0.032842,0.900761
0.850,0.18228,9,0.027496,0.018711,0.037667,0.900764
0.850,0.18228,10,0.007022,0.011400,-0.049063,0.900706
0.850,0.19213,1,-0.003146,0.019651,0.002568,0.900310
0.850,0.19213,2,0.020217,0.032680,-0.039805,0.900332
0.850,0.19213,3,0.030900,-0.051523,-0.019597,0.900357
0.850,0.19213,4,0.045096,0.006337,0.020069,0.900231
0.850,0.19213,5,0.019003,-0.012014,0.007195,0.900328
0.850,0.19213,6,0.026799,0.005820,0.063824,0.900257
0.850,0.19213,7,0.023121,0.062625,-0.026067,0.900366
0.850,0.19213,8,-0.068977,0.010438,-0.008295,0.900269
0.850,0.19213,9,0.090914,0.041024,-0.050948,0.900187
0.850,0.19213,10,0.019504,-0.069536,-0.030278,0.900266
0.900,0.00500,1,0.994770,0.994899,0.990436,0.912686
0.900,0.00500,2,0.994614,0.994562,0.989692,0.912783
0.900,0.00500,3,0.994559,0.994681,0.989354,0.912677
0.900,0.00500,4,0.995046,0.995316,0.989916,0.912721
0.900,0.00500,5,0.994942,0.994380,0.989420,0.912696
0.900,0.00500,6,0.995230,0.994716,0.989903,0.912838
0.900,0.00500,7,0.994968,0.995088,0.991132,0.912772
0.900,0.00500,8,0.994893,0.994847,0.989641,0.912708
0.900,0.00500,9,0.994653,0.994712,0.988289,0.912748
0.900,0.01378,1,0.956665,0.962817,0.925640,0.912674
0.900,0.01378,2,0.959565,0.962775,0.923436,0.912718
0.900,0.01378,3,0.959549,0.959739,0.918184,0.912705
0.900,0.01378,4,0.965786,0.960401,0.924844,0.912779
0.900,0.01378,5,0.958410,0.965786,0.926316,0.912643
0.900,0.01378,6,0.960522,0.958462,0.917814,0.912672
0.900,0.01378,7,0.960297,0.960949,0.927220,0.912775
0.900,0.01378,8,0.958298,0.958016,0.920928,0.912750
0.900,0.01378,9,0.961350,0.960976,0.919542,0.912675
0.900,0.02257,1,0.900583,0.909695,0.816771,0.912694
0.900,0.02257,2,0.899273,0.892968,0.791228,0.912755
0.900,0.02257,3,0.892044,0.897761,0.802993,0.912815
0.900,0.02257,4,0.899986,0.895715,0.809854,0.912646
0.900,0.02257,5,0.906641,0.900384,0.810317,0.912729
0.900,0.02257,6,0.892430,0.895689,0.811382,0.912724
0.900,0.02257,7,0.889452,0.897745,0.792232,0.912778
0.900,0.02257,8,0.898042,0.899976,0.803838,0.912721
0.900,0.02257,9,0.900366,0.898776,0.813734,0.912727
0.900,0.03135,1,0.798030,0.797347,0.643493,0.912732
0.900,0.03135,2,0.802484,0.816560,0.667815,0.912796
0.900,0.03135,3,0.803059,0.783953,0.649608,0.912727
0.900,0.03135,4,0.807381,0.810373,0.660734,0.912751
0.900,0.03135,5,0.824483,0.829940,0.688152,0.912672
0.900,0.03135,6,0.810418,0.818078,0.659448,0.912685
0.900,0.03135,7,0.807041,0.807573,0.636161,0.912710
0.900,0.03135,8,0.803981,0.781510,0.644158,0.912694
0.900,0.03135,9,0.808830,0.804577,0.639194,0.912727
0.900,0.04013,1,0.688739,0.690525,0.491601,0.912666
0.900,0.04013,2,0.705020,0.704991,0.482556,0.912728
0.900,0.04013,3,0.713113,0.727101,0.452379,0.912700
0.900,0.04013,4,0.704948,0.715691,0.518368,0.912716
0.900,0.04013,5,0.699175,0.675965,0.470856,0.912718
0.900,0.04013,6,0.689415,0.714250,0.492930,0.912691
0.900,0.04013,7,0.690376,0.720688,0.505090,0.912628
0.900,0.04013,8,0.721399,0.718168,0.506866,0.912785
0.900,0.04013,9,0.689873,0.682860,0.460712,0.912781
0.900,0.04892,1,0.646711,0.607032,0.365987,0.912710
0.900,0.04892,2,0.581583,0.623542,0.379070,0.912677
0.900,0.04892,3,0.583912,0.607535,0.341909,0.912780
0.900,0.04892,4,0.628487,0.599913,0.393591,0.912750
0.900,0.04892,5,0.603347,0.576650,0.341614,0.912710
0.900,0.04892,6,0.611428,0.622957,0.373695,0.912765
0.900,0.04892,7,0.610872,0.612899,0.381149,0.912729
0.900,0.04892,8,0.594998,0.562378,0.335759,0.912723
0.900,0.04892,9,0.608719,0.613207,0.353540,0.912703
0.900,0.05770,1,0.512999,0.474339,0.272197,0.912724
0.900,0.05770,2,0.514926,0.514940,0.313892,0.912717
0.900,0.05770,3,0.479336,0.456889,0.256686,0.912731
0.900,0.05770,4,0.494311,0.467375,0.247547,0.912692
0.900,0.05770,5,0.462886,0.495650,0.287327,0.912672
0.900,0.05770,6,0.515788,0.477909,0.262499,0.912690
0.900,0.05770,7,0.505374,0.495720,0.234364,0.912698
0.900,0.05770,8,0.492162,0.537064,0.261488,0.912754
0.900,0.05770,9,0.529797,0.520837,0.295826,0.912659
0.900,0.06648,1,0.366623,0.398205,0.185155,0.912689
0.900,0.06648,2,0.349222,0.405113,0.112066,0.912741
0.900,0.06648,3,0.430089,0.379052,0.150969,0.912733
0.900,0.06648,4,0.341839,0.387271,0.123680,0.912761
0.900,0.06648,5,0.342139,0.390837,0.125499,0.912732
0.900,0.06648,6,0.402214,0.416282,0.024465,0.912684
0.900,0.06648,7,0.395621,0.369057,0.097093,0.912789
0.900,0.06648,8,0.378726,0.384585,0.100239,0.912744
0.900,0.06648,9,0.406230,0.395515,0.125764,0.912752
0.900,0.07527,1,0.289397,0.326322,0.149217,0.912712
0.900,0.07527,2,0.318959,0.288147,0.081928,0.912660
0.900,0.07527,3,0.310431,0.315034,0.047961,0.912703
0.900,0.07527,4,0.238861,0.277786,0.028988,0.912718
0.900,0.07527,5,0.305710,0.297405,0.070355,0.912693
0.900,0.07527,6,0.327945,0.288188,0.141446,0.912734
0.900,0.07527,7,0.227064,0.284139,0.062563,0.912712
0.900,0.07527,8,0.260574,0.235551,0.047061,0.912776
0.900,0.07527,9,0.285107,0.302078,0.024662,0.912739
0.900,0.08405,1,0.287962,0.197036,0.071737,0.912661
