alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.28,0.70,35,568,776,2668,0.5024,2.1790e-04,NaN,3.7235e-02,7.8914e-04
0.28,0.70,35,212,3236,11839,0.5674,8.1022e-04,NaN,7.2592e-04,1.3146e-03
0.28,0.70,35,276,1512,9454,0.5625,6.4527e-04,NaN,1.7318e-03,4.9029e-04
0.28,0.70,35,800,1004,8403,0.6411,3.0664e-04,NaN,1.5330e-02,9.9981e-04
0.28,0.70,35,856,1060,18235,0.6504,2.7037e-04,NaN,4.2663e-02,4.6017e-03
0.28,0.70,35,488,700,16816,0.4697,2.0080e-04,NaN,3.7742e-03,1.9422e-03
0.28,0.70,35,540,832,9535,0.4741,1.8085e-04,NaN,6.1381e-03,8.3393e-04
0.28,0.70,35,48,-1,8905,0.5898,4.0225e-03,NaN,9.5950e-04,NaN
0.28,0.70,35,672,876,12513,0.6460,2.8970e-04,NaN,1.0043e-02,5.1677e-03
0.28,0.70,35,488,708,2333,0.5894,2.7777e-04,NaN,4.2786e-02,8.6590e-04
0.28,0.70,35,1320,1524,19195,0.5918,1.3618e-04,NaN,2.3867e-02,6.8437e-03
0.28,0.70,35,72,536,11366,0.5215,1.6605e-03,NaN,4.2804e-03,5.7754e-04
0.28,0.70,35,304,820,18403,0.6113,6.7736e-04,NaN,1.1089e-02,5.7391e-03
0.28,0.70,35,1120,1324,19325,0.5996,1.6921e-04,NaN,7.6175e-03,1.0782e-03
0.28,0.70,35,112,316,14877,0.6270,1.3441e-03,NaN,6.0452e-03,1.4528e-03
0.28,0.70,35,164,512,17799,0.4585,5.9717e-04,NaN,3.0930e-03,2.7492e-03
0.28,0.70,35,168,372,15760,0.6445,1.3328e-03,NaN,1.7186e-02,3.2009e-03
0.28,0.70,35,220,728,8998,0.5356,6.7920e-04,NaN,4.0128e-03,5.1222e-04
0.28,0.70,35,852,1056,1317,0.6196,2.0921e-04,NaN,1.6457e-02,1.0461e-03
0.28,0.70,35,116,2964,4665,0.4856,6.3061e-04,NaN,1.3489e-03,5.0759e-04
0.28,0.70,35,252,456,5911,0.6465,8.0038e-04,NaN,2.9074e-02,1.1420e-03
0.28,0.70,35,136,340,9434,0.6167,1.3420e-03,NaN,2.0358e-02,1.5414e-03
0.28,0.70,35,260,464,18035,0.5898,6.6315e-04,NaN,4.7576e-02,7.3968e-04
0.28,0.70,35,68,272,7988,0.6304,2.3491e-03,NaN,5.7486e-03,9.4774e-04
0.28,0.70,35,48,252,16047,0.6655,5.6075e-03,NaN,1.4349e-02,1.9538e-03
0.28,0.70,35,676,880,725,0.4504,1.4650e-04,NaN,1.1933e-02,6.7119e-04
0.28,0.70,35,592,796,18324,0.5850,2.8142e-04,NaN,3.4998e-02,2.5092e-03
0.28,0.70,35,1308,1976,2352,0.5586,1.7274e-04,NaN,2.2319e-03,1.9716e-03
0.28,0.70,35,576,796,5553,0.5083,2.3875e-04,NaN,5.6160e-03,1.3760e-03
0.28,0.70,35,960,-1,9879,0.5068,1.4223e-04,NaN,5.8945e-04,NaN
0.28,0.70,35,244,900,15210,0.5547,4.7453e-04,NaN,3.4062e-03,8.4028e-04
0.28,0.70,35,4,208,13512,0.6938,NaN,NaN,2.2212e-02,9.7531e-03
0.28,0.70,35,964,1808,1580,0.5942,1.7640e-04,NaN,3.6001e-03,9.4332e-04
0.28,0.70,35,168,372,18814,0.5732,1.1286e-03,NaN,2.3506e-02,2.0512e-03
0.28,0.70,35,2020,2224,7750,0.4929,8.0345e-05,NaN,1.6796e-02,7.1522e-04
0.28,0.70,35,4,208,6113,0.6548,NaN,NaN,3.0926e-02,9.7489e-03
0.28,0.70,35,48,452,7175,0.6006,4.1971e-03,NaN,5.8044e-03,1.5471e-03
0.28,0.70,35,368,948,11754,0.5840,6.5933e-04,NaN,5.6479e-03,8.7496e-04
0.28,0.70,35,84,2496,18867,0.4724,1.4281e-03,NaN,1.9055e-03,6.1034e-04
0.28,0.70,35,1084,1288,17939,0.6001,1.6128e-04,NaN,9.5727e-03,4.5628e-04
0.28,0.70,35,104,308,7858,0.6362,1.6318e-03,NaN,1.0958e-02,1.4931e-03
0.28,0.70,35,816,1028,5421,0.6001,2.4970e-04,NaN,7.3068e-03,5.7090e-03
0.28,0.70,35,412,708,13923,0.5620,5.1393e-04,NaN,5.0817e-03,6.4856e-03
0.28,0.70,35,664,1536,14643,0.4893,2.1520e-04,NaN,3.0452e-03,6.2521e-04
0.28,0.70,35,132,632,12840,0.6187,1.5554e-03,NaN,6.7412e-03,3.1888e-03
0.28,0.70,35,224,972,5705,0.5791,7.4483e-04,NaN,4.0293e-03,1.2354e-03
0.28,0.70,35,148,476,10397,0.5459,9.9654e-04,NaN,4.0874e-03,1.0068e-03
0.28,0.70,35,732,936,14105,0.6660,3.3726e-04,NaN,1.4844e-02,1.4094e-03
0.28,0.70,35,1040,2072,4227,0.5356,1.4308e-04,NaN,1.2474e-03,2.0380e-03
0.28,0.70,35,100,308,2884,0.6299,2.3744e-03,NaN,2.9287e-02,8.0767e-03
0.28,0.70,35,780,984,545,0.5229,1.4287e-04,NaN,4.4761e-03,6.8569e-04
0.28,0.70,35,1000,1204,2984,0.5288,1.5697e-04,NaN,2.0081e-02,1.9826e-03
0.28,0.70,35,2320,3488,16086,0.5361,1.0376e-04,NaN,3.3315e-03,1.4749e-03
0.28,0.70,35,60,308,8998,0.5127,2.9753e-03,NaN,8.2662e-03,2.1489e-03
0.28,0.70,35,116,324,2095,0.6230,1.9310e-03,NaN,4.2750e-02,8.8944e-04
0.28,0.70,35,808,1064,11371,0.5806,2.6779e-04,NaN,6.9151e-03,1.1268e-03
0.28,0.70,35,412,616,11279,0.6494,7.8926e-03,NaN,1.8256e-02,8.7552e-04
0.28,0.70,35,636,900,4589,0.5557,2.6038e-04,NaN,5.2916e-03,9.0149e-04
0.28,0.70,35,312,1304,16888,0.5439,5.2575e-04,NaN,1.3573e-03,1.0320e-03
0.28,0.70,35,184,388,11667,0.4629,5.0536e-04,NaN,1.2033e-02,1.8127e-03
0.28,0.70,35,156,420,12032,0.5376,1.2260e-03,NaN,5.4137e-03,2.2206e-03
0.28,0.70,35,680,888,17300,0.5913,3.0409e-04,NaN,1.8855e-02,1.7649e-03
0.28,0.70,35,4,208,17826,0.6235,NaN,NaN,4.0681e-02,8.9301e-04
0.28,0.70,35,404,608,10389,0.5405,3.6086e-04,NaN,1.5956e-02,2.4335e-03
0.28,0.70,35,140,344,676,0.5786,1.2281e-03,NaN,9.0134e-03,2.5645e-03
0.28,0.70,35,3488,3760,8595,0.5483,4.1038e-04,NaN,5.3398e-03,1.1041e-03
0.28,0.70,35,284,564,2152,0.5630,6.6068e-04,NaN,5.2221e-03,1.0807e-03
0.28,0.70,35,52,256,1765,0.6479,4.3021e-03,NaN,2.0041e-02,1.9562e-03
0.28,0.70,35,832,1044,3828,0.5034,1.4539e-04,NaN,1.8481e-02,9.9223e-04
0.28,0.70,35,432,640,16945,0.5806,2.9450e-04,NaN,8.6704e-04,9.4639e-04
0.28,0.70,35,748,1596,12877,0.6240,2.5627e-04,NaN,2.8900e-03,4.9062e-03
0.28,0.70,35,1092,2068,18545,0.4785,1.2179e-04,NaN,1.2555e-03,1.0994e-03
0.28,0.70,35,264,776,17556,0.6274,6.4813e-04,NaN,3.1504e-03,1.0981e-03
0.28,0.70,35,348,552,2091,0.6812,6.7892e-04,NaN,4.0193e-02,2.9300e-03
0.28,0.70,35,1824,2336,8994,0.5049,7.6296e-05,NaN,1.1853e-02,7.9936e-04
0.28,0.70,35,224,1324,5022,0.5454,5.8786e-04,NaN,1.9487e-03,8.9163e-04
0.28,0.70,35,444,940,4959,0.5493,3.3171e-04,NaN,3.2454e-03,1.4284e-03
0.28,0.70,35,2092,3664,17716,0.6436,9.9412e-05,NaN,3.2298e-03,4.1645e-03
0.28,0.70,35,508,756,19354,0.6367,3.1608e-04,NaN,4.1378e-03,1.4643e-03
0.28,0.70,35,2024,2752,14133,0.4612,7.7993e-05,NaN,2.5855e-03,2.2711e-03
0.28,0.70,35,864,1068,11185,0.6362,2.1716e-04,NaN,5.5588e-03,5.2814e-03
0.28,0.70,35,148,352,5934,0.5347,8.3474e-04,NaN,2.9153e-02,1.2937e-03
0.28,0.70,35,104,308,11349,0.6396,2.0045e-03,NaN,1.3375e-02,1.4801e-03
0.28,0.70,35,228,432,14050,0.6089,6.8737e-04,NaN,2.0481e-02,1.9640e-03
0.28,0.70,35,176,380,16240,0.5576,6.9208e-04,NaN,1.8858e-02,8.7959e-04
0.28,0.70,35,376,1156,5877,0.6221,1.3823e-03,NaN,2.5510e-03,1.6291e-03
0.28,0.70,35,11924,12128,4668,0.7119,1.8997e-02,NaN,6.3408e-02,9.5148e-03
0.28,0.70,35,252,920,18459,0.4502,4.4063e-04,NaN,4.0890e-03,3.6053e-03
0.28,0.70,35,84,2236,19125,0.5459,1.6943e-03,NaN,1.4288e-03,3.0180e-03
0.28,0.70,35,160,1116,11908,0.6201,1.0792e-03,NaN,2.8054e-03,2.6318e-03
0.28,0.70,35,736,940,19376,0.5200,1.8408e-04,NaN,1.9350e-02,1.1371e-03
0.28,0.70,35,4,208,11328,0.6445,NaN,NaN,3.3339e-02,1.2237e-03
0.28,0.70,35,1012,2552,11994,0.5605,1.4425e-04,NaN,6.0856e-04,8.4301e-04
0.28,0.70,35,5412,5616,1416,0.6743,2.2733e-02,NaN,5.0084e-02,2.1943e-03
0.28,0.70,35,708,912,14253,0.5610,1.4303e-04,NaN,8.0698e-04,7.7779e-04
0.28,0.70,35,700,904,6784,0.6753,2.3889e-04,NaN,1.7143e-02,1.9603e-03
0.28,0.70,35,412,616,1360,0.6025,2.5163e-04,NaN,5.6909e-03,2.5718e-03
0.28,0.70,35,640,844,5464,0.5645,3.1100e-04,NaN,3.6254e-02,1.8168e-03
0.28,0.70,35,13096,13300,17846,0.6846,1.7347e-02,NaN,3.5124e-02,4.0945e-03
0.28,0.70,35,376,852,11221,0.5679,5.2444e-04,NaN,1.0171e-02,1.0787e-03
0.28,0.70,35,384,588,15249,0.6250,4.9151e-04,NaN,3.0993e-02,3.0686e-03
0.28,0.70,35,5120,5572,4151,0.4607,1.1349e-03,NaN,2.7031e-03,1.1701e-03
0.28,0.70,35,148,412,16872,0.6064,1.0170e-03,NaN,1.1981e-02,4.2355e-03
0.28,0.70,35,884,1088,10096,0.5112,1.8633e-04,NaN,1.0385e-02,1.7192e-03
0.28,0.70,35,112,460,790,0.5757,1.9708e-03,NaN,4.4104e-03,2.8007e-03
0.28,0.70,35,332,536,9142,0.5190,3.5146e-04,NaN,1.5911e-02,1.8109e-03
0.28,0.70,35,380,776,6415,0.5488,4.7159e-04,NaN,3.5999e-03,1.0949e-03
0.28,0.70,35,428,632,6166,0.5186,2.0694e-04,NaN,1.2976e-02,1.7247e-03
0.28,0.70,35,428,632,1283,0.6172,4.0705e-04,NaN,1.4480e-02,1.1792e-03
0.28,0.70,35,312,1300,2673,0.5000,4.1860e-04,NaN,4.2061e-03,7.2172e-04
0.28,0.70,35,260,464,15093,0.6245,7.8800e-04,NaN,1.0018e-02,7.1771e-04
0.28,0.70,35,176,380,9795,0.6108,8.7446e-04,NaN,1.8876e-02,9.2603e-04
0.28,0.70,35,340,800,14140,0.5908,5.7636e-04,NaN,8.6926e-03,2.1361e-03
0.28,0.70,35,776,1064,9287,0.3792,1.4293e-04,NaN,5.6884e-03,1.4649e-03
0.28,0.70,35,276,596,9933,0.5815,6.3987e-04,NaN,4.6021e-03,1.2168e-03
0.28,0.70,35,1148,1432,16800,0.5371,1.3952e-04,NaN,4.6661e-03,7.0152e-04
0.28,0.70,35,200,404,12278,0.6455,1.0052e-03,NaN,1.7838e-02,3.6412e-03
0.28,0.70,35,596,1204,13414,0.6064,3.8320e-04,NaN,2.6769e-03,1.8675e-03
0.28,0.70,35,1208,1652,2912,0.4233,1.0035e-04,NaN,2.4447e-03,1.3288e-03
0.28,0.70,35,1244,1596,18273,0.5752,4.5147e-04,NaN,5.0110e-03,1.0094e-03
0.28,0.70,35,212,460,18589,0.5684,3.1736e-04,NaN,5.3832e-03,2.4098e-03
0.28,0.70,35,40,1052,16595,0.5439,4.9499e-03,NaN,5.4231e-03,2.3741e-03
0.28,0.70,35,116,1192,7729,0.5693,1.4018e-03,NaN,1.3129e-03,1.3921e-03
0.28,0.70,35,172,376,19157,0.5605,1.0043e-03,NaN,1.4916e-02,2.4252e-03
0.28,0.70,35,124,1588,18817,0.5742,1.4161e-03,NaN,1.5370e-03,9.7625e-04
0.28,0.70,35,700,1304,10542,0.4492,1.6251e-04,NaN,2.8763e-03,1.4631e-03
0.28,0.70,35,212,416,18944,0.5737,8.4645e-04,NaN,9.3568e-03,8.5114e-04
0.28,0.70,35,488,700,9753,0.5181,2.2867e-04,NaN,1.1420e-02,4.6171e-04
0.28,0.70,35,116,320,12644,0.4373,1.1815e-03,NaN,8.8018e-03,1.0847e-03
0.28,0.70,35,1264,1468,10830,0.4377,6.4186e-05,NaN,2.4460e-02,4.0600e-04
0.28,0.70,35,572,832,19801,0.4719,2.1633e-04,NaN,4.4733e-03,9.1046e-04
0.28,0.70,35,600,2372,2569,0.5698,3.9308e-04,NaN,1.8167e-03,1.6592e-03
0.28,0.70,35,456,660,107,0.5483,2.3474e-04,NaN,2.0517e-02,6.4600e-04
0.28,0.70,35,624,1760,8903,0.5483,2.3536e-04,NaN,1.7896e-03,2.0216e-03
0.28,0.70,35,1040,2172,8103,0.5366,1.7068e-04,NaN,1.8690e-03,1.0527e-03
0.28,0.70,35,488,852,5578,0.5415,2.8162e-04,NaN,2.8317e-03,1.5384e-03
0.28,0.70,35,276,480,15076,0.6851,7.2019e-04,NaN,7.3368e-03,5.0223e-03
0.28,0.70,35,1200,1404,14175,0.6558,1.2453e-04,NaN,2.0239e-02,8.6614e-04
0.28,0.70,35,432,656,9410,0.6533,5.3975e-04,NaN,2.7640e-02,5.2311e-03
0.28,0.70,35,668,1048,15621,0.5210,1.5804e-04,NaN,4.1153e-04,1.2637e-03
0.28,0.70,35,120,440,16828,0.5962,1.2779e-03,NaN,5.0068e-03,1.2243e-03
0.28,0.70,35,60,264,17531,0.5078,2.4676e-03,NaN,1.3646e-02,5.9711e-04
0.28,0.70,35,1344,1764,5618,0.5737,1.0665e-04,NaN,5.9665e-03,4.9900e-04
0.28,0.70,35,256,900,9469,0.5547,6.2103e-04,NaN,2.1051e-03,6.1484e-04
0.28,0.70,35,692,896,14654,0.5322,2.1497e-04,NaN,1.0872e-02,1.3205e-03
0.28,0.70,35,1048,2064,3773,0.4839,1.2622e-04,NaN,1.7852e-03,1.0553e-03
0.28,0.70,35,2308,2512,9508,0.5889,9.8438e-05,NaN,9.1817e-03,1.4990e-03
0.28,0.70,35,644,1464,15116,0.5938,3.3129e-04,NaN,2.0027e-03,1.6010e-03
0.28,0.70,35,504,708,15008,0.5874,1.2639e-03,NaN,4.2264e-03,1.1780e-03
0.28,0.70,35,368,704,18413,0.5679,5.1194e-04,NaN,6.6627e-03,9.9563e-04
0.28,0.70,35,240,1084,9975,0.5049,5.9485e-04,NaN,2.3299e-03,6.5571e-04
0.28,0.70,35,300,1344,16341,0.5781,5.9017e-04,NaN,2.1127e-03,1.4364e-03
0.28,0.70,35,308,-1,5800,0.5908,2.1576e-04,NaN,7.5068e-04,NaN
0.28,0.70,35,844,1080,3657,0.6323,2.5710e-04,NaN,7.1826e-03,8.7822e-04
0.28,0.70,35,1384,1656,4914,0.5391,1.3545e-04,NaN,5.2231e-03,2.6769e-03
0.28,0.70,35,1124,3832,19510,0.5137,7.1208e-05,NaN,5.6997e-04,3.2979e-04
0.28,0.70,35,396,1204,6364,0.5591,4.5378e-04,NaN,1.7731e-03,1.0008e-03
0.28,0.70,35,372,948,12808,0.4705,3.6078e-04,NaN,2.0237e-03,1.7148e-03
0.28,0.70,35,832,2836,9381,0.5718,2.6001e-04,NaN,4.8177e-04,1.9075e-03
0.28,0.70,35,1052,1400,12423,0.6104,1.6188e-04,NaN,4.9939e-03,4.6311e-04
0.28,0.70,35,252,456,3817,0.5728,7.0515e-04,NaN,8.6228e-03,1.5571e-03
0.28,0.70,35,260,464,13700,0.6074,1.0037e-03,NaN,2.2035e-02,2.2722e-03
0.28,0.70,35,180,1064,11755,0.6235,7.8732e-04,NaN,2.6361e-03,2.8386e-03
0.28,0.70,35,656,860,12455,0.4348,1.6296e-04,NaN,1.5771e-02,9.8979e-04
0.28,0.70,35,480,684,326,0.6328,4.6850e-04,NaN,3.0221e-02,9.0492e-04
0.28,0.70,35,112,316,2583,0.5288,1.3188e-03,NaN,6.4175e-03,8.0196e-04
0.28,0.70,35,768,2224,17810,0.5176,1.6781e-04,NaN,5.8200e-04,3.1294e-03
0.28,0.70,35,36,240,19679,0.5122,4.9490e-03,NaN,2.1996e-02,2.6024e-03
0.28,0.70,35,948,1156,14416,0.5439,1.5264e-04,NaN,4.3964e-02,1.4248e-03
0.28,0.70,35,348,580,4224,0.4104,1.9949e-04,NaN,4.1485e-03,7.9228e-04
0.28,0.70,35,520,1116,15797,0.4880,2.7900e-04,NaN,3.1983e-03,9.0697e-04
0.28,0.70,35,484,688,2565,0.6313,4.7338e-04,NaN,2.3634e-02,3.1144e-03
0.28,0.70,35,220,452,4508,0.5054,5.1013e-04,NaN,8.8503e-03,1.6038e-03
0.28,0.70,35,320,2876,13613,0.4585,3.2401e-04,NaN,1.5560e-03,9.0514e-04
0.28,0.70,35,276,2264,6734,0.4875,5.9388e-04,NaN,6.4599e-04,9.0461e-04
0.28,0.70,35,468,1948,11775,0.5347,3.0190e-04,NaN,8.9816e-04,1.8280e-03
0.28,0.70,35,1072,-1,14632,0.6079,3.4492e-03,NaN,6.8816e-04,NaN
0.28,0.70,35,684,1200,3521,0.5371,2.8600e-04,NaN,2.7487e-03,1.2650e-03
0.28,0.70,35,900,1104,10025,0.5889,1.4047e-04,NaN,1.3033e-02,2.8863e-03
0.28,0.70,35,1612,1928,13043,0.5391,1.0448e-04,NaN,4.1889e-03,1.2520e-03
0.28,0.70,35,592,2680,5207,0.4978,1.9495e-04,NaN,5.5309e-04,1.4333e-03
0.28,0.70,35,104,904,5863,0.5811,1.8396e-03,NaN,1.9106e-03,1.3317e-03
0.28,0.70,35,612,836,19737,0.5381,1.9771e-04,NaN,1.2931e-02,1.1914e-03
0.28,0.70,35,120,792,18422,0.6069,1.6633e-03,NaN,4.8949e-03,1.0106e-03
0.28,0.70,35,116,492,15174,0.6211,1.4198e-03,NaN,1.4204e-02,1.0868e-03
0.28,0.70,35,1320,1636,12706,0.5205,9.0548e-05,NaN,1.0063e-02,5.7974e-04
0.28,0.70,35,288,616,18204,0.5132,6.0916e-04,NaN,4.0839e-03,6.0060e-03
0.28,0.70,35,68,280,314,0.6328,3.3908e-03,NaN,2.9037e-02,1.2133e-03
0.28,0.70,35,744,1308,6953,0.6558,2.6189e-04,NaN,6.3244e-03,5.4044e-03
0.28,0.70,35,956,1160,18149,0.6689,5.5513e-03,NaN,1.5938e-02,8.1721e-03
0.28,0.70,35,132,664,2222,0.4675,1.1238e-03,NaN,3.5818e-03,1.2751e-03
0.28,0.70,35,644,848,9196,0.5825,2.3743e-04,NaN,9.0225e-03,9.7021e-04
0.28,0.70,35,1848,2552,17895,0.5684,1.0078e-04,NaN,3.5450e-03,1.0672e-03
0.28,0.70,35,116,492,2050,0.4753,1.0479e-03,NaN,3.1623e-03,8.6181e-04
0.28,0.70,35,936,1496,8491,0.5835,1.9522e-04,NaN,2.5766e-03,2.6660e-03
0.28,0.70,35,584,1096,4518,0.5337,1.6461e-04,NaN,3.1330e-03,1.4940e-03
0.28,0.70,35,340,696,3400,0.6274,7.1174e-04,NaN,7.3318e-03,4.5025e-03
0.28,0.70,35,2592,7480,6309,0.4585,3.1881e-03,NaN,8.2897e-04,6.3183e-04
0.28,0.70,35,152,356,13653,0.5762,1.1224e-03,NaN,2.2831e-02,6.9371e-04
0.28,0.70,35,304,508,17988,0.5083,4.0995e-04,NaN,1.3221e-02,4.2053e-03
0.28,0.70,35,220,1080,7061,0.5000,4.2285e-04,NaN,2.6645e-03,2.3351e-03
0.28,0.70,35,524,728,18713,0.5649,3.4861e-04,NaN,5.2088e-03,3.0431e-03
0.28,0.70,35,432,720,1447,0.5420,2.9783e-04,NaN,9.3791e-03,2.1559e-03
0.28,0.70,35,932,1136,2671,0.6133,2.8121e-04,NaN,1.7221e-02,1.5227e-03
0.28,0.70,35,256,1640,1581,0.4688,5.0096e-04,NaN,8.9474e-04,9.3154e-04
0.28,0.70,35,532,736,733,0.5586,2.1891e-04,NaN,1.9377e-02,1.5113e-03
0.28,0.70,35,108,552,6290,0.5728,1.3052e-03,NaN,3.9397e-03,5.4846e-04
0.28,0.70,35,1764,1972,19743,0.6318,1.3014e-04,NaN,1.2383e-02,3.7542e-03
0.28,0.70,35,216,420,13967,0.5156,4.6343e-04,NaN,8.6345e-03,1.2370e-03
0.28,0.70,35,292,496,697,0.5889,6.2671e-04,NaN,7.5236e-03,8.7492e-04
0.28,0.70,35,672,876,1007,0.4893,1.7392e-04,NaN,2.0069e-02,2.5423e-03
0.28,0.70,35,948,1188,164,0.6069,2.2313e-04,NaN,7.6473e-03,3.5497e-03
0.28,0.70,35,124,344,14006,0.6191,1.2595e-03,NaN,3.0948e-02,1.3018e-03
0.28,0.70,35,160,400,9344,0.6387,1.2422e-03,NaN,2.2593e-02,1.9202e-03
0.28,0.70,35,408,1884,11234,0.5713,4.3318e-04,NaN,9.8365e-04,3.1059e-03
0.28,0.70,35,140,924,13292,0.5234,6.5450e-04,NaN,1.8795e-03,4.9138e-04
0.28,0.70,35,6288,7056,6103,0.6265,2.4956e-03,NaN,2.3215e-03,1.3476e-03
0.28,0.70,35,72,344,15907,0.6045,3.1966e-03,NaN,2.5587e-02,1.0059e-03
0.28,0.70,35,88,292,8674,0.5947,1.4411e-03,NaN,2.3327e-02,2.1350e-03
0.28,0.70,35,308,884,12095,0.6201,4.6503e-04,NaN,1.1847e-02,2.1155e-03
0.28,0.70,35,464,2336,13959,0.5220,2.8826e-04,NaN,1.4594e-03,1.0141e-03
0.28,0.70,35,120,416,5830,0.5142,8.8968e-04,NaN,6.5528e-03,1.2423e-03
0.28,0.70,35,1412,2104,5272,0.5420,1.3706e-04,NaN,2.1531e-03,8.0802e-04
0.28,0.70,35,560,916,16504,0.6069,2.5978e-04,NaN,7.7105e-03,4.6670e-03
0.28,0.70,35,400,1296,18663,0.4849,3.9351e-04,NaN,2.1830e-03,2.3944e-03
0.28,0.70,35,4,208,16685,0.6929,NaN,NaN,1.3042e-02,2.6541e-03
0.28,0.70,35,212,424,7052,0.5986,8.0781e-04,NaN,1.0896e-02,3.4422e-03
0.28,0.70,35,708,2220,18302,0.5298,2.6831e-04,NaN,9.2279e-04,1.0820e-03
0.28,0.70,35,212,612,18055,0.4019,5.6137e-04,NaN,2.7030e-03,7.8629e-04
0.28,0.70,35,76,280,16481,0.6582,2.9253e-03,NaN,8.6551e-03,5.6536e-04
0.28,0.70,35,144,348,10913,0.6182,1.5297e-03,NaN,5.4309e-03,5.4114e-04
0.28,0.70,35,68,272,18997,0.6094,2.6415e-03,NaN,1.7791e-02,2.9400e-03
0.28,0.70,35,452,856,13749,0.5366,3.0396e-04,NaN,4.9740e-03,4.9828e-04
0.28,0.70,35,224,1028,9944,0.5356,4.6298e-04,NaN,3.4614e-03,9.6164e-04
0.28,0.70,35,4,520,11190,0.6768,NaN,NaN,6.1344e-03,4.4764e-03
0.28,0.70,35,400,728,3706,0.5698,4.4020e-04,NaN,4.4125e-03,8.7932e-04
0.28,0.70,35,1116,1568,2793,0.6255,1.2184e-04,NaN,2.3941e-03,1.1101e-03
0.28,0.70,35,152,708,4083,0.5483,9.8413e-04,NaN,9.3653e-03,9.7228e-04
0.28,0.70,35,2384,2588,2751,0.6279,1.4969e-03,NaN,3.3697e-02,1.2157e-03
0.28,0.70,35,220,676,4556,0.4475,5.6755e-04,NaN,2.5603e-03,9.2513e-04
0.28,0.70,35,56,260,12310,0.6133,3.3617e-03,NaN,4.0450e-02,2.7514e-03
0.28,0.70,35,2588,4092,11538,0.5024,6.9072e-05,NaN,2.2479e-03,1.4457e-03
0.28,0.70,35,52,1380,6011,0.6216,2.9116e-03,NaN,2.2517e-03,2.3610e-03
0.28,0.70,35,584,792,16487,0.5913,1.7269e-04,NaN,3.4139e-02,9.3731e-04
0.28,0.70,35,212,416,11518,0.6611,9.1274e-04,NaN,3.9209e-02,7.0076e-03
0.28,0.70,35,76,284,6640,0.6270,1.7208e-03,NaN,2.8766e-02,1.3405e-03
0.28,0.70,35,116,320,19931,0.6450,1.3131e-03,NaN,1.7089e-02,7.6658e-03
0.28,0.70,35,452,1564,15598,0.5493,2.6398e-04,NaN,7.9439e-04,9.0099e-04
0.28,0.70,35,1040,1244,13623,0.6401,2.2723e-04,NaN,1.3598e-02,3.1918e-03
0.28,0.70,35,324,632,16006,0.6431,7.8444e-04,NaN,5.6483e-03,2.5281e-03
0.28,0.70,35,644,868,15423,0.4543,1.4010e-04,NaN,9.9450e-03,7.0656e-04
0.28,0.70,35,100,316,5006,0.5981,1.8850e-03,NaN,2.8333e-02,8.3363e-04
0.28,0.70,35,120,324,18778,0.6147,1.0423e-03,NaN,2.1106e-02,1.8333e-03
0.28,0.70,35,1180,2004,19913,0.5771,1.2786e-04,NaN,4.2966e-03,1.8398e-03
0.28,0.70,35,13956,14160,4894,0.6475,9.7176e-03,NaN,2.5202e-02,5.8844e-03
0.28,0.70,35,644,1236,9273,0.5771,4.0373e-03,NaN,5.2541e-03,1.6060e-03
0.28,0.70,35,356,560,2630,0.5181,4.1589e-04,NaN,2.7672e-02,7.6885e-04
0.28,0.70,35,476,828,18714,0.4875,2.9969e-04,NaN,3.4150e-03,8.3473e-04
0.28,0.70,35,92,1512,6185,0.5854,2.4262e-03,NaN,1.1179e-03,1.4987e-03
0.28,0.70,35,2544,2784,16813,0.5654,2.3309e-03,NaN,4.4162e-03,8.5263e-04
0.28,0.70,35,24,228,6246,0.5664,8.8865e-03,NaN,2.5155e-02,1.3473e-03
0.28,0.70,35,360,820,12556,0.5244,4.5495e-04,NaN,6.9374e-03,5.5475e-04
0.28,0.70,35,72,344,16920,0.6230,2.6561e-03,NaN,3.2806e-02,6.3675e-04
0.28,0.70,35,208,432,19766,0.5425,7.9713e-04,NaN,4.0150e-03,1.1400e-03
0.28,0.70,35,444,788,16344,0.5132,3.2238e-04,NaN,3.6916e-03,5.9431e-04
0.28,0.70,35,408,612,1476,0.6074,4.5356e-04,NaN,2.4819e-02,4.4278e-03
0.28,0.70,35,76,280,2722,0.6626,2.8814e-03,NaN,3.4443e-02,6.5993e-03
0.28,0.70,35,1288,1492,13404,0.5645,1.3513e-04,NaN,1.9881e-02,1.4325e-03
0.28,0.70,35,184,796,9531,0.5151,6.7708e-04,NaN,2.6013e-03,1.1456e-03
0.28,0.70,35,1264,1700,6285,0.6006,1.4808e-04,NaN,3.4034e-03,6.6668e-04
0.28,0.70,35,200,780,186,0.6328,1.0998e-03,NaN,2.8747e-03,1.5586e-03
0.28,0.70,35,72,276,11566,0.5859,2.4462e-03,NaN,9.0907e-03,7.5045e-04
0.28,0.70,35,792,2016,12051,0.5024,1.8841e-04,NaN,1.0127e-03,8.9501e-04
0.28,0.70,35,4,208,4124,0.7583,NaN,NaN,2.8358e-02,7.4794e-03
0.28,0.70,35,728,932,8785,0.6128,2.5192e-04,NaN,2.2738e-02,7.6860e-04
0.28,0.70,35,200,432,12528,0.5850,7.1016e-04,NaN,7.8697e-03,8.7982e-04
