alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.22,1.20,45,2960,-1,8,0.4690,1.0296e-05,4.0702e-04,4.8477e-05,NaN
0.22,1.20,45,5820,-1,3439,0.5532,9.8662e-06,5.4469e-04,9.7495e-05,NaN
0.22,1.20,45,3152,-1,1463,0.4819,1.3948e-05,8.5385e-04,5.0356e-05,NaN
0.22,1.20,45,228,-1,1838,0.5435,3.0074e-05,3.4339e-04,1.1706e-04,NaN
0.22,1.20,45,6164,-1,652,0.5635,1.0993e-05,2.3658e-04,1.0243e-04,NaN
0.22,1.20,45,2480,2684,2179,0.6372,1.4652e-05,2.9179e-04,3.2515e-02,1.7696e-03
0.22,1.20,45,2260,8384,6892,0.5728,8.1327e-06,4.6717e-04,3.9618e-04,7.4475e-04
0.22,1.20,45,3976,-1,6137,0.4958,1.0105e-05,2.9551e-04,1.8293e-04,NaN
0.22,1.20,45,20,1600,3523,0.6455,0.0000e+00,8.8004e-04,5.5849e-04,2.1885e-03
0.22,1.20,45,5656,-1,3588,0.5552,8.6872e-06,4.5735e-04,8.9693e-05,NaN
0.22,1.20,45,4,208,8290,0.7363,NaN,NaN,4.7755e-02,2.9636e-02
0.22,1.20,45,3604,-1,451,0.5044,1.1310e-05,2.1067e-03,5.6064e-05,NaN
0.22,1.20,45,3304,-1,17416,0.3662,1.0224e-05,NaN,4.5929e-05,NaN
0.22,1.20,45,6212,-1,11618,0.5312,1.0152e-05,2.6080e-04,9.5718e-05,NaN
0.22,1.20,45,4344,-1,16473,0.5679,8.5044e-06,2.1179e-03,7.0133e-05,NaN
0.22,1.20,45,1668,-1,13914,0.4607,9.0461e-06,1.7306e-03,4.2684e-05,NaN
0.22,1.20,45,472,-1,10856,0.5073,2.1000e-05,3.2505e-04,3.9889e-05,NaN
0.22,1.20,45,5984,6200,6410,0.5918,9.5471e-06,4.1826e-04,2.7152e-02,1.0791e-04
0.22,1.20,45,9096,-1,18973,0.2859,9.3725e-06,NaN,3.1198e-04,NaN
0.22,1.20,45,6308,-1,15499,0.4175,9.1666e-06,1.1784e-03,9.1140e-05,NaN
0.22,1.20,45,1104,8652,3805,0.5923,1.5754e-05,6.0017e-04,1.0876e-04,8.6622e-04
0.22,1.20,45,4872,-1,18740,0.4648,9.9988e-06,7.4749e-04,6.8446e-05,NaN
0.22,1.20,45,6724,-1,12031,0.4888,1.1212e-05,1.4951e-03,3.2994e-04,NaN
0.22,1.20,45,2528,-1,6713,0.3147,1.0225e-05,NaN,3.8073e-05,NaN
0.22,1.20,45,5092,-1,13595,0.5703,8.5283e-06,4.2548e-04,8.1776e-05,NaN
0.22,1.20,45,3476,-1,1956,0.5425,1.0203e-05,6.4072e-04,2.8166e-04,NaN
0.22,1.20,45,3968,5432,18668,0.5127,1.0410e-05,7.2338e-04,1.8775e-02,2.6477e-02
0.22,1.20,45,3084,-1,1574,0.4438,7.9897e-06,1.9730e-03,4.7808e-05,NaN
0.22,1.20,45,9008,-1,5181,0.4556,1.0099e-05,6.7104e-04,3.3360e-04,NaN
0.22,1.20,45,8784,-1,7796,0.5630,1.0337e-05,4.0598e-04,3.0735e-04,NaN
0.22,1.20,45,7576,-1,10899,0.5127,1.0810e-05,3.8385e-04,1.4442e-04,NaN
0.22,1.20,45,632,-1,8321,0.4836,9.9375e-06,8.6882e-04,3.8183e-05,NaN
0.22,1.20,45,2232,-1,18357,0.5103,1.2183e-05,1.2566e-03,1.3897e-04,NaN
0.22,1.20,45,5256,7600,4520,0.5444,1.0078e-05,5.6383e-04,2.8818e-02,9.7793e-03
0.22,1.20,45,1360,-1,5399,0.4788,1.0355e-05,8.2556e-04,4.1872e-05,NaN
0.22,1.20,45,388,-1,76,0.3291,1.1416e-05,3.8027e-04,3.2683e-05,NaN
0.22,1.20,45,7848,8104,12973,0.5283,1.1047e-05,4.5760e-04,2.7397e-03,2.9969e-02
0.22,1.20,45,256,-1,7153,0.5654,2.5136e-05,5.7232e-04,4.5850e-05,NaN
0.22,1.20,45,3968,-1,12422,0.4785,1.0838e-05,9.4965e-04,5.6060e-05,NaN
0.22,1.20,45,4320,4532,6651,0.5693,9.9623e-06,6.3679e-04,6.1033e-02,2.6158e-02
0.22,1.20,45,6516,-1,18353,0.5601,9.8184e-06,4.8599e-04,1.2076e-04,NaN
0.22,1.20,45,1248,-1,4734,0.6445,1.0729e-05,4.6604e-04,5.6627e-05,NaN
0.22,1.20,45,1184,1392,16131,0.5952,2.1891e-05,4.4868e-04,1.2425e-02,6.4934e-04
0.22,1.20,45,4040,-1,1445,0.4177,9.9005e-06,NaN,5.2376e-05,NaN
0.22,1.20,45,4200,-1,17545,0.4358,1.0931e-05,1.1995e-03,5.6483e-05,NaN
0.22,1.20,45,2572,-1,2496,0.3950,8.6634e-06,NaN,4.2981e-05,NaN
0.22,1.20,45,7256,-1,4034,0.4739,7.9531e-06,7.8883e-04,1.2137e-04,NaN
0.22,1.20,45,8068,-1,10180,0.5366,9.2698e-06,6.0864e-04,9.7847e-04,NaN
0.22,1.20,45,452,-1,1421,0.5181,2.5522e-05,6.3941e-04,4.1274e-05,NaN
0.22,1.20,45,1412,1620,8918,0.6006,1.3058e-05,6.1905e-04,5.2876e-02,2.6236e-02
0.22,1.20,45,5040,5396,7912,0.6050,1.1254e-05,3.7707e-04,2.2855e-03,9.8133e-03
0.22,1.20,45,3472,-1,15450,0.3452,9.9932e-06,4.2233e-04,4.5190e-05,NaN
0.22,1.20,45,5508,-1,186,0.6050,9.7127e-06,3.6121e-04,9.4708e-05,NaN
0.22,1.20,45,3304,-1,10769,0.3865,9.2174e-06,3.5125e-04,4.6057e-05,NaN
0.22,1.20,45,9064,-1,17811,0.4529,8.5317e-06,6.8913e-04,3.8938e-04,NaN
0.22,1.20,45,7220,-1,354,0.4983,1.1029e-05,3.6859e-04,1.2409e-04,NaN
0.22,1.20,45,9640,-1,7107,0.5190,9.1625e-06,2.2680e-04,2.9795e-03,NaN
0.22,1.20,45,6944,8968,12562,0.4932,1.0723e-05,8.3769e-04,2.9304e-02,2.5109e-02
0.22,1.20,45,456,-1,16639,0.5894,1.4472e-05,5.1998e-04,4.8585e-05,NaN
0.22,1.20,45,4264,-1,9807,0.6353,1.2446e-05,7.2424e-04,4.1333e-04,NaN
0.22,1.20,45,2988,-1,18672,0.5747,9.7675e-06,4.6138e-04,3.8779e-04,NaN
0.22,1.20,45,6012,-1,19092,0.5220,1.0358e-05,9.1506e-04,9.2001e-05,NaN
0.22,1.20,45,28,272,18210,0.6934,6.9161e-05,3.2792e-04,2.5388e-02,9.6630e-03
0.22,1.20,45,616,820,6737,0.7002,1.9846e-05,1.0488e-03,4.5621e-02,3.6936e-02
0.22,1.20,45,1992,-1,2345,0.4685,9.0508e-06,4.0613e-04,4.3196e-05,NaN
0.22,1.20,45,628,-1,954,0.5303,1.4793e-05,1.0727e-03,7.4568e-04,NaN
0.22,1.20,45,12,628,9300,0.6865,0.0000e+00,7.0748e-04,1.5960e-03,1.4869e-02
0.22,1.20,45,4764,-1,251,0.5225,1.1437e-05,4.7780e-04,7.3186e-05,NaN
0.22,1.20,45,308,3704,1831,0.6099,2.0802e-05,4.5109e-04,2.5409e-04,2.1006e-04
0.22,1.20,45,2692,-1,2313,0.5181,1.2571e-05,3.9497e-04,5.0744e-05,NaN
0.22,1.20,45,5336,-1,4951,0.4934,1.0240e-05,8.5498e-04,7.8686e-05,NaN
0.22,1.20,45,1928,-1,12186,0.4268,6.7817e-06,2.9351e-04,4.0085e-05,NaN
0.22,1.20,45,8176,-1,12000,0.4785,1.0070e-05,2.4407e-03,1.8786e-04,NaN
0.22,1.20,45,1552,-1,18541,0.4563,2.2588e-05,3.8985e-04,4.1233e-05,NaN
0.22,1.20,45,900,-1,435,0.4834,1.3782e-05,2.1758e-04,4.0096e-05,NaN
0.22,1.20,45,4744,-1,4059,0.5864,8.9060e-06,9.7463e-04,8.0661e-05,NaN
0.22,1.20,45,3656,-1,3518,0.4768,9.4786e-06,4.5213e-04,6.1673e-05,NaN
0.22,1.20,45,8324,-1,18280,0.5444,7.5147e-06,4.4134e-04,2.2658e-04,NaN
0.22,1.20,45,5864,-1,9800,0.4846,1.0230e-05,6.0826e-04,8.3211e-05,NaN
0.22,1.20,45,952,-1,19317,0.5835,1.7944e-05,5.4933e-04,4.7033e-05,NaN
0.22,1.20,45,5404,-1,3994,0.5654,1.0334e-05,8.5733e-04,4.2117e-04,NaN
0.22,1.20,45,312,-1,5146,0.5488,1.8454e-05,5.7335e-04,4.3614e-05,NaN
0.22,1.20,45,4908,-1,16357,0.4841,9.0284e-06,9.3671e-04,6.9281e-05,NaN
0.22,1.20,45,2228,-1,6804,0.5728,1.1291e-05,3.8607e-04,6.0347e-05,NaN
0.22,1.20,45,5176,6796,6543,0.5586,8.5572e-06,2.3743e-04,4.6378e-04,1.2240e-04
0.22,1.20,45,504,-1,3618,0.6055,1.7497e-05,7.9546e-04,2.2037e-04,NaN
0.22,1.20,45,848,-1,4907,0.5366,1.7356e-05,2.7964e-04,4.5613e-05,NaN
0.22,1.20,45,1464,2448,2179,0.5557,1.2688e-05,1.1693e-03,1.9483e-02,2.3218e-02
0.22,1.20,45,4008,-1,19650,0.4731,1.0016e-05,2.7064e-03,5.8975e-05,NaN
0.22,1.20,45,1944,-1,19382,0.4709,1.2968e-05,2.9810e-04,4.7642e-04,NaN
0.22,1.20,45,6968,-1,19806,0.4299,8.9787e-06,5.1599e-04,1.0428e-04,NaN
0.22,1.20,45,3252,-1,8298,0.4509,1.2318e-05,9.0000e-04,5.0515e-05,NaN
0.22,1.20,45,3872,-1,13232,0.4709,8.5638e-06,4.8036e-04,5.6510e-05,NaN
0.22,1.20,45,5548,5852,11387,0.6177,1.0161e-05,6.4827e-04,1.3992e-02,1.0562e-04
0.22,1.20,45,1508,4760,4271,0.5879,6.9876e-06,6.1405e-04,2.4533e-04,7.9911e-05
0.22,1.20,45,5092,-1,18810,0.5391,1.1518e-05,7.9680e-04,7.8158e-05,NaN
0.22,1.20,45,5056,5264,13666,0.5767,9.6737e-06,3.2867e-04,3.4719e-02,9.3125e-04
0.22,1.20,45,8328,-1,18458,0.5439,1.0038e-05,6.2099e-04,6.8704e-04,NaN
0.22,1.20,45,3780,-1,12781,0.4993,1.0726e-05,7.1035e-04,5.6856e-05,NaN
0.22,1.20,45,8040,-1,11640,0.3560,9.9602e-06,NaN,1.5276e-04,NaN
0.22,1.20,45,6756,-1,2527,0.5786,9.8415e-06,4.8742e-04,1.2058e-04,NaN
0.22,1.20,45,1936,-1,11515,0.4619,1.4241e-05,9.2297e-04,4.1428e-05,NaN
0.22,1.20,45,1668,1872,17790,0.6670,1.1522e-05,5.8991e-04,5.6224e-02,3.2008e-02
0.22,1.20,45,2888,-1,17242,0.5542,1.2616e-05,6.7562e-04,3.7737e-04,NaN
0.22,1.20,45,5412,-1,6801,0.5835,1.0592e-05,5.4240e-04,8.9062e-05,NaN
0.22,1.20,45,4988,-1,6346,0.4180,1.1365e-05,1.0376e-03,6.2704e-05,NaN
0.22,1.20,45,1680,-1,12007,0.4558,1.0084e-05,2.8924e-04,5.8301e-05,NaN
0.22,1.20,45,8332,-1,16284,0.5674,9.0870e-06,6.6713e-04,1.1611e-03,NaN
0.22,1.20,45,9152,-1,19723,0.4722,1.0655e-05,1.3041e-03,3.8511e-04,NaN
0.22,1.20,45,9372,-1,5363,0.5747,1.0401e-05,5.1192e-04,6.0665e-04,NaN
0.22,1.20,45,9484,-1,17915,0.5093,9.4340e-06,1.5471e-03,6.1893e-03,NaN
0.22,1.20,45,8400,-1,16487,0.5801,9.9323e-06,6.7851e-04,7.8705e-04,NaN
0.22,1.20,45,9160,9364,4145,0.5225,1.0199e-05,3.0851e-04,4.2517e-02,4.0278e-03
0.22,1.20,45,328,-1,18321,0.5396,2.7797e-05,8.0749e-04,4.0423e-05,NaN
0.22,1.20,45,1528,-1,9870,0.6123,1.2618e-05,3.9264e-04,5.6695e-05,NaN
0.22,1.20,45,6096,-1,3054,0.5742,8.1037e-06,4.0391e-04,1.0033e-04,NaN
0.22,1.20,45,8356,-1,7515,0.5376,8.4072e-06,6.8563e-04,2.3178e-04,NaN
0.22,1.20,45,1888,-1,2338,0.6245,1.1826e-05,3.9968e-04,5.5788e-05,NaN
0.22,1.20,45,6412,-1,17559,0.4788,1.1115e-05,6.2366e-04,9.5262e-05,NaN
0.22,1.20,45,3016,3220,14109,0.5620,1.1827e-05,4.9954e-04,3.5392e-02,2.5051e-02
0.22,1.20,45,8940,-1,2413,0.4756,9.7502e-06,7.9236e-04,3.1093e-04,NaN
0.22,1.20,45,5620,-1,13624,0.5229,1.3190e-05,5.7874e-04,2.4742e-02,NaN
0.22,1.20,45,1060,-1,14978,0.3560,1.3492e-05,1.5473e-03,3.3463e-05,NaN
0.22,1.20,45,8512,-1,12710,0.5337,8.6487e-06,4.3184e-04,2.4683e-04,NaN
0.22,1.20,45,200,404,11088,0.6025,2.4098e-05,5.3191e-04,3.3781e-02,1.3839e-03
0.22,1.20,45,3884,-1,10139,0.4709,1.2162e-05,7.9055e-04,5.5209e-05,NaN
0.22,1.20,45,28,-1,5338,0.5776,1.0939e-04,1.3371e-03,4.0819e-05,NaN
0.22,1.20,45,296,-1,12111,0.5674,9.6833e-06,5.6427e-04,3.8330e-04,NaN
0.22,1.20,45,6464,-1,5797,0.5054,8.3104e-06,4.2376e-04,1.0443e-04,NaN
0.22,1.20,45,9372,-1,1619,0.5557,8.6383e-06,5.0340e-04,5.7519e-04,NaN
0.22,1.20,45,80,-1,16621,0.5605,5.2529e-05,1.0617e-03,5.7715e-05,NaN
0.22,1.20,45,6452,-1,16961,0.3806,9.5858e-06,1.2580e-03,8.6552e-05,NaN
0.22,1.20,45,6724,-1,19295,0.5742,9.3895e-06,5.7093e-04,3.7132e-04,NaN
0.22,1.20,45,1668,4644,18103,0.5674,1.3829e-05,3.4912e-04,2.5718e-02,2.7963e-02
0.22,1.20,45,3168,-1,18558,0.3701,1.1699e-05,8.2141e-04,4.4853e-05,NaN
0.22,1.20,45,5736,8320,17970,0.5796,1.1749e-05,6.8849e-04,3.0655e-04,2.3335e-04
0.22,1.20,45,3600,-1,17016,0.5537,9.4229e-06,7.6443e-04,4.4691e-04,NaN
0.22,1.20,45,3916,-1,3444,0.5640,1.1079e-05,5.2458e-04,5.9480e-04,NaN
0.22,1.20,45,680,-1,12217,0.5522,1.7919e-05,6.4004e-04,4.4275e-05,NaN
0.22,1.20,45,5720,-1,17776,0.5547,8.6724e-06,5.8371e-04,9.1423e-05,NaN
0.22,1.20,45,208,-1,16874,0.4775,2.7577e-05,2.0110e-04,3.6291e-05,NaN
0.22,1.20,45,820,-1,2476,0.5576,1.3814e-05,7.3587e-04,4.7270e-05,NaN
0.22,1.20,45,8564,-1,15751,0.4028,1.0291e-05,8.7944e-04,2.1911e-04,NaN
0.22,1.20,45,2672,-1,4807,0.6172,1.0526e-05,3.8256e-04,6.4371e-05,NaN
0.22,1.20,45,8352,-1,12324,0.4636,9.3747e-06,1.8577e-03,2.0408e-04,NaN
0.22,1.20,45,6468,-1,11479,0.4644,9.5820e-06,4.9591e-04,9.4237e-05,NaN
0.22,1.20,45,5380,-1,11732,0.5552,1.1087e-05,5.4012e-04,8.9302e-05,NaN
0.22,1.20,45,3220,3452,8559,0.5273,1.1632e-05,8.0898e-04,2.9363e-02,2.8359e-04
0.22,1.20,45,3428,-1,2805,0.5337,1.0885e-05,7.7002e-04,5.8959e-05,NaN
0.22,1.20,45,8224,-1,12727,0.5537,9.6977e-06,5.4433e-04,6.8093e-04,NaN
0.22,1.20,45,1924,-1,7383,0.4539,9.6306e-06,8.9247e-04,4.4456e-05,NaN
0.22,1.20,45,3112,-1,7641,0.4661,1.2610e-05,5.1941e-04,5.3133e-05,NaN
0.22,1.20,45,1084,3128,581,0.5298,1.4793e-05,1.1466e-03,2.1477e-02,2.5902e-02
0.22,1.20,45,6864,-1,7534,0.5645,1.1370e-05,8.6706e-04,8.6646e-04,NaN
0.22,1.20,45,952,4216,12956,0.6353,1.3605e-05,6.0775e-04,2.7493e-04,5.3243e-04
0.22,1.20,45,156,1896,16341,0.6509,2.4983e-05,7.0638e-04,5.6948e-04,5.1149e-04
0.22,1.20,45,8732,-1,9756,0.5366,9.7414e-06,5.4884e-04,3.0142e-04,NaN
0.22,1.20,45,6556,-1,8953,0.5127,7.7891e-06,8.6234e-04,1.0422e-04,NaN
0.22,1.20,45,5344,-1,11270,0.5225,1.0104e-05,5.4850e-04,8.1248e-05,NaN
0.22,1.20,45,4640,-1,17045,0.5356,8.1379e-06,5.0544e-04,7.1205e-05,NaN
0.22,1.20,45,236,-1,11849,0.4360,2.0202e-05,2.6595e-04,3.3820e-05,NaN
0.22,1.20,45,3432,-1,8657,0.5239,1.1832e-05,3.9660e-04,6.2391e-05,NaN
0.22,1.20,45,9712,-1,2707,0.5601,1.0141e-05,3.5223e-04,1.4460e-03,NaN
0.22,1.20,45,3788,-1,19321,0.5649,1.0187e-05,3.3536e-04,7.0893e-05,NaN
0.22,1.20,45,4144,-1,18096,0.4307,1.0342e-05,NaN,5.5177e-05,NaN
0.22,1.20,45,476,3192,4290,0.6641,8.9250e-06,1.0874e-03,3.5118e-04,2.3822e-02
0.22,1.20,45,3072,-1,3403,0.5146,9.1719e-06,3.3953e-04,5.4661e-05,NaN
0.22,1.20,45,3816,-1,4491,0.4836,1.0808e-05,7.9460e-04,5.5706e-05,NaN
0.22,1.20,45,3064,-1,6257,0.4309,1.1085e-05,1.2165e-03,4.6712e-05,NaN
0.22,1.20,45,2800,-1,5602,0.5830,1.1381e-05,4.4168e-04,5.7015e-05,NaN
0.22,1.20,45,1312,-1,3958,0.5234,1.2091e-05,1.3907e-03,4.6154e-05,NaN
0.22,1.20,45,316,524,8789,0.6538,2.8592e-05,7.4966e-04,5.1137e-02,3.9558e-03
0.22,1.20,45,316,-1,14933,0.4170,2.6109e-05,NaN,3.3580e-05,NaN
0.22,1.20,45,448,-1,7106,0.5645,2.2812e-05,6.4367e-04,4.3620e-05,NaN
0.22,1.20,45,240,1204,17487,0.5781,2.1584e-05,4.7321e-04,2.5471e-02,2.5006e-02
0.22,1.20,45,8816,-1,14313,0.4861,1.1204e-05,4.2366e-04,2.8294e-04,NaN
0.22,1.20,45,2888,-1,3438,0.4932,1.2107e-05,4.8087e-04,8.6415e-04,NaN
0.22,1.20,45,1696,-1,2977,0.5571,9.1377e-06,3.7014e-04,4.9028e-05,NaN
0.22,1.20,45,5764,-1,5894,0.5610,1.1254e-05,5.0353e-04,9.1286e-05,NaN
0.22,1.20,45,8604,-1,598,0.5527,1.0397e-05,6.7389e-04,2.5843e-04,NaN
0.22,1.20,45,1980,-1,16820,0.5220,1.3990e-05,4.3335e-04,4.9490e-05,NaN
0.22,1.20,45,112,336,14789,0.6572,4.3165e-05,4.1898e-04,8.0893e-03,6.3872e-03
0.22,1.20,45,9204,-1,2480,0.4597,1.1439e-05,5.7398e-04,4.0581e-04,NaN
0.22,1.20,45,696,-1,17214,0.6001,1.3084e-05,8.2069e-04,4.0490e-04,NaN
0.22,1.20,45,5004,-1,18227,0.4219,1.0160e-05,2.8810e-04,6.4612e-05,NaN
0.22,1.20,45,3148,-1,6509,0.5381,1.0625e-05,8.9076e-04,5.5591e-05,NaN
0.22,1.20,45,864,-1,5755,0.3701,1.4391e-05,2.5248e-04,3.4075e-05,NaN
0.22,1.20,45,4684,-1,14319,0.4836,1.0948e-05,8.2493e-04,6.6872e-05,NaN
0.22,1.20,45,8404,-1,17991,0.5176,1.0377e-05,7.1339e-04,7.0565e-04,NaN
0.22,1.20,45,4268,-1,4590,0.4670,7.8523e-06,4.7619e-04,7.7288e-05,NaN
0.22,1.20,45,3204,3412,12337,0.6040,1.1405e-05,9.3288e-04,5.8564e-02,7.2703e-04
0.22,1.20,45,5692,-1,16584,0.3552,1.0960e-05,3.7396e-04,7.3943e-05,NaN
0.22,1.20,45,1544,-1,13541,0.5127,7.8407e-06,5.0011e-04,4.4650e-05,NaN
0.22,1.20,45,9276,-1,1742,0.4431,8.4070e-06,5.7473e-04,4.3470e-04,NaN
0.22,1.20,45,5500,-1,18841,0.4834,9.9883e-06,7.9036e-04,7.6442e-05,NaN
0.22,1.20,45,80,292,4645,0.5488,1.6904e-05,6.6858e-04,3.4025e-03,4.1622e-05
0.22,1.20,45,7188,-1,11832,0.5103,1.1471e-05,5.3642e-04,3.6867e-04,NaN
0.22,1.20,45,208,-1,7348,0.3931,7.7332e-05,7.7072e-04,3.2254e-05,NaN
0.22,1.20,45,6020,-1,1255,0.4858,1.0722e-05,NaN,8.5773e-05,NaN
0.22,1.20,45,5152,-1,18792,0.3760,9.0182e-06,2.7591e-04,6.3115e-05,NaN
0.22,1.20,45,1696,3932,2787,0.4846,9.6111e-06,3.9108e-04,3.2001e-04,9.8330e-04
0.22,1.20,45,4520,-1,7886,0.5366,1.0366e-05,6.5900e-04,7.1156e-05,NaN
0.22,1.20,45,320,524,5933,0.5244,1.5010e-05,6.6219e-04,3.8399e-02,1.1839e-03
0.22,1.20,45,3620,-1,10202,0.4712,1.2860e-05,1.0313e-03,5.3454e-05,NaN
0.22,1.20,45,5484,-1,6450,0.5825,1.0526e-05,3.6742e-04,6.3276e-04,NaN
0.22,1.20,45,6308,-1,18502,0.5581,1.0234e-05,3.3541e-04,1.0435e-04,NaN
0.22,1.20,45,7476,-1,2780,0.4397,1.0016e-05,NaN,1.3067e-04,NaN
0.22,1.20,45,3516,-1,7370,0.4492,1.2428e-05,6.7696e-04,5.1463e-05,NaN
0.22,1.20,45,2664,3660,15410,0.6450,1.0888e-05,3.5747e-04,3.7114e-03,3.0212e-02
0.22,1.20,45,2176,3548,18620,0.5713,1.1336e-05,3.0462e-04,1.9258e-02,2.8774e-02
0.22,1.20,45,7140,-1,973,0.3032,1.1045e-05,NaN,1.0358e-04,NaN
0.22,1.20,45,7892,-1,9245,0.3809,9.2973e-06,9.0134e-04,1.4715e-04,NaN
0.22,1.20,45,8968,-1,14280,0.4155,8.6097e-06,1.1618e-03,3.0274e-04,NaN
0.22,1.20,45,1272,3448,10741,0.6167,1.1870e-05,4.9606e-04,3.7866e-04,1.9506e-03
0.22,1.20,45,7920,-1,10931,0.4907,9.1768e-06,7.6218e-04,1.1786e-03,NaN
0.22,1.20,45,1036,-1,14488,0.4524,1.4195e-05,3.4299e-04,4.0497e-05,NaN
0.22,1.20,45,4060,-1,6330,0.5034,8.8295e-06,6.3990e-04,6.0643e-05,NaN
0.22,1.20,45,2964,-1,16258,0.4998,1.0239e-05,5.0006e-04,5.0356e-05,NaN
0.22,1.20,45,7728,-1,2630,0.5264,1.0770e-05,6.6801e-04,1.5700e-04,NaN
0.22,1.20,45,5100,5312,7221,0.6196,8.7007e-06,3.0265e-04,4.6716e-02,1.1757e-02
0.22,1.20,45,6952,-1,17733,0.4719,1.2147e-05,5.3850e-04,1.3026e-04,NaN
0.22,1.20,45,540,-1,1750,0.5830,1.5982e-05,8.0883e-04,3.8353e-04,NaN
0.22,1.20,45,3204,3488,9249,0.5874,1.2904e-05,6.7806e-04,3.0460e-03,2.5744e-02
0.22,1.20,45,2064,-1,4285,0.5391,1.0800e-05,6.0006e-04,5.1296e-05,NaN
0.22,1.20,45,9672,-1,4769,0.5132,1.0255e-05,5.2942e-04,1.1177e-03,NaN
0.22,1.20,45,5344,-1,4622,0.5977,1.0888e-05,4.7326e-04,8.9929e-05,NaN
0.22,1.20,45,7112,-1,2461,0.5889,8.2541e-06,1.9869e-04,1.4320e-04,NaN
0.22,1.20,45,5756,-1,899,0.5303,8.6811e-06,2.5272e-04,8.8922e-05,NaN
0.22,1.20,45,1212,-1,5432,0.5332,1.0363e-05,4.8145e-04,4.7865e-05,NaN
0.22,1.20,45,4800,-1,2704,0.4788,9.8979e-06,2.6116e-04,8.8201e-04,NaN
0.22,1.20,45,9328,-1,5601,0.5029,9.2220e-06,4.4053e-04,5.1516e-04,NaN
0.22,1.20,45,2104,2352,16005,0.5269,1.2580e-05,1.1797e-03,2.8651e-03,5.0329e-05
0.22,1.20,45,9180,9500,10728,0.5688,1.1247e-05,4.5764e-04,2.1574e-02,2.6601e-02
0.22,1.20,45,996,-1,17287,0.5620,7.0525e-06,5.2143e-04,6.9237e-05,NaN
0.22,1.20,45,2820,-1,14940,0.5381,1.1987e-05,3.8875e-04,1.5945e-04,NaN
0.22,1.20,45,8064,8892,3111,0.6089,1.0267e-05,9.0326e-04,3.8620e-02,3.4263e-02
0.22,1.20,45,140,536,12024,0.5425,3.6579e-05,7.5132e-04,1.8641e-03,2.6433e-02
0.22,1.20,45,1544,-1,3787,0.4458,7.4632e-06,9.5117e-04,4.0672e-05,NaN
0.22,1.20,45,656,9136,8518,0.5840,2.2315e-05,6.6213e-04,8.8315e-04,4.6012e-04
0.22,1.20,45,3976,-1,8197,0.4819,8.7483e-06,1.0147e-03,5.7718e-05,NaN
0.22,1.20,45,3816,-1,15624,0.5586,1.1851e-05,1.5088e-04,1.0726e-03,NaN
0.22,1.20,45,3232,3436,11169,0.6089,1.0440e-05,3.9248e-04,3.5078e-02,2.8778e-02
0.22,1.20,45,4216,-1,741,0.3875,8.7664e-06,1.5911e-03,5.3539e-05,NaN
0.22,1.20,45,1548,6048,936,0.5532,1.3126e-05,3.8019e-04,1.7896e-04,1.0463e-04
0.22,1.20,45,5380,-1,18147,0.4333,1.1413e-05,2.9882e-04,7.2377e-05,NaN
0.22,1.20,45,2228,-1,13745,0.5005,1.1266e-05,7.2238e-04,4.6585e-05,NaN
0.22,1.20,45,8628,-1,689,0.4695,9.0388e-06,9.9340e-04,2.5496e-04,NaN
0.22,1.20,45,4812,5960,11443,0.6108,8.0220e-06,4.6506e-04,2.6579e-02,2.9354e-02
0.22,1.20,45,2664,-1,11616,0.5547,1.3521e-05,8.5889e-04,5.9044e-05,NaN
0.22,1.20,45,8148,-1,2817,0.4211,8.1279e-06,NaN,1.6709e-04,NaN
0.22,1.20,45,1900,2672,17660,0.6201,1.3955e-05,4.1165e-04,1.0745e-03,3.0516e-04
0.22,1.20,45,3936,4140,11081,0.5869,1.1505e-05,5.6121e-04,5.1859e-02,2.6759e-02
0.22,1.20,45,9276,-1,7545,0.5996,1.1011e-05,2.7931e-04,5.5084e-04,NaN
0.22,1.20,45,5348,-1,12671,0.4260,1.1502e-05,4.5244e-04,6.9543e-05,NaN
0.22,1.20,45,1712,7732,15564,0.6230,8.0260e-06,4.8079e-04,1.4487e-04,1.8966e-04
0.22,1.20,45,7428,-1,53,0.5547,8.4251e-06,5.2941e-04,1.4876e-04,NaN
0.22,1.20,45,9064,-1,16413,0.4795,7.8104e-06,6.9430e-04,3.5665e-04,NaN
0.22,1.20,45,9300,-1,18918,0.5342,9.3488e-06,3.4744e-04,5.0620e-04,NaN
0.22,1.20,45,5472,-1,4548,0.5020,9.3245e-06,6.3971e-04,7.7612e-05,NaN
0.22,1.20,45,8264,-1,3206,0.4443,1.1692e-05,7.6175e-04,1.6933e-02,NaN
0.22,1.20,45,1528,-1,3610,0.4441,9.5797e-06,1.4244e-03,4.0086e-05,NaN
0.22,1.20,45,456,1864,9122,0.6030,2.4175e-05,4.2152e-04,6.0467e-04,5.8259e-05
0.22,1.20,45,8984,9204,3653,0.5146,1.0052e-05,3.6009e-04,2.6440e-02,4.3577e-04
0.22,1.20,45,7420,7632,5679,0.5742,9.2347e-06,3.6972e-04,3.5854e-02,7.9643e-03
0.22,1.20,45,3736,-1,3911,0.5566,9.0897e-06,2.7674e-04,6.6130e-05,NaN
