# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+07  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T13:48:36.518
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.290,0.41500,61,30024,40,0.378904,0.428314,0.145340,0.814554
0.290,0.41500,61,29915,41,0.822054,0.461816,0.369991,0.638148
0.290,0.41500,61,29972,42,0.372738,0.458125,0.172334,0.821791
0.290,0.41500,61,30102,43,0.812915,0.415908,0.340602,0.636344
0.290,0.41500,61,29945,44,0.429393,0.814547,0.349081,0.809301
0.290,0.41500,61,29819,45,0.816445,0.348449,0.279487,0.639623
0.290,0.41500,61,30313,46,0.354560,0.439373,0.162194,0.818068
0.290,0.41500,61,29778,47,0.820888,0.461711,0.384150,0.636479
0.290,0.41500,61,29836,48,0.344552,0.346171,0.160562,0.818244
0.290,0.41500,61,30187,49,0.815493,0.419028,0.352383,0.634767
0.290,0.41500,61,30021,50,0.823937,0.336734,0.271914,0.637226
0.290,0.41500,61,30369,51,0.362158,0.816982,0.288458,0.819518
0.290,0.41500,61,30014,52,0.334041,0.581944,0.231730,0.811673
0.290,0.41500,61,30170,53,0.502313,0.459492,0.182441,0.788906
0.290,0.41500,61,29746,54,0.817561,0.421106,0.353233,0.636826
0.290,0.41500,61,30178,55,0.821121,0.822780,0.673313,0.637717
0.290,0.41500,61,30077,56,0.366258,0.817140,0.286256,0.814660
0.290,0.41500,61,29918,57,0.500156,0.816998,0.411259,0.811719
0.290,0.41500,61,29892,58,0.810076,0.818505,0.658745,0.636853
0.290,0.41500,61,30086,59,0.818524,0.428933,0.340129,0.638502
0.290,0.41500,61,29859,60,0.419424,0.392842,0.136306,0.815710
0.290,0.41500,61,29993,61,0.374084,0.815858,0.307643,0.816356
0.290,0.41500,61,30096,62,0.474467,0.771233,0.361043,0.820663
0.290,0.41500,61,30242,63,0.362665,0.818698,0.286305,0.805439
0.290,0.41500,61,30115,64,0.817537,0.407024,0.324728,0.638739
0.290,0.42500,61,30050,1,0.344527,0.665043,0.238568,0.810671
0.290,0.42500,61,29679,2,0.357556,0.406325,0.184292,0.814774
0.290,0.42500,61,29847,3,0.344344,0.481233,0.062062,0.808989
0.290,0.42500,61,29930,4,0.323698,0.354920,-0.059393,0.813582
0.290,0.42500,61,30005,5,0.386818,0.806291,0.317172,0.824803
0.290,0.42500,61,30154,6,0.385897,0.331794,0.186887,0.807948
0.290,0.42500,61,29895,7,0.332291,0.414126,0.100157,0.815283
0.290,0.42500,61,30102,8,0.368661,0.809681,0.300323,0.816493
0.290,0.42500,61,29642,9,0.387011,0.806303,0.302959,0.812543
0.290,0.42500,61,30124,10,0.404023,0.413682,0.204986,0.811994
0.290,0.42500,61,30114,11,0.347778,0.337196,0.140070,0.811433
0.290,0.42500,61,29883,12,0.809313,0.819562,0.666928,0.637113
0.290,0.42500,61,29806,13,0.809764,0.316832,0.246517,0.634776
0.290,0.42500,61,30659,14,0.448941,0.351914,0.054625,0.814552
0.290,0.42500,61,29994,15,0.370658,0.431798,0.233788,0.804203
0.290,0.42500,61,30422,16,0.327834,0.396671,0.156453,0.814512
0.290,0.42500,61,30022,17,0.396891,0.805873,0.319404,0.817326
0.290,0.42500,61,29903,18,0.368858,0.815776,0.296921,0.808901
0.290,0.42500,61,30009,19,0.465079,0.349102,0.214016,0.805580
0.290,0.42500,61,30163,20,0.440944,0.817677,0.360918,0.806669
0.290,0.42500,61,29953,21,0.405027,0.409274,0.082815,0.816810
0.290,0.42500,61,30109,22,0.324354,0.352825,0.054452,0.811314
0.290,0.42500,61,30024,23,0.806964,0.354657,0.270729,0.641842
0.290,0.42500,61,30057,24,0.361599,0.400711,0.164053,0.810222
0.290,0.42500,61,29993,25,0.421218,0.431692,0.137433,0.818283
0.290,0.42500,61,29985,26,0.687530,0.822308,0.557305,0.684987
0.290,0.42500,61,29654,27,0.420195,0.335186,0.133268,0.818135
0.290,0.42500,61,30316,28,0.368532,0.385821,0.044760,0.815532
0.290,0.42500,61,29864,29,0.811542,0.809777,0.649276,0.637143
0.290,0.42500,61,30190,30,0.429653,0.503485,0.225385,0.813081
0.290,0.42500,61,30186,31,0.359598,0.812479,0.282287,0.814986
0.290,0.42500,61,30097,32,0.385105,0.405438,0.154584,0.812167
0.290,0.42500,61,30103,33,0.430913,0.371477,0.100013,0.805820
0.290,0.42500,61,30096,34,0.365020,0.807908,0.287181,0.809466
0.290,0.42500,61,29787,35,0.396243,0.412858,0.087230,0.806604
0.290,0.42500,61,30112,36,0.808949,0.815624,0.654177,0.639722
0.290,0.42500,61,29767,37,0.450794,0.468788,0.276787,0.809255
0.290,0.42500,61,30131,38,0.340845,0.814139,0.299382,0.809511
0.290,0.42500,61,30119,39,0.803013,0.441297,0.365579,0.637196
0.290,0.42500,61,30024,40,0.392731,0.418180,0.246612,0.800935
0.290,0.42500,61,29915,41,0.370593,0.365233,0.250197,0.806232
0.290,0.42500,61,29972,42,0.805929,0.407573,0.332223,0.636433
0.290,0.42500,61,30102,43,0.362317,0.368693,0.170314,0.808598
0.290,0.42500,61,29945,44,0.814485,0.471738,0.369022,0.638186
0.290,0.42500,61,29819,45,0.334273,0.425438,0.183595,0.810273
0.290,0.42500,61,30313,46,0.808754,0.812546,0.645086,0.635515
0.290,0.42500,61,29778,47,0.816650,0.333555,0.271845,0.637284
0.290,0.42500,61,29836,48,0.383305,0.780649,0.313317,0.816226
0.290,0.42500,61,30187,49,0.812244,0.378976,0.306045,0.639764
0.290,0.42500,61,30021,50,0.343748,0.404070,0.317462,0.811049
0.290,0.42500,61,30369,51,0.816411,0.353114,0.289222,0.637916
0.290,0.42500,61,30014,52,0.816641,0.404858,0.333233,0.637699
0.290,0.42500,61,30170,53,0.451853,0.440429,0.211260,0.805132
0.290,0.42500,61,29746,54,0.353112,0.812481,0.284160,0.813043
0.290,0.42500,61,30178,55,0.386431,0.437592,0.144964,0.802192
0.290,0.42500,61,30077,56,0.808411,0.809995,0.655165,0.637843
0.290,0.42500,61,29918,57,0.496327,0.809480,0.399708,0.815263
0.290,0.42500,61,29892,58,0.535547,0.323422,0.115841,0.821827
0.290,0.42500,61,30086,59,0.443176,0.364359,0.293337,0.818596
0.290,0.42500,61,29859,60,0.426391,0.332010,0.101746,0.808738
0.290,0.42500,61,29993,61,0.330201,0.637253,0.210002,0.807483
0.290,0.42500,61,30096,62,0.407736,0.418941,0.163817,0.811885
0.290,0.42500,61,30242,63,0.808068,0.344281,0.277372,0.637660
0.290,0.42500,61,30115,64,0.422153,0.348540,0.084097,0.812513
0.290,0.43500,61,30050,1,0.809640,0.383655,0.310736,0.636780
0.290,0.43500,61,29679,2,0.320958,0.321376,0.008369,0.809298
0.290,0.43500,61,29847,3,0.321995,0.499086,0.224682,0.803701
0.290,0.43500,61,29930,4,0.335265,0.334838,0.205646,0.812278
0.290,0.43500,61,30005,5,0.415865,0.319917,0.137758,0.805804
0.290,0.43500,61,30154,6,0.333198,0.367339,0.121552,0.812334
0.290,0.43500,61,29895,7,0.365853,0.416893,0.143274,0.808659
0.290,0.43500,61,30102,8,0.809116,0.436081,0.363691,0.638992
0.290,0.43500,61,29642,9,0.424389,0.471929,0.168746,0.806482
0.290,0.43500,61,30124,10,0.417414,0.431547,0.219312,0.815116
0.290,0.43500,61,30114,11,0.455177,0.806470,0.348642,0.809332
0.290,0.43500,61,29883,12,0.341900,0.317638,-0.007378,0.798964
0.290,0.43500,61,29806,13,0.382082,0.372553,0.191669,0.801870
0.290,0.43500,61,30659,14,0.345289,0.804311,0.282042,0.805672
0.290,0.43500,61,29994,15,0.450867,0.412620,0.181052,0.803789
0.290,0.43500,61,30422,16,0.450909,0.333098,0.208055,0.813351
0.290,0.43500,61,30022,17,0.365327,0.360647,0.063481,0.806612
0.290,0.43500,61,29903,18,0.476644,0.336344,0.172631,0.805861
0.290,0.43500,61,30009,19,0.393457,0.314474,0.121821,0.812196
0.290,0.43500,61,30163,20,0.409251,0.358153,0.168850,0.800083
0.290,0.43500,61,29953,21,0.327475,0.806375,0.267553,0.809699
0.290,0.43500,61,30109,22,0.357855,0.374603,0.044225,0.803479
0.290,0.43500,61,30024,23,0.538047,0.394015,0.185230,0.727668
0.290,0.43500,61,30057,24,0.333752,0.378328,0.228857,0.803568
0.290,0.43500,61,29993,25,0.814627,0.383169,0.308454,0.638288
0.290,0.43500,61,29985,26,0.594517,0.516717,0.265983,0.745065
0.290,0.43500,61,29654,27,0.338541,0.404390,0.105733,0.809142
0.290,0.43500,61,30316,28,0.331758,0.444283,0.215430,0.800846
0.290,0.43500,61,29864,29,0.807663,0.344175,0.268609,0.638440
0.290,0.43500,61,30190,30,0.413977,0.338801,0.108727,0.815180
0.290,0.43500,61,30186,31,0.806349,0.537996,0.421019,0.639263
0.290,0.43500,61,30097,32,0.439987,0.383192,0.290260,0.811341
0.290,0.43500,61,30103,33,0.394682,0.492007,0.116595,0.806635
0.290,0.43500,61,30096,34,0.451026,0.393817,0.254381,0.800428
0.290,0.43500,61,29787,35,0.374159,0.318936,0.079090,0.817580
0.290,0.43500,61,30112,36,0.371720,0.814152,0.289714,0.801353
0.290,0.43500,61,29767,37,0.344715,0.811065,0.277100,0.799143
0.290,0.43500,61,30131,38,0.803307,0.393459,0.320500,0.636947
0.290,0.43500,61,30119,39,0.423126,0.400353,0.175390,0.796161
0.290,0.43500,61,30024,40,0.349002,0.331625,0.075514,0.806700
0.290,0.43500,61,29915,41,0.417363,0.360430,0.061735,0.803841
0.290,0.43500,61,29972,42,0.383856,0.347514,0.036086,0.804085
0.290,0.43500,61,30102,43,0.432642,0.357034,0.170826,0.811517
0.290,0.43500,61,29945,44,0.325009,0.404020,0.241693,0.810585
0.290,0.43500,61,29819,45,0.338118,0.434949,0.220545,0.807573
0.290,0.43500,61,30313,46,0.522836,0.321956,0.215160,0.736673
0.290,0.43500,61,29778,47,0.344808,0.440803,0.225313,0.805116
0.290,0.43500,61,29836,48,0.349908,0.436682,0.047063,0.798562
0.290,0.43500,61,30187,49,0.816238,0.520660,0.413285,0.636595
0.290,0.43500,61,30021,50,0.353925,0.810116,0.275646,0.811908
0.290,0.43500,61,30369,51,0.328382,0.442939,0.113417,0.810394
0.290,0.43500,61,30014,52,0.442109,0.383859,0.222728,0.797733
0.290,0.43500,61,30170,53,0.345267,0.325251,0.071032,0.809842
0.290,0.43500,61,29746,54,0.342050,0.388205,0.104059,0.811491
0.290,0.43500,61,30178,55,0.432782,0.457129,0.267481,0.812578
0.290,0.43500,61,30077,56,0.437818,0.360803,0.162630,0.811738
0.290,0.43500,61,29918,57,0.482723,0.331539,0.050382,0.809288
0.290,0.43500,61,29892,58,0.338034,0.359004,0.128687,0.809576
0.290,0.43500,61,30086,59,0.360498,0.383102,0.306597,0.813197
0.290,0.43500,61,29859,60,0.809189,0.405068,0.325362,0.637470
0.290,0.43500,61,29993,61,0.379794,0.361160,0.164279,0.805205
0.290,0.43500,61,30096,62,0.328570,0.336800,0.117625,0.804050
0.290,0.43500,61,30242,63,0.351725,0.435843,0.081570,0.812368
0.290,0.43500,61,30115,64,0.331341,0.419069,0.128056,0.806734
0.290,0.44500,61,30050,1,0.359397,0.356105,0.118412,0.806285
0.290,0.44500,61,29679,2,0.553513,0.328624,0.200031,0.738631
0.290,0.44500,61,29847,3,0.408252,0.468229,0.271469,0.802608
0.290,0.44500,61,29930,4,0.796860,0.385566,0.290389,0.640877
0.290,0.44500,61,30005,5,0.743369,0.360513,0.261223,0.660127
0.290,0.44500,61,30154,6,0.377085,0.345671,0.123378,0.809128
0.290,0.44500,61,29895,7,0.334505,0.321350,-0.024730,0.806626
0.290,0.44500,61,30102,8,0.472803,0.321579,0.189362,0.807603
0.290,0.44500,61,29642,9,0.422963,0.467783,0.088775,0.800520
0.290,0.44500,61,30124,10,0.407268,0.367504,0.151460,0.806052
0.290,0.44500,61,30114,11,0.426426,0.456513,0.175590,0.805427
0.290,0.44500,61,29883,12,0.647986,0.344975,0.231558,0.696925
0.290,0.44500,61,29806,13,0.339763,0.396190,0.005782,0.802423
0.290,0.44500,61,30659,14,0.383270,0.322596,0.122981,0.795720
0.290,0.44500,61,29994,15,0.404518,0.403987,0.232363,0.800770
0.290,0.44500,61,30422,16,0.329944,0.387711,0.026179,0.806086
0.290,0.44500,61,30022,17,0.512878,0.447347,0.205971,0.800267
0.290,0.44500,61,29903,18,0.341982,0.556403,0.127248,0.804531
0.290,0.44500,61,30009,19,0.434319,0.364993,0.033951,0.806740
0.290,0.44500,61,30163,20,0.343986,0.432138,0.193707,0.806098
0.290,0.44500,61,29953,21,0.427582,0.338853,0.131892,0.802448
0.290,0.44500,61,30109,22,0.352015,0.366311,0.062973,0.799387
0.290,0.44500,61,30024,23,0.371107,0.395437,0.156134,0.800294
0.290,0.44500,61,30057,24,0.364172,0.396283,0.202665,0.806693
0.290,0.44500,61,29993,25,0.351437,0.388256,0.091384,0.808558
0.290,0.44500,61,29985,26,0.366007,0.356671,0.028886,0.806295
0.290,0.44500,61,29654,27,0.411989,0.490797,0.254624,0.814365
0.290,0.44500,61,30316,28,0.305480,0.406169,0.080037,0.803008
0.290,0.44500,61,29864,29,0.359034,0.319524,0.124097,0.799662
0.290,0.44500,61,30190,30,0.657628,0.330605,0.196730,0.700458
0.290,0.44500,61,30186,31,0.346316,0.449582,0.286597,0.805386
0.290,0.44500,61,30097,32,0.467256,0.705064,0.313919,0.802087
0.290,0.44500,61,30103,33,0.360161,0.336735,0.004685,0.810833
0.290,0.44500,61,30096,34,0.363573,0.380658,0.113476,0.793224
0.290,0.44500,61,29787,35,0.372673,0.372487,0.132332,0.805871
0.290,0.44500,61,30112,36,0.342619,0.468669,0.101620,0.801586
0.290,0.44500,61,29767,37,0.414292,0.461077,0.232642,0.795721
0.290,0.44500,61,30131,38,0.380840,0.389393,0.099835,0.806688
0.290,0.44500,61,30119,39,0.806674,0.400924,0.317137,0.635093
0.290,0.44500,61,30024,40,0.341916,0.391047,0.091535,0.803679
0.290,0.44500,61,29915,41,0.330210,0.338733,0.067355,0.808662
0.290,0.44500,61,29972,42,0.337584,0.310082,0.085154,0.807009
0.290,0.44500,61,30102,43,0.354099,0.377404,0.073733,0.805717
0.290,0.44500,61,29945,44,0.381596,0.407582,0.121102,0.803262
0.290,0.44500,61,29819,45,0.358823,0.488168,0.103278,0.802779
0.290,0.44500,61,30313,46,0.322988,0.381109,0.174088,0.811619
0.290,0.44500,61,29778,47,0.318082,0.400580,0.065216,0.803565
0.290,0.44500,61,29836,48,0.415850,0.312973,0.106503,0.804032
0.290,0.44500,61,30187,49,0.378863,0.456892,0.061829,0.806791
0.290,0.44500,61,30021,50,0.319429,0.344103,0.081375,0.805483
0.290,0.44500,61,30369,51,0.348460,0.330315,0.039713,0.799816
0.290,0.44500,61,30014,52,0.367162,0.539614,0.245987,0.807152
0.290,0.44500,61,30170,53,0.365493,0.404265,0.063774,0.799955
0.290,0.44500,61,29746,54,0.338485,0.339079,0.090689,0.810767
0.290,0.44500,61,30178,55,0.392465,0.420515,0.070864,0.798921
0.290,0.44500,61,30077,56,0.309774,0.421949,0.240729,0.798542
0.290,0.44500,61,29918,57,0.363127,0.384161,0.133753,0.800657
0.290,0.44500,61,29892,58,0.333179,0.410551,0.042962,0.802578
0.290,0.44500,61,30086,59,0.473769,0.463090,0.219314,0.804063
0.290,0.44500,61,29859,60,0.336632,0.354380,0.053131,0.814262
0.290,0.44500,61,29993,61,0.387909,0.453316,0.100757,0.799596
0.290,0.44500,61,30096,62,0.580994,0.480142,0.273951,0.726509
0.290,0.44500,61,30242,63,0.443571,0.349056,0.146588,0.809723
0.290,0.44500,61,30115,64,0.432496,0.335176,0.068247,0.808206
0.290,0.45500,61,30050,1,0.329285,0.321543,0.114534,0.789794
0.290,0.45500,61,29679,2,0.471327,0.390304,0.227867,0.800065
0.290,0.45500,61,29847,3,0.345121,0.430068,0.142840,0.802351
0.290,0.45500,61,29930,4,0.402045,0.342053,0.130566,0.798642
0.290,0.45500,61,30005,5,0.368365,0.366990,0.146683,0.805227
0.290,0.45500,61,30154,6,0.314267,0.348619,0.248433,0.796569
0.290,0.45500,61,29895,7,0.343999,0.366221,0.071199,0.795590
0.290,0.45500,61,30102,8,0.336689,0.309204,-0.022746,0.795203
0.290,0.45500,61,29642,9,0.332771,0.363548,0.221864,0.807921
0.290,0.45500,61,30124,10,0.333118,0.689313,0.216992,0.810423
0.290,0.45500,61,30114,11,0.323980,0.397740,0.144767,0.796335
0.290,0.45500,61,29883,12,0.323648,0.591040,0.223528,0.804092
0.290,0.45500,61,29806,13,0.390460,0.445083,0.152339,0.798839
0.290,0.45500,61,30659,14,0.472547,0.426834,0.077059,0.805392
0.290,0.45500,61,29994,15,0.402030,0.350207,0.036247,0.796453
0.290,0.45500,61,30422,16,0.345505,0.345251,0.056604,0.801126
0.290,0.45500,61,30022,17,0.425243,0.479296,0.165337,0.795451
0.290,0.45500,61,29903,18,0.359937,0.327974,0.022333,0.798830
0.290,0.45500,61,30009,19,0.327603,0.335135,0.136928,0.791640
0.290,0.45500,61,30163,20,0.336660,0.366298,0.097357,0.796464
0.290,0.45500,61,29953,21,0.370650,0.403470,0.064940,0.808064
0.290,0.45500,61,30109,22,0.419583,0.458630,0.257587,0.801174
0.290,0.45500,61,30024,23,0.392830,0.351083,0.236665,0.808988
0.290,0.45500,61,30057,24,0.339790,0.798919,0.266081,0.801040
0.290,0.45500,61,29993,25,0.375782,0.386830,0.167024,0.804662
0.290,0.45500,61,29985,26,0.410574,0.323248,0.094067,0.805476
0.290,0.45500,61,29654,27,0.351847,0.654197,0.269276,0.798491
0.290,0.45500,61,30316,28,0.356728,0.350743,0.161816,0.804078
0.290,0.45500,61,29864,29,0.369277,0.326884,0.227506,0.806293
0.290,0.45500,61,30190,30,0.345867,0.395119,0.103437,0.806710
0.290,0.45500,61,30186,31,0.342631,0.387318,0.145332,0.793669
0.290,0.45500,61,30097,32,0.355778,0.399605,0.069609,0.803727
0.290,0.45500,61,30103,33,0.329347,0.345875,0.137576,0.797102
0.290,0.45500,61,30096,34,0.354563,0.345909,0.148255,0.799028
0.290,0.45500,61,29787,35,0.340519,0.418049,0.160549,0.806741
0.290,0.45500,61,30112,36,0.430507,0.419003,0.262527,0.801002
0.290,0.45500,61,29767,37,0.323708,0.339655,0.082789,0.795491
0.290,0.45500,61,30131,38,0.404920,0.380319,0.027803,0.801598
0.290,0.45500,61,30119,39,0.373788,0.325771,0.119068,0.797917
0.290,0.45500,61,30024,40,0.378563,0.400650,0.246291,0.804896
0.290,0.45500,61,29915,41,0.352673,0.343290,0.148043,0.799279
0.290,0.45500,61,29972,42,0.346339,0.423410,0.083541,0.792806
0.290,0.45500,61,30102,43,0.334611,0.361362,0.160580,0.796980
0.290,0.45500,61,29945,44,0.336459,0.338813,0.148524,0.798257
0.290,0.45500,61,29819,45,0.299571,0.371290,0.218973,0.794828
0.290,0.45500,61,30313,46,0.337237,0.382918,0.096992,0.798072
0.290,0.45500,61,29778,47,0.338877,0.356916,0.174486,0.804299
0.290,0.45500,61,29836,48,0.444512,0.338432,0.256402,0.803689
0.290,0.45500,61,30187,49,0.361674,0.344954,0.104501,0.802820
0.290,0.45500,61,30021,50,0.322288,0.344712,0.098664,0.801018
0.290,0.45500,61,30369,51,0.351805,0.554041,0.110236,0.805088
0.290,0.45500,61,30014,52,0.336510,0.357857,0.068037,0.803557
0.290,0.45500,61,30170,53,0.397061,0.323719,0.108557,0.795384
0.290,0.45500,61,29746,54,0.445648,0.393495,0.090665,0.804627
0.290,0.45500,61,30178,55,0.369278,0.511514,0.166844,0.797335
0.290,0.45500,61,30077,56,0.338386,0.422909,0.298572,0.803798
0.290,0.45500,61,29918,57,0.380553,0.457201,0.213467,0.794601
0.290,0.45500,61,29892,58,0.365121,0.364658,0.184551,0.798195
0.290,0.45500,61,30086,59,0.325483,0.688927,0.265291,0.792881
0.290,0.45500,61,29859,60,0.346600,0.357557,0.226674,0.794814
0.290,0.45500,61,29993,61,0.449938,0.342152,0.138526,0.800271
0.290,0.45500,61,30096,62,0.331993,0.350769,0.207004,0.811650
0.290,0.45500,61,30242,63,0.378677,0.384935,0.105059,0.800618
0.290,0.45500,61,30115,64,0.375042,0.386878,0.215566,0.790850
0.290,0.46500,61,30050,1,0.465733,0.428553,0.156855,0.807458
0.290,0.46500,61,29679,2,0.303918,0.394506,0.223417,0.797237
0.290,0.46500,61,29847,3,0.332992,0.432016,0.090763,0.802603
0.290,0.46500,61,29930,4,0.372285,0.407583,0.126648,0.801542
0.290,0.46500,61,30005,5,0.361158,0.355798,0.139319,0.799897
0.290,0.46500,61,30154,6,0.410064,0.365261,0.158069,0.789368
0.290,0.46500,61,29895,7,0.436172,0.452633,0.284712,0.803465
0.290,0.46500,61,30102,8,0.389993,0.437593,0.101420,0.801338
0.290,0.46500,61,29642,9,0.356686,0.331049,0.293821,0.802860
0.290,0.46500,61,30124,10,0.367885,0.337597,0.041700,0.800133
0.290,0.46500,61,30114,11,0.342970,0.368272,0.181468,0.791411
0.290,0.46500,61,29883,12,0.438728,0.345561,0.270789,0.798908
0.290,0.46500,61,29806,13,0.346693,0.311961,0.204606,0.793243
0.290,0.46500,61,30659,14,0.336736,0.333101,0.210853,0.795138
0.290,0.46500,61,29994,15,0.335193,0.332861,0.168378,0.794492
0.290,0.46500,61,30422,16,0.423061,0.364433,0.071647,0.802232
0.290,0.46500,61,30022,17,0.426824,0.439170,0.148633,0.793291
0.290,0.46500,61,29903,18,0.393651,0.319814,0.101592,0.803205
0.290,0.46500,61,30009,19,0.321341,0.423780,0.072989,0.792911
0.290,0.46500,61,30163,20,0.339028,0.360294,0.087296,0.800024
0.290,0.46500,61,29953,21,0.377723,0.357230,0.149792,0.797813
0.290,0.46500,61,30109,22,0.325104,0.449251,0.056635,0.796052
0.290,0.46500,61,30024,23,0.375639,0.381723,0.214826,0.786858
0.290,0.46500,61,30057,24,0.401728,0.349530,0.092674,0.793299
0.290,0.46500,61,29993,25,0.373055,0.373831,0.125229,0.801027
0.290,0.46500,61,29985,26,0.349104,0.378044,0.086686,0.799350
0.290,0.46500,61,29654,27,0.367798,0.316916,0.130339,0.796863
0.290,0.46500,61,30316,28,0.378312,0.323319,0.136440,0.799984
0.290,0.46500,61,29864,29,0.339217,0.331991,0.085550,0.788659
0.290,0.46500,61,30190,30,0.428469,0.392141,0.166289,0.786402
0.290,0.46500,61,30186,31,0.352051,0.368372,0.063154,0.791557
0.290,0.46500,61,30097,32,0.361266,0.331755,0.103230,0.780008
0.290,0.46500,61,30103,33,0.334376,0.367485,0.122158,0.792643
0.290,0.46500,61,30096,34,0.373316,0.379057,0.238566,0.797028
0.290,0.46500,61,29787,35,0.324970,0.346309,0.128497,0.789184
0.290,0.46500,61,30112,36,0.464096,0.350545,0.122577,0.790000
0.290,0.46500,61,29767,37,0.343206,0.408235,0.181446,0.796246
0.290,0.46500,61,30131,38,0.354478,0.403005,0.120697,0.802865
0.290,0.46500,61,30119,39,0.352360,0.441690,0.168996,0.797462
0.290,0.46500,61,30024,40,0.305709,0.351393,0.102737,0.796395
0.290,0.46500,61,29915,41,0.394002,0.396895,0.196074,0.802229
0.290,0.46500,61,29972,42,0.352316,0.392811,0.132554,0.793531
0.290,0.46500,61,30102,43,0.392552,0.382199,0.072348,0.801028
0.290,0.46500,61,29945,44,0.434361,0.452927,0.222443,0.798088
0.290,0.46500,61,29819,45,0.332870,0.432918,0.107749,0.798818
0.290,0.46500,61,30313,46,0.325590,0.318428,-0.027113,0.794002
0.290,0.46500,61,29778,47,0.349838,0.383661,0.119554,0.790807
0.290,0.46500,61,29836,48,0.373457,0.354017,0.051524,0.789826
0.290,0.46500,61,30187,49,0.384252,0.321402,0.101149,0.797857
0.290,0.46500,61,30021,50,0.359953,0.359946,0.105256,0.791867
0.290,0.46500,61,30369,51,0.359964,0.389464,0.182062,0.787842
0.290,0.46500,61,30014,52,0.361290,0.377878,-0.016564,0.788573
0.290,0.46500,61,30170,53,0.386521,0.377423,0.041579,0.799921
0.290,0.46500,61,29746,54,0.381432,0.374979,-0.029785,0.799632
0.290,0.46500,61,30178,55,0.400578,0.352596,0.264216,0.797835
0.290,0.46500,61,30077,56,0.341470,0.362573,0.251736,0.795956
0.290,0.46500,61,29918,57,0.338817,0.337451,0.160632,0.799596
0.290,0.46500,61,29892,58,0.364045,0.403226,0.154964,0.796683
0.290,0.46500,61,30086,59,0.368940,0.343535,0.090407,0.798889
0.290,0.46500,61,29859,60,0.414765,0.333685,0.159446,0.798773
0.290,0.46500,61,29993,61,0.302150,0.445110,0.174145,0.787503
0.290,0.46500,61,30096,62,0.369751,0.370476,0.114810,0.791470
0.290,0.46500,61,30242,63,0.342527,0.360961,0.052277,0.799416
0.290,0.46500,61,30115,64,0.384206,0.350773,0.111350,0.786870
