# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+06  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T21:59:16.649
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.500,0.44500,31,29655,8,0.184226,0.183685,0.058863,0.648461
0.500,0.44500,31,29950,9,0.174370,0.219980,0.027798,0.645437
0.500,0.44500,31,29917,10,0.169700,0.157024,0.025290,0.641609
0.500,0.44500,31,29934,11,0.183197,0.182331,0.022830,0.652933
0.500,0.44500,31,29910,12,0.183230,0.143480,0.048668,0.649463
0.500,0.44500,31,29796,13,0.094008,0.235955,0.039476,0.614884
0.500,0.44500,31,30032,14,0.208057,0.215297,0.058226,0.660041
0.500,0.44500,31,29758,15,0.282296,0.132107,0.061900,0.693323
0.500,0.44500,31,29968,16,0.166606,0.120205,0.012042,0.641282
0.500,0.44500,31,29856,17,0.086537,0.173742,0.021922,0.611792
0.500,0.44500,31,30037,18,0.149738,0.155862,0.000771,0.642567
0.500,0.44500,31,30385,19,0.130864,0.101545,0.020466,0.634374
0.500,0.44500,31,30138,20,0.119752,0.134074,0.045617,0.625556
0.500,0.44500,31,29912,21,0.192943,0.142703,0.008896,0.655023
0.500,0.44500,31,30131,22,0.132588,0.025169,-0.016502,0.631152
0.500,0.44500,31,29852,23,0.242387,0.183473,0.047111,0.674039
0.500,0.44500,31,30071,24,0.142447,0.164173,0.022884,0.637072
0.500,0.44500,31,30043,25,0.280408,0.133599,0.044882,0.688748
0.500,0.44500,31,30115,26,0.161146,0.193894,0.044204,0.638963
0.500,0.44500,31,30111,27,0.019314,0.267996,-0.017000,0.582492
0.500,0.44500,31,29759,28,0.195991,0.159273,0.062299,0.653699
0.500,0.44500,31,30023,29,0.147610,0.119284,0.014214,0.639802
0.500,0.44500,31,30135,30,0.128600,0.105328,0.039963,0.628019
0.500,0.44500,31,30006,31,0.224407,0.190184,0.058113,0.666668
0.500,0.44500,31,29928,32,0.197970,0.204749,0.034655,0.655288
0.500,0.44500,31,30046,33,0.175465,0.135165,0.010048,0.651172
0.500,0.44500,31,29803,34,0.169982,0.158808,0.045723,0.644548
0.500,0.44500,31,30101,35,0.121250,0.121763,0.006003,0.626441
0.500,0.44500,31,30108,36,0.121912,0.228171,0.026938,0.628719
0.500,0.44500,31,30012,37,0.119645,0.128315,0.003282,0.629643
0.500,0.44500,31,29842,38,0.139393,0.182770,0.017846,0.633827
0.500,0.44500,31,29881,39,0.212861,0.085878,0.007986,0.665381
0.500,0.44500,31,30055,40,0.131095,0.186359,0.025843,0.630285
0.500,0.44500,31,30029,41,0.079643,0.159111,0.017690,0.608463
0.500,0.44500,31,30195,42,0.194124,0.156533,0.018438,0.657037
0.500,0.44500,31,29797,43,0.217133,0.148952,0.032813,0.665132
0.500,0.44500,31,29810,44,0.116005,0.110016,0.008806,0.626552
0.500,0.44500,31,29911,45,0.151886,0.070911,0.019291,0.640355
0.500,0.44500,31,29904,46,0.058778,0.162342,0.010442,0.599531
0.500,0.44500,31,30078,47,0.191852,0.136699,0.034449,0.661531
0.500,0.44500,31,30121,48,0.149235,0.165353,0.024383,0.637643
0.500,0.44500,31,30192,49,0.155953,0.190156,0.043832,0.643625
0.500,0.44500,31,29993,50,0.266090,0.174477,0.027611,0.684486
0.500,0.44500,31,30230,51,0.091531,0.171740,0.001550,0.614112
0.500,0.44500,31,29939,52,0.211083,0.230365,0.028705,0.665876
0.500,0.44500,31,30181,53,0.165360,0.146467,0.031695,0.646351
0.500,0.44500,31,29895,54,0.123497,0.197882,0.005466,0.623558
0.500,0.44500,31,29800,55,0.192325,0.093302,0.010561,0.656620
0.500,0.44500,31,29947,56,0.188047,0.105216,0.007386,0.655479
0.500,0.44500,31,29956,57,0.124190,0.154671,-0.005916,0.625406
0.500,0.44500,31,30231,58,0.139505,0.085670,-0.006070,0.633954
0.500,0.44500,31,30239,59,0.218730,0.162540,0.022601,0.664489
0.500,0.44500,31,29982,60,0.091006,0.166933,0.008075,0.616523
0.500,0.44500,31,30018,61,0.167718,0.088044,0.010792,0.643925
0.500,0.44500,31,29887,62,0.161886,0.132320,0.044044,0.641878
0.500,0.44500,31,29936,63,0.159575,0.140046,0.037587,0.640960
0.500,0.44500,31,29927,64,0.125438,0.133818,0.014671,0.623968
0.500,0.45500,31,29973,1,0.143736,0.086103,0.000918,0.637846
0.500,0.45500,31,30291,2,0.160357,0.107327,0.011964,0.640838
0.500,0.45500,31,29898,3,0.138859,0.155948,0.005997,0.633600
0.500,0.45500,31,29934,4,0.138542,0.115990,0.006742,0.630382
0.500,0.45500,31,29685,5,0.150003,0.130414,0.013224,0.635581
0.500,0.45500,31,29950,6,0.126795,0.183882,0.019327,0.626664
0.500,0.45500,31,30139,7,0.152573,0.091054,0.014256,0.640484
0.500,0.45500,31,29655,8,0.117912,0.178023,0.022060,0.623190
0.500,0.45500,31,29950,9,0.155619,0.149757,0.015575,0.643464
0.500,0.45500,31,29917,10,0.181892,0.103021,0.022792,0.651577
0.500,0.45500,31,29934,11,0.102769,0.118141,0.023420,0.619591
0.500,0.45500,31,29910,12,0.058323,0.186850,0.015449,0.601390
0.500,0.45500,31,29796,13,0.192921,0.100400,0.041083,0.657126
0.500,0.45500,31,30032,14,0.128486,0.060700,-0.005004,0.630582
0.500,0.45500,31,29758,15,0.140902,0.198314,0.022969,0.633158
0.500,0.45500,31,29968,16,0.072221,0.102614,0.026662,0.606057
0.500,0.45500,31,29856,17,0.238145,0.172994,0.016912,0.677317
0.500,0.45500,31,30037,18,0.145621,0.048175,0.000043,0.635377
0.500,0.45500,31,30385,19,0.136870,0.191302,0.009905,0.634797
0.500,0.45500,31,30138,20,0.075841,0.117420,0.007019,0.606444
0.500,0.45500,31,29912,21,0.234998,0.190687,0.040968,0.673871
0.500,0.45500,31,30131,22,0.163121,0.114789,0.010715,0.644272
0.500,0.45500,31,29852,23,0.190994,0.121772,0.017031,0.653993
0.500,0.45500,31,30071,24,0.128622,0.158022,0.050581,0.629321
0.500,0.45500,31,30043,25,0.171764,0.121005,0.028168,0.645241
0.500,0.45500,31,30115,26,0.204564,0.146753,0.015702,0.661833
0.500,0.45500,31,30111,27,0.138116,0.134429,0.019456,0.629754
0.500,0.45500,31,29759,28,0.205882,0.147101,0.019485,0.663132
0.500,0.45500,31,30023,29,0.195105,0.165542,0.049052,0.658617
0.500,0.45500,31,30135,30,0.165507,0.217351,0.026492,0.646469
0.500,0.45500,31,30006,31,0.140673,0.144171,0.019483,0.634400
0.500,0.45500,31,29928,32,0.153312,0.100702,0.024488,0.640616
0.500,0.45500,31,30046,33,0.137446,0.128962,-0.009187,0.639873
0.500,0.45500,31,29803,34,0.127679,0.163147,0.002626,0.627081
0.500,0.45500,31,30101,35,0.129600,0.138328,0.010630,0.629352
0.500,0.45500,31,30108,36,0.211194,0.121788,0.025874,0.663439
0.500,0.45500,31,30012,37,0.119677,0.135291,0.014072,0.621707
0.500,0.45500,31,29842,38,0.079349,0.129295,0.041662,0.610555
0.500,0.45500,31,29881,39,0.151157,0.139085,-0.006303,0.636502
0.500,0.45500,31,30055,40,0.100128,0.193275,0.024875,0.613665
0.500,0.45500,31,30029,41,0.181533,0.141324,0.025946,0.654873
0.500,0.45500,31,30195,42,0.161665,0.228110,0.030299,0.645501
0.500,0.45500,31,29797,43,0.109475,0.174238,0.015572,0.620295
0.500,0.45500,31,29810,44,0.162003,0.166832,0.049522,0.640087
0.500,0.45500,31,29911,45,0.169284,0.125139,0.022725,0.650501
0.500,0.45500,31,29904,46,0.176180,0.164665,0.002196,0.653195
0.500,0.45500,31,30078,47,0.175000,0.187092,-0.003589,0.649353
0.500,0.45500,31,30121,48,0.158157,0.099549,-0.000201,0.639475
0.500,0.45500,31,30192,49,0.148921,0.031891,-0.007785,0.638408
0.500,0.45500,31,29993,50,0.083329,0.196733,0.003246,0.610776
0.500,0.45500,31,30230,51,0.228463,0.130609,0.011657,0.670979
0.500,0.45500,31,29939,52,0.126541,0.118070,0.021722,0.627028
0.500,0.45500,31,30181,53,0.219184,0.075028,0.025234,0.671998
0.500,0.45500,31,29895,54,0.129507,0.142416,0.009275,0.624619
0.500,0.45500,31,29800,55,0.071383,0.171340,0.013644,0.604065
0.500,0.45500,31,29947,56,0.152115,0.132784,-0.004572,0.645834
0.500,0.45500,31,29956,57,0.209291,0.092034,0.019798,0.660732
0.500,0.45500,31,30231,58,0.235841,0.164792,0.037283,0.675669
0.500,0.45500,31,30239,59,0.162863,0.141322,0.048038,0.645493
0.500,0.45500,31,29982,60,0.192312,0.120372,0.025741,0.657635
0.500,0.45500,31,30018,61,0.145731,0.099597,0.038573,0.636223
0.500,0.45500,31,29887,62,0.143360,0.070934,0.005353,0.632995
0.500,0.45500,31,29936,63,0.210190,0.159696,0.065349,0.663469
0.500,0.45500,31,29927,64,0.119570,0.131191,0.025933,0.626864
0.500,0.46500,31,29973,1,0.067698,0.126049,0.020540,0.607610
0.500,0.46500,31,30291,2,0.190364,0.100337,0.015486,0.655988
0.500,0.46500,31,29898,3,0.148920,0.193553,0.001087,0.639917
0.500,0.46500,31,29934,4,0.070674,0.095451,-0.020266,0.604090
0.500,0.46500,31,29685,5,0.130103,0.166633,0.019544,0.630156
0.500,0.46500,31,29950,6,0.162004,0.182827,0.007022,0.641980
0.500,0.46500,31,30139,7,0.145148,0.122220,0.024226,0.637416
0.500,0.46500,31,29655,8,0.114490,0.181746,0.014337,0.624443
0.500,0.46500,31,29950,9,0.084792,0.140436,-0.012968,0.613584
0.500,0.46500,31,29917,10,0.172280,0.111861,0.041064,0.645039
0.500,0.46500,31,29934,11,0.206048,0.138760,0.021279,0.658970
0.500,0.46500,31,29910,12,0.094560,0.126324,0.015001,0.615866
0.500,0.46500,31,29796,13,0.101396,0.129521,0.013364,0.615983
0.500,0.46500,31,30032,14,0.053069,0.147134,0.001695,0.594770
0.500,0.46500,31,29758,15,0.192284,0.190053,0.014887,0.656145
0.500,0.46500,31,29968,16,0.098533,0.115466,0.055899,0.615131
0.500,0.46500,31,29856,17,0.082124,0.175909,0.017654,0.608509
0.500,0.46500,31,30037,18,0.176469,0.132376,0.032308,0.646410
0.500,0.46500,31,30385,19,0.129799,0.061548,0.015506,0.629431
0.500,0.46500,31,30138,20,0.190500,0.161567,0.011978,0.654661
0.500,0.46500,31,29912,21,0.038235,0.138043,0.001694,0.590905
0.500,0.46500,31,30131,22,0.166339,0.259404,0.053229,0.646262
0.500,0.46500,31,29852,23,0.188574,0.168299,0.045434,0.649905
0.500,0.46500,31,30071,24,0.093004,0.126151,0.000043,0.616289
0.500,0.46500,31,30043,25,0.150091,0.152421,0.058053,0.641388
0.500,0.46500,31,30115,26,0.164163,0.153535,-0.005154,0.639927
0.500,0.46500,31,30111,27,0.123051,0.187033,0.008202,0.632015
0.500,0.46500,31,29759,28,0.169248,0.086014,0.069359,0.646894
0.500,0.46500,31,30023,29,0.146599,0.222919,0.021567,0.633981
0.500,0.46500,31,30135,30,0.230847,0.156524,0.012381,0.673189
0.500,0.46500,31,30006,31,0.045658,0.184992,-0.008739,0.596230
0.500,0.46500,31,29928,32,0.171831,0.145315,0.044052,0.652038
0.500,0.46500,31,30046,33,0.140918,0.094189,0.010926,0.629160
0.500,0.46500,31,29803,34,0.173687,0.093809,0.019082,0.651119
0.500,0.46500,31,30101,35,0.158257,0.092156,-0.005394,0.638389
0.500,0.46500,31,30108,36,0.101640,0.145894,0.033778,0.620772
0.500,0.46500,31,30012,37,0.112933,0.140558,0.005171,0.621260
0.500,0.46500,31,29842,38,0.214554,0.135598,0.050669,0.666570
0.500,0.46500,31,29881,39,0.146473,0.117211,0.003176,0.636191
0.500,0.46500,31,30055,40,0.140543,0.186478,0.052910,0.633225
0.500,0.46500,31,30029,41,0.155529,0.150762,0.024076,0.639751
0.500,0.46500,31,30195,42,0.110955,0.106423,0.042690,0.621757
0.500,0.46500,31,29797,43,0.119048,0.112937,0.024062,0.625040
0.500,0.46500,31,29810,44,0.124074,0.170079,0.022810,0.629757
0.500,0.46500,31,29911,45,0.071902,0.106786,-0.017384,0.603124
0.500,0.46500,31,29904,46,0.103211,0.055299,-0.000971,0.621791
0.500,0.46500,31,30078,47,0.120382,0.128718,0.017371,0.629830
0.500,0.46500,31,30121,48,0.165784,0.131405,0.011920,0.646011
0.500,0.46500,31,30192,49,0.105350,0.182250,0.033099,0.620702
0.500,0.46500,31,29993,50,0.113634,0.153377,0.009157,0.624586
0.500,0.46500,31,30230,51,0.077394,0.084352,0.006552,0.608358
0.500,0.46500,31,29939,52,0.142080,0.078876,-0.002452,0.635407
0.500,0.46500,31,30181,53,0.103921,0.140255,0.038323,0.620384
0.500,0.46500,31,29895,54,0.110518,0.101899,-0.008945,0.620435
0.500,0.46500,31,29800,55,0.183857,0.105388,0.021963,0.648995
0.500,0.46500,31,29947,56,0.152388,0.140373,0.019908,0.641339
0.500,0.46500,31,29956,57,0.137291,0.169036,0.022091,0.631059
0.500,0.46500,31,30231,58,0.169460,0.111028,0.012615,0.644869
0.500,0.46500,31,30239,59,0.149127,0.188542,0.031804,0.634977
0.500,0.46500,31,29982,60,0.209242,0.068617,0.023581,0.662046
0.500,0.46500,31,30018,61,0.117444,0.155619,0.024048,0.623332
0.500,0.46500,31,29887,62,0.086828,0.110927,0.004794,0.611760
0.500,0.46500,31,29936,63,0.175606,0.114087,0.007847,0.644885
0.500,0.46500,31,29927,64,0.125358,0.156898,0.029695,0.630059
0.500,0.47500,31,29973,1,0.109904,0.061891,0.025172,0.618886
0.500,0.47500,31,30291,2,0.149272,0.137280,0.001460,0.636828
0.500,0.47500,31,29898,3,0.176833,0.158941,0.031862,0.650896
0.500,0.47500,31,29934,4,0.095199,0.130538,0.036727,0.619021
0.500,0.47500,31,29685,5,0.083184,0.132830,0.017809,0.614353
0.500,0.47500,31,29950,6,0.074934,0.143672,0.000995,0.608007
0.500,0.47500,31,30139,7,0.030706,0.162103,0.007113,0.587240
0.500,0.47500,31,29655,8,0.056226,0.190923,0.013080,0.600574
0.500,0.47500,31,29950,9,0.167037,0.104193,0.007334,0.642506
0.500,0.47500,31,29917,10,0.161273,0.136790,-0.001986,0.643296
0.500,0.47500,31,29934,11,0.142488,0.124361,0.022417,0.636943
0.500,0.47500,31,29910,12,0.166062,0.110457,0.025486,0.646728
0.500,0.47500,31,29796,13,0.135115,0.138629,0.030448,0.629805
0.500,0.47500,31,30032,14,0.241335,0.148040,0.039581,0.677566
0.500,0.47500,31,29758,15,0.101009,0.131876,-0.009054,0.615619
0.500,0.47500,31,29968,16,0.142328,0.117816,0.010298,0.631505
0.500,0.47500,31,29856,17,0.109344,0.081481,0.009000,0.623040
0.500,0.47500,31,30037,18,0.198952,0.151235,0.031905,0.659803
0.500,0.47500,31,30385,19,0.040218,0.114521,-0.006646,0.589823
0.500,0.47500,31,30138,20,0.135991,0.172854,0.023146,0.631519
0.500,0.47500,31,29912,21,0.179838,0.134159,0.029387,0.654125
0.500,0.47500,31,30131,22,0.115971,0.155519,0.004620,0.629356
0.500,0.47500,31,29852,23,0.140355,0.181476,0.022671,0.635971
0.500,0.47500,31,30071,24,0.163914,0.146280,0.007944,0.642698
0.500,0.47500,31,30043,25,0.147284,0.071432,0.020505,0.638802
0.500,0.47500,31,30115,26,0.144126,0.149575,0.022697,0.635037
0.500,0.47500,31,30111,27,0.135838,0.130670,0.014762,0.633882
0.500,0.47500,31,29759,28,0.115905,0.137319,0.007611,0.625077
0.500,0.47500,31,30023,29,0.079498,0.137668,0.006401,0.607447
0.500,0.47500,31,30135,30,0.131469,0.139977,0.013465,0.630322
0.500,0.47500,31,30006,31,0.099483,0.106302,0.036978,0.618016
0.500,0.47500,31,29928,32,0.111736,0.142484,0.021403,0.622663
0.500,0.47500,31,30046,33,0.094120,0.087577,0.022421,0.616456
0.500,0.47500,31,29803,34,0.106442,0.168115,0.008934,0.620054
0.500,0.47500,31,30101,35,0.055730,0.100016,-0.033268,0.601758
0.500,0.47500,31,30108,36,0.162895,0.087425,-0.000878,0.643093
0.500,0.47500,31,30012,37,0.143124,0.073923,0.025584,0.638423
0.500,0.47500,31,29842,38,0.136205,0.104337,0.020834,0.631616
0.500,0.47500,31,29881,39,0.112625,0.147069,0.011687,0.623380
0.500,0.47500,31,30055,40,0.178577,0.167409,0.015052,0.647878
0.500,0.47500,31,30029,41,0.165964,0.172778,0.023610,0.643892
0.500,0.47500,31,30195,42,0.118030,0.136742,0.028331,0.623391
0.500,0.47500,31,29797,43,0.164670,0.089907,0.014499,0.640680
0.500,0.47500,31,29810,44,0.132260,0.129069,0.016891,0.630708
0.500,0.47500,31,29911,45,0.152502,0.112953,0.018821,0.642804
0.500,0.47500,31,29904,46,0.118377,0.141055,0.018621,0.624573
0.500,0.47500,31,30078,47,0.087968,0.073349,0.018853,0.613359
0.500,0.47500,31,30121,48,0.113450,0.098490,0.017835,0.620845
0.500,0.47500,31,30192,49,0.072738,0.106201,0.012937,0.605719
0.500,0.47500,31,29993,50,0.104488,0.155191,-0.001632,0.620524
0.500,0.47500,31,30230,51,0.068547,0.113247,0.040086,0.604458
0.500,0.47500,31,29939,52,0.176125,0.146586,0.013841,0.646722
0.500,0.47500,31,30181,53,0.162110,0.111921,0.035966,0.641766
0.500,0.47500,31,29895,54,0.115965,0.109399,0.043805,0.625506
0.500,0.47500,31,29800,55,0.090006,0.076240,0.011969,0.613500
0.500,0.47500,31,29947,56,0.143778,0.108070,0.002877,0.634501
0.500,0.47500,31,29956,57,0.181156,0.053974,0.017290,0.651199
0.500,0.47500,31,30231,58,0.103061,0.217470,0.034712,0.618388
0.500,0.47500,31,30239,59,0.084434,0.153508,0.012540,0.612239
0.500,0.47500,31,29982,60,0.114062,0.201604,0.020714,0.624573
0.500,0.47500,31,30018,61,0.092471,0.153935,0.005806,0.614518
0.500,0.47500,31,29887,62,0.110053,0.154000,0.041719,0.622900
0.500,0.47500,31,29936,63,0.142096,0.153943,0.035212,0.636506
0.500,0.47500,31,29927,64,0.150470,0.102778,0.021376,0.641826
0.500,0.48500,31,29973,1,0.196946,0.077271,0.024781,0.655937
0.500,0.48500,31,30291,2,0.103312,0.150103,0.001492,0.617588
0.500,0.48500,31,29898,3,0.097509,0.138352,-0.007108,0.621562
0.500,0.48500,31,29934,4,0.116725,0.062823,-0.008399,0.623989
0.500,0.48500,31,29685,5,0.109013,0.144677,0.016547,0.619725
0.500,0.48500,31,29950,6,0.126887,0.164465,0.010550,0.630101
0.500,0.48500,31,30139,7,0.081624,0.143029,0.010785,0.613623
0.500,0.48500,31,29655,8,0.056397,0.090016,0.014510,0.598822
0.500,0.48500,31,29950,9,0.110524,0.078877,-0.004796,0.623781
0.500,0.48500,31,29917,10,0.116191,0.114695,0.004486,0.623956
0.500,0.48500,31,29934,11,0.077590,0.112109,-0.017203,0.604143
0.500,0.48500,31,29910,12,0.171002,0.060533,0.018892,0.647815
0.500,0.48500,31,29796,13,0.073692,0.075224,0.001761,0.607955
0.500,0.48500,31,30032,14,0.127578,0.171476,0.013198,0.630274
0.500,0.48500,31,29758,15,0.120929,0.122218,0.007491,0.629599
0.500,0.48500,31,29968,16,0.064116,0.176978,-0.007035,0.598961
0.500,0.48500,31,29856,17,0.164838,0.102879,0.038366,0.644352
0.500,0.48500,31,30037,18,0.164911,0.148233,0.020095,0.643797
0.500,0.48500,31,30385,19,0.155136,0.118737,0.016842,0.642941
0.500,0.48500,31,30138,20,0.107132,0.106340,0.032632,0.619892
0.500,0.48500,31,29912,21,0.130787,0.161702,0.032393,0.629149
0.500,0.48500,31,30131,22,0.147827,0.164442,0.022006,0.636780
0.500,0.48500,31,29852,23,0.128843,0.080165,0.011483,0.629625
0.500,0.48500,31,30071,24,0.113637,0.095696,-0.006322,0.620709
0.500,0.48500,31,30043,25,0.161268,0.196749,0.065873,0.641779
0.500,0.48500,31,30115,26,0.120843,0.122905,0.037718,0.623755
0.500,0.48500,31,30111,27,0.154271,0.126631,0.042558,0.642127
0.500,0.48500,31,29759,28,0.162429,0.153793,0.046857,0.643640
0.500,0.48500,31,30023,29,0.118136,0.098736,0.019720,0.624238
0.500,0.48500,31,30135,30,0.141130,0.140764,0.039560,0.632681
0.500,0.48500,31,30006,31,0.175513,0.103022,0.037286,0.649395
0.500,0.48500,31,29928,32,0.023222,0.152793,0.013516,0.585502
0.500,0.48500,31,30046,33,0.152245,0.090748,0.025747,0.641267
0.500,0.48500,31,29803,34,0.078408,0.166252,0.007821,0.605485
0.500,0.48500,31,30101,35,0.140741,0.126072,0.029901,0.634456
0.500,0.48500,31,30108,36,0.133350,0.114936,0.024198,0.634024
0.500,0.48500,31,30012,37,0.085514,0.161384,0.033596,0.612961
0.500,0.48500,31,29842,38,0.094226,0.079074,0.001052,0.618926
0.500,0.48500,31,29881,39,0.097143,0.144656,0.034927,0.617245
0.500,0.48500,31,30055,40,0.127578,0.168922,0.011639,0.628508
0.500,0.48500,31,30029,41,0.067068,0.166021,0.019708,0.605227
0.500,0.48500,31,30195,42,0.102252,0.112466,0.028997,0.622566
0.500,0.48500,31,29797,43,0.117008,0.120197,0.011886,0.620688
0.500,0.48500,31,29810,44,0.105671,0.089316,0.031777,0.620640
0.500,0.48500,31,29911,45,0.122607,0.103107,0.018906,0.630675
0.500,0.48500,31,29904,46,0.119485,0.197388,0.011616,0.627288
0.500,0.48500,31,30078,47,0.146419,0.154420,0.018431,0.634854
0.500,0.48500,31,30121,48,0.143316,0.057653,0.008739,0.636676
0.500,0.48500,31,30192,49,0.190906,0.014410,0.006048,0.649705
0.500,0.48500,31,29993,50,0.073200,0.212989,0.050538,0.606793
0.500,0.48500,31,30230,51,0.174541,0.126394,0.009442,0.647418
0.500,0.48500,31,29939,52,0.133792,0.227081,0.006326,0.632541
0.500,0.48500,31,30181,53,0.158819,0.096205,0.013165,0.642122
0.500,0.48500,31,29895,54,0.139489,0.187340,0.004686,0.633497
0.500,0.48500,31,29800,55,0.106434,0.094764,0.009029,0.624538
0.500,0.48500,31,29947,56,0.121552,0.138911,-0.016649,0.626060
0.500,0.48500,31,29956,57,0.115556,0.185082,0.030473,0.623482
0.500,0.48500,31,30231,58,0.125166,0.142705,0.035055,0.633038
0.500,0.48500,31,30239,59,0.132116,0.180366,0.016273,0.627959
0.500,0.48500,31,29982,60,0.079345,0.174069,0.004590,0.608932
0.500,0.48500,31,30018,61,0.102855,0.168075,0.007369,0.615412
0.500,0.48500,31,29887,62,0.159080,0.155250,0.029298,0.642393
0.500,0.48500,31,29936,63,0.107882,0.146936,0.005497,0.619859
0.500,0.48500,31,29927,64,0.131650,0.202362,0.010515,0.631234
0.500,0.49500,31,29973,1,0.121283,0.073488,0.015738,0.627108
0.500,0.49500,31,30291,2,0.142974,0.120957,0.021081,0.633841
0.500,0.49500,31,29898,3,0.097705,0.181716,0.024691,0.616067
0.500,0.49500,31,29934,4,0.076614,0.150255,0.018515,0.604044
0.500,0.49500,31,29685,5,0.107663,0.143991,-0.001146,0.617549
0.500,0.49500,31,29950,6,0.153158,0.194972,0.024915,0.644306
0.500,0.49500,31,30139,7,0.124843,0.109113,-0.000250,0.628035
0.500,0.49500,31,29655,8,0.101610,0.037731,-0.030037,0.617329
0.500,0.49500,31,29950,9,0.118624,0.170720,0.016465,0.626400
0.500,0.49500,31,29917,10,0.159875,0.211106,0.044809,0.640142
0.500,0.49500,31,29934,11,0.093600,0.095255,-0.023023,0.612202
0.500,0.49500,31,29910,12,0.080770,0.111230,0.014908,0.612730
0.500,0.49500,31,29796,13,0.118223,0.074488,0.030406,0.621647
0.500,0.49500,31,30032,14,0.175314,0.155217,0.031892,0.649118
0.500,0.49500,31,29758,15,0.171546,0.068218,0.026177,0.648139
0.500,0.49500,31,29968,16,0.094998,0.080412,0.015141,0.613319
0.500,0.49500,31,29856,17,0.075533,0.126454,0.004978,0.608991
0.500,0.49500,31,30037,18,0.153653,0.107987,0.015025,0.639382
0.500,0.49500,31,30385,19,0.125486,0.168167,0.011971,0.624548
0.500,0.49500,31,30138,20,0.158339,0.071775,0.031325,0.642752
0.500,0.49500,31,29912,21,0.143491,0.068826,-0.001640,0.633688
0.500,0.49500,31,30131,22,0.055375,0.107663,0.017090,0.599711
0.500,0.49500,31,29852,23,0.028100,0.062390,-0.007839,0.588001
0.500,0.49500,31,30071,24,0.086329,0.118832,0.004803,0.615818
0.500,0.49500,31,30043,25,0.119102,0.104085,0.013361,0.623795
0.500,0.49500,31,30115,26,0.196240,0.130224,0.030115,0.659270
0.500,0.49500,31,30111,27,0.109353,0.137010,0.014396,0.621168
0.500,0.49500,31,29759,28,0.121914,0.085366,0.017510,0.625348
0.500,0.49500,31,30023,29,0.065644,0.137125,-0.003019,0.605054
0.500,0.49500,31,30135,30,0.134779,0.119180,0.022211,0.632627
0.500,0.49500,31,30006,31,0.123080,0.138520,0.030291,0.628185
